Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,36.72,28.7,7.2,10.2,1.6,0.4,5.3,51.3,$11700,4.39
LeBron James,SF,37.84,26.4,8.2,8.8,1.5,0.6,4.1,49.5,$11400,4.35
Jimmy Butler,SF,37.06,24.5,6.3,5.4,1.9,0.4,2.4,42.4,$8900,4.76
Isaiah Thomas,PG,34.61,28.3,2.9,6.2,0.9,0.1,2.8,40.3,$9000,4.48
Damian Lillard,PG,36.14,25.2,4.8,6.2,0.8,0.3,2.7,39.8,$9000,4.42
Kyrie Irving,PG,35.57,24.6,3.6,6.2,1.2,0.3,2.7,38.5,$9300,4.14
Eric Bledsoe,PG,33.40,21.3,5.1,6.4,1.4,0.5,3.4,37.4,$8400,4.45
Jusuf Nurkic,C,32.99,16.7,11,2.9,1.3,1.7,3.4,36.9,$7200,5.12
Hassan Whiteside,C,32.66,15.7,13.2,0.7,0.7,2.1,2.0,36.2,$8500,4.26
Paul George,SF,35.42,22.0,6.1,3.4,1.5,0.3,3.0,35.0,$8000,4.38
D'Angelo Russell,PG,33.74,18.8,4.8,6.3,1.9,0.3,3.4,35.0,$6900,5.07
C.J. McCollum,SG,35.25,23.5,3.9,3.7,1.1,0.5,2.3,34.6,$7200,4.81
Carmelo Anthony,SF,34.35,22.5,5.9,2.9,0.8,0.5,2.1,34.4,$7600,4.53
Goran Dragic,PG,33.61,19.9,3.8,6.2,1.1,0.2,2.8,33.6,$7700,4.36
Al Horford,C,32.81,15.1,7.1,4.5,0.7,1.5,1.7,33.1,$5900,5.61
Brook Lopez,C,29.82,20.1,5.8,2.4,0.6,1.8,2.4,33.1,$7000,4.72
Jeff Teague,PG,32.62,15.5,4.1,7.5,1.4,0.4,2.8,32.5,$6900,4.71
Kristaps Porzingis,PF,32.79,17.6,7.7,1.4,0.7,1.9,1.7,32.4,$6400,5.07
Dwyane Wade,SG,30.51,18.2,4.4,4.0,1.4,0.6,2.3,31.2,$7600,4.1
Myles Turner,C,30.92,15.0,7.2,1.3,0.9,2.0,1.3,30.1,$6200,4.85
Devin Booker,SG,35.17,21.3,3.4,3.5,0.8,0.3,2.9,29.9,$6200,4.83
Alan Williams,C,23.51,12.8,9.8,1.1,1.1,1.4,1.5,29.7,$5600,5.31
Julius Randle,PF,29.02,13.3,9,3.5,0.8,0.5,2.4,29.6,$6700,4.41
Dario Saric,PF,33.55,15.5,8.5,2.4,0.9,0.3,2.6,29.1,$7600,3.83
Jeremy Lin,PG,26.38,16.2,3.5,5.5,1.2,0.4,2.9,29.0,$5500,5.26
Derrick Rose,PG,32.52,17.9,3.9,4.4,0.7,0.3,2.4,28.8,$6500,4.43
Clint Capela,C,26.29,14.1,8.6,1.0,0.6,1.5,1.5,28.6,$5300,5.4
Louis Williams,SG,24.50,18.6,2.5,3.5,1.2,0.3,1.9,28.0,$5600,4.99
Dion Waiters,SG,30.96,16.3,3.4,4.4,0.9,0.5,2.2,27.6,$6800,4.06
Robert Covington,SF,31.37,12.6,6.8,1.8,1.9,1.1,2.0,27.5,$7400,3.71
Tyler Johnson,PG,30.50,15.0,4.2,3.1,1.2,0.6,1.3,27.0,$5500,4.91
Trevor Booker,PF,26.39,11.5,8.6,2.1,1.3,0.6,1.9,26.9,$5400,4.98
James Johnson,PF,27.30,12.3,5.8,3.5,1.0,1.2,2.3,26.6,$6200,4.29
Avery Bradley,SG,30.11,15.0,5.4,2.1,1.2,0.3,1.5,26.1,$5500,4.75
Patrick Beverley,PG,31.06,10.4,5.5,4.3,1.6,0.4,1.5,26.0,$5400,4.81
Guillermo Hernangomez,C,26.18,10.7,9.9,1.5,0.4,1.2,2.1,25.9,$5800,4.47
T.J. Warren,SF,32.74,15.1,5.1,1.3,1.2,0.6,0.9,25.9,$6000,4.31
T.J. McConnell,PG,30.71,8.4,3.8,7.3,1.9,0.1,2.2,25.7,$5700,4.51
Eric Gordon,SG,30.84,17.5,2.7,2.9,0.7,0.4,1.6,25.7,$4900,5.24
Jae Crowder,SF,32.63,14.0,5.3,2.2,1.1,0.3,1.0,25.5,$5600,4.55
Richaun Holmes,PF,23.97,11.6,6.7,1.1,1.0,1.4,1.3,24.8,$4600,5.39
Trevor Ariza,SF,34.32,11.9,5.2,2.2,1.7,0.3,1.0,24.4,$5000,4.89
Tristan Thompson,C,30.29,8.6,9.6,0.9,0.5,1.3,0.9,24.2,$5600,4.32
Marcus Smart,SG,30.48,10.9,3.6,4.5,1.5,0.3,2.0,23.6,$5500,4.29
Thaddeus Young,PF,30.11,11.0,5.9,1.6,1.6,0.5,1.4,23.3,$4800,4.85
Tyler Ulis,PG,24.89,11.0,2.9,5.5,1.2,0.0,2.3,22.8,$4300,5.31
Jordan Clarkson,PG,27.93,14.2,3.1,2.6,1.3,0.2,2.0,22.8,$5400,4.23
Al-Farouq Aminu,PF,29.29,9.0,7.2,1.8,1.0,0.8,1.7,22.2,$5200,4.28
Robin Lopez,C,27.93,10.2,6.6,1.0,0.2,1.6,1.1,22.1,$4600,4.81
Sean Kilpatrick,SG,25.92,14.1,3.7,2.6,0.8,0.1,2.2,22.0,$4200,5.25
Maurice Harkless,SF,29.38,10.7,5.3,1.2,1.2,0.9,1.1,22.0,$4800,4.58
Marquese Chriss,PF,24.89,11.1,5,1.1,1.1,1.0,1.5,21.5,$4600,4.66
Brandon Ingram,SF,34.13,10.7,5.1,2.3,0.7,0.7,1.7,21.4,$4200,5.09
Jahlil Okafor,C,22.28,11.6,5.4,1.2,0.3,1.1,1.7,21.0,$5500,3.81
Ryan Anderson,PF,30.45,13.3,4.5,1.1,0.5,0.2,0.8,21.0,$4800,4.36
Deron Williams,PG,24.97,10.7,2.1,5.5,0.5,0.1,2.0,20.7,$4200,4.92
Kelly Olynyk,C,21.08,9.7,5.2,2.1,0.7,0.4,1.4,19.9,$3800,5.23
Courtney Lee,SG,31.40,10.6,3.3,2.0,0.9,0.3,0.9,19.1,$5100,3.74
Nick Young,SG,25.65,13.6,2.4,1.1,0.6,0.2,0.8,18.9,$4200,4.51
Ivica Zubac,C,18.50,9.1,5.2,1.0,0.3,1.3,1.2,18.8,$4000,4.71
Bobby Portis,PF,21.69,9.7,6.3,1.0,0.3,0.2,1.1,18.7,$4000,4.67
Rondae Hollis-Jefferson,SF,21.83,8.0,5,2.0,1.0,0.5,1.6,18.4,$4300,4.28
Timothe Luwawu,SG,27.94,10.6,4.2,1.7,1.0,0.2,2.4,18.2,$3500,5.2
Larry Nance Jr.,PF,21.54,6.7,5.6,1.5,1.1,0.6,1.0,18.1,$4200,4.3
Alex Len,C,18.89,7.3,6.6,0.6,0.4,1.2,1.3,18.0,$4500,4
Iman Shumpert,SG,29.09,9.0,3.6,1.8,1.0,0.3,1.0,17.6,$3500,5.03
Allen Crabbe,SG,28.10,10.9,3,1.3,0.6,0.2,0.9,17.2,$3800,4.51
Monta Ellis,SG,26.69,8.2,2.8,3.5,0.8,0.3,2.0,17.0,$4500,3.78
Cristiano Felicio,C,20.66,7.0,6.7,1.0,0.3,0.3,0.9,16.8,$3500,4.81
Kyle O'Quinn,C,13.54,5.8,5.4,1.1,0.5,1.3,0.8,16.7,$4400,3.8
Josh Richardson,SG,23.63,8.6,2.8,2.1,0.8,0.5,1.2,16.5,$4200,3.93
Nene Hilario,C,16.28,8.5,4,0.9,0.8,0.6,1.1,16.4,$4400,3.72
Jared Dudley,PF,22.68,8.0,4,1.8,0.6,0.4,1.2,16.3,$3500,4.66
Amir Johnson,PF,19.08,6.4,5,1.4,0.5,0.9,1.0,16.3,$3800,4.29
Nik Stauskas,SG,26.60,9.1,3,2.1,0.5,0.4,1.4,16.3,$3500,4.64
C.J. Miles,SF,22.85,10.3,2.9,0.7,0.6,0.4,0.6,16.2,$4000,4.06
Gerald Henderson,SG,23.59,9.8,2.6,1.6,0.6,0.2,0.9,16.0,$3600,4.45
Montrezl Harrell,PF,16.78,8.4,3.7,1.0,0.4,0.8,0.8,15.9,$3500,4.55
Rajon Rondo,PG,19.35,4.9,3.3,4.3,1.0,0.1,1.7,15.8,$4800,3.29
Channing Frye,PF,17.43,8.8,3.7,0.7,0.4,0.5,0.7,15.4,$4400,3.5
Isaiah Whitehead,PG,21.66,7.8,2.7,2.8,0.6,0.4,2.1,15.1,$3600,4.21
Spencer Dinwiddie,PG,21.56,6.8,2.6,3.0,0.7,0.3,1.3,15.1,$3700,4.09
Justin Hamilton,C,18.41,6.7,4.3,0.9,0.5,0.8,0.7,15.1,$3500,4.32
Joffrey Lauvergne,C,18.02,7.4,5,1.3,0.3,0.1,1.2,15.0,$3500,4.27
Sergio Rodriguez,PG,18.05,6.6,2,4.1,0.6,0.1,1.7,14.9,$4300,3.45
Justin Anderson,SF,15.92,7.5,3.9,1.0,0.8,0.2,1.1,14.6,$3600,4.05
Sam Dekker,SF,18.38,7.3,3.8,1.1,0.5,0.3,0.6,14.5,$3500,4.15
Caris LeVert,SG,19.82,6.8,2.9,2.0,1.0,0.1,1.1,14.4,$3700,3.89
Wayne Ellington,SG,22.76,9.6,2,1.1,0.5,0.1,0.5,14.4,$3900,3.68
