Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,37.70,28.9,7.9,10.9,1.5,0.4,5.7,52.8,$12000,4.4
DeMarcus Cousins,C,35.38,27.2,10.8,4.2,1.5,1.4,3.5,48.8,$10700,4.56
Giannis Antetokounmpo,SG,37.39,24.6,9.3,5.5,1.8,1.9,3.0,48.4,$10300,4.7
Anthony Davis,PF,35.36,26.0,11.1,2.4,1.3,2.2,2.4,47.5,$10300,4.61
LeBron James,SF,36.02,24.9,7.2,8.0,1.5,0.6,3.8,45.9,$10800,4.25
John Wall,PG,37.26,22.6,4.9,10.1,2.2,0.5,4.4,44.6,$10200,4.38
Jimmy Butler,SF,38.31,26.1,6.5,5.2,1.8,0.4,2.3,43.8,$9800,4.47
Isaiah Thomas,PG,37.71,30.8,3.2,6.7,0.8,0.1,2.8,43.7,$9800,4.46
Kawhi Leonard,SF,34.89,26.2,6.1,3.7,1.9,0.8,2.1,42.4,$9800,4.32
Kyle Lowry,PG,38.07,22.7,5,7.2,1.6,0.4,2.9,40.6,$8600,4.72
Marc Gasol,C,36.05,21.6,7.5,4.4,1.1,1.7,2.3,40.5,$8700,4.66
Damian Lillard,PG,35.93,25.7,4.5,5.9,0.8,0.3,2.7,39.5,$8200,4.81
Kevin Love,PF,31.66,20.4,11.1,2.2,0.9,0.4,2.1,37.5,$7900,4.75
Joel Embiid,C,28.46,20.6,8.8,2.2,0.9,2.4,3.7,37.4,$8400,4.45
Paul Millsap,PF,34.96,18.4,8.5,3.7,1.6,1.2,2.4,37.4,$8100,4.61
Kemba Walker,PG,34.08,23.0,4,5.6,1.3,0.3,2.3,37.1,$7900,4.7
Brook Lopez,C,31.86,22.2,6.6,2.8,0.7,1.8,2.5,36.8,$7400,4.98
Carmelo Anthony,SF,35.78,23.4,6.4,3.1,0.9,0.4,2.1,36.2,$8000,4.53
Kyrie Irving,PG,33.80,23.1,3.6,5.7,1.1,0.2,2.5,36.1,$8400,4.29
Mike Conley,PG,35.71,20.1,4.1,6.6,1.4,0.3,2.5,35.8,$7400,4.84
Paul George,SF,35.42,21.9,5.9,3.5,1.7,0.3,3.0,35.2,$7300,4.83
Dwight Howard,C,31.94,14.3,13.1,1.4,1.0,1.5,2.2,34.9,$7100,4.92
Jeff Teague,PG,34.28,16.2,4.2,8.3,1.7,0.4,3.2,34.7,$7200,4.82
Jabari Parker,PF,37.33,21.6,6,3.1,1.1,0.4,1.8,34.7,$7800,4.44
Goran Dragic,PG,36.82,20.2,4.1,6.8,1.0,0.2,3.3,34.4,$7200,4.78
C.J. McCollum,SG,34.40,23.0,3.5,3.7,1.1,0.6,2.3,33.9,$8100,4.18
Bradley Beal,SG,36.56,23.5,3.3,3.8,1.1,0.2,2.2,33.6,$7100,4.73
Myles Turner,C,32.47,16.8,8.3,1.1,0.7,2.5,1.6,33.2,$6400,5.19
Nikola Vucevic,C,30.15,14.9,10.3,2.7,0.8,0.9,1.7,33.0,$6600,5
Dwyane Wade,SG,32.02,20.0,4.2,4.1,1.5,0.6,2.4,33.0,$7900,4.18
LaMarcus Aldridge,PF,32.58,18.2,7.8,2.1,0.7,1.1,1.6,32.7,$7900,4.14
Kristaps Porzingis,PF,32.36,18.5,7.3,1.4,0.7,1.7,1.6,32.6,$6600,4.93
Nicolas Batum,SG,34.55,14.7,6.7,6.0,1.2,0.4,2.6,32.3,$7100,4.55
Greg Monroe,C,28.12,15.4,8.9,2.7,1.3,0.4,2.2,31.3,$5700,5.5
Serge Ibaka,PF,33.45,16.4,7.9,1.1,0.7,1.8,1.4,31.1,$6000,5.19
Elfrid Payton,PG,33.56,14.9,4.2,6.9,1.3,0.4,2.6,31.1,$6500,4.78
Mason Plumlee,C,30.02,12.1,8.3,4.0,1.1,1.3,1.8,31.1,$6900,4.5
Dennis Schroder,PG,31.91,18.3,3.2,6.4,0.9,0.2,3.1,30.8,$6700,4.6
James Johnson,PF,34.35,14.9,6.9,3.8,1.1,1.1,2.7,30.6,$5600,5.46
Jrue Holiday,PG,31.10,14.4,3.5,7.0,1.5,0.4,2.6,30.3,$6800,4.46
Derrick Rose,PG,35.28,18.6,4.2,4.7,0.8,0.3,2.8,30.1,$6500,4.63
Willie Reed,C,31.98,12.4,10.9,0.8,0.4,1.7,1.1,29.8,$3900,7.64
Markieff Morris,PF,34.75,15.0,7,2.0,1.2,0.7,2.1,28.1,$6900,4.07
Dion Waiters,SG,34.90,16.6,3.6,4.3,1.0,0.4,2.3,27.9,$6200,4.5
Zach Randolph,PF,24.58,14.4,8.2,1.8,0.5,0.2,1.3,27.0,$5900,4.58
Jae Crowder,SF,35.83,14.9,5.5,2.3,1.2,0.3,1.2,26.8,$5900,4.53
Otto Porter,SF,33.48,13.7,6.2,1.6,1.5,0.5,0.8,26.7,$6200,4.31
Cody Zeller,C,30.43,12.0,7.5,1.7,0.9,1.3,1.3,26.7,$5200,5.13
Marcin Gortat,C,32.50,10.2,10.4,1.4,0.5,1.0,1.5,26.3,$5600,4.69
Trevor Ariza,SF,36.38,13.1,5.3,2.3,1.9,0.3,1.1,26.2,$5200,5.04
Norman Powell,SG,34.12,14.6,4.1,2.1,1.9,0.5,1.4,26.1,$4200,6.21
Jonas Valanciunas,C,27.27,11.9,9.8,0.7,0.5,0.9,1.5,26.0,$5700,4.56
Patrick Beverley,PG,31.48,9.8,5.5,4.4,1.7,0.5,1.4,26.0,$5500,4.73
Thaddeus Young,PF,33.14,12.6,6.4,1.8,1.8,0.5,1.6,26.0,$5600,4.64
Terrence Jones,PF,27.37,12.4,7,1.2,0.8,1.1,1.1,25.3,$5700,4.44
