Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.24,29.3,10,10.4,1.8,0.3,5.3,55.8,$12400,4.5
DeMarcus Cousins,C,34.72,27.0,10.8,4.5,1.4,1.4,3.4,48.9,$11000,4.45
Anthony Davis,PF,36.04,26.3,11.6,2.4,1.3,2.4,2.5,48.7,$11300,4.31
LeBron James,SF,37.55,25.6,7.8,8.4,1.5,0.5,4.1,47.5,$11200,4.24
John Wall,PG,37.34,22.9,4.6,10.0,2.1,0.5,4.1,44.5,$10600,4.2
Jimmy Butler,SF,37.27,25.9,7,5.3,1.9,0.4,2.5,44.4,$9500,4.67
Karl-Anthony Towns,C,38.18,23.1,12.1,2.9,0.6,1.7,2.8,43.8,$10200,4.29
Blake Griffin,PF,35.52,23.1,9.4,4.8,1.3,0.7,2.8,42.8,$9200,4.65
Kawhi Leonard,SF,34.59,26.2,6.4,3.7,1.8,0.8,2.2,42.4,$9700,4.37
Nikola Jokic,PF,32.51,19.6,10.6,4.6,1.0,1.2,2.5,41.1,$10900,3.77
Marc Gasol,C,36.69,22.2,7.6,4.1,1.0,1.6,2.2,40.5,$8900,4.55
Kyle Lowry,PG,38.48,23.3,5,6.9,1.6,0.3,3.0,40.5,$9000,4.49
DeMar DeRozan,SG,36.35,26.9,5.4,4.3,1.2,0.2,2.4,40.2,$8900,4.52
Eric Bledsoe,PG,36.20,22.4,5.4,6.9,1.5,0.4,3.4,39.6,$9300,4.26
Andre Drummond,C,32.26,15.8,14.3,1.2,1.6,1.3,2.2,38.4,$8500,4.51
Paul Millsap,PF,35.67,18.8,8.5,3.6,1.5,1.1,2.4,37.2,$7900,4.71
Carmelo Anthony,SF,35.68,24.0,6.4,3.0,0.9,0.5,2.1,36.9,$8100,4.55
Kevin Love,PF,32.56,20.0,11,2.3,0.8,0.3,2.1,36.8,$7600,4.84
Kyrie Irving,PG,34.94,23.6,3.4,5.9,1.2,0.2,2.7,36.6,$8600,4.26
Paul George,SF,35.49,22.8,6.2,3.5,1.7,0.3,3.0,36.5,$8800,4.15
Mike Conley,PG,34.51,20.5,4,6.7,1.5,0.3,2.5,36.5,$7600,4.8
Rudy Gobert,C,36.42,13.5,13.4,1.0,0.8,2.5,2.0,35.7,$7900,4.52
Jeff Teague,PG,34.40,16.6,4.2,8.4,1.6,0.4,2.9,35.3,$7700,4.59
Jrue Holiday,PG,34.03,17.1,4,7.9,1.6,0.6,3.1,35.1,$8000,4.38
Hassan Whiteside,C,31.16,15.7,12,0.8,0.7,1.9,2.0,34.5,$8800,3.92
Gordon Hayward,SF,34.80,20.8,5.5,3.5,1.0,0.3,2.1,33.2,$7600,4.36
Goran Dragic,PG,34.05,19.0,3.8,6.7,1.0,0.2,3.0,33.0,$8100,4.08
Myles Turner,C,32.13,16.6,7.9,1.2,0.8,2.5,1.6,32.9,$6500,5.06
LaMarcus Aldridge,PF,32.45,18.1,7.8,2.2,0.6,1.2,1.5,32.9,$7800,4.21
Dwight Howard,C,30.44,13.3,12.5,1.2,0.9,1.3,2.1,32.4,$7400,4.38
DeAndre Jordan,C,31.55,11.4,13,1.0,0.6,1.7,1.4,31.7,$7600,4.17
D'Angelo Russell,PG,31.73,17.2,4.5,5.7,1.4,0.4,3.1,31.7,$6500,4.87
Bradley Beal,SG,35.12,21.9,2.9,3.8,1.0,0.2,2.1,31.4,$7000,4.48
Kristaps Porzingis,PF,31.04,17.6,6.9,1.2,0.7,1.9,1.7,31.2,$6600,4.72
Dwyane Wade,SG,30.28,18.2,4,4.0,1.5,0.6,2.3,30.9,$7800,3.96
Devin Booker,SG,36.62,22.3,3.3,3.5,0.9,0.2,3.0,30.7,$7100,4.33
Andrew Wiggins,SF,38.38,21.9,4.1,2.5,0.8,0.4,2.3,30.7,$7400,4.14
Wilson Chandler,SF,35.26,17.5,7.5,2.2,0.9,0.4,2.0,30.4,$6200,4.9
Markieff Morris,PF,35.39,16.1,7.5,1.9,1.2,0.7,2.0,29.8,$7200,4.13
Harrison Barnes,SF,35.79,19.7,5.4,1.6,0.9,0.3,1.3,29.7,$6500,4.57
Dennis Schroder,PG,31.42,17.5,2.9,6.5,0.8,0.2,3.2,29.5,$6100,4.84
James Johnson,PF,30.95,14.0,6.7,3.7,1.1,1.1,2.5,29.5,$6100,4.83
Steven Adams,C,35.11,13.8,8.9,1.3,1.2,1.4,2.3,29.3,$6100,4.81
Derrick Rose,PG,33.11,18.1,3.7,4.7,0.7,0.4,2.5,29.3,$6500,4.51
Zach Randolph,PF,26.48,15.5,8.9,1.9,0.6,0.2,1.5,29.1,$6200,4.7
Ricky Rubio,PG,33.31,9.6,4.1,8.3,1.9,0.1,2.4,28.6,$7000,4.08
Terrence Jones,PF,29.52,14.2,7.3,1.4,1.0,1.3,1.2,28.5,$5500,5.17
George Hill,PG,31.98,17.4,3.7,3.9,1.0,0.2,1.7,28.4,$5800,4.89
Tyler Johnson,PG,32.07,15.3,4.5,3.1,1.2,0.7,1.1,28.1,$5800,4.84
Marcin Gortat,C,32.91,11.2,10.8,1.3,0.5,1.0,1.5,27.6,$6700,4.12
Guillermo Hernangomez,C,25.71,11.4,9.7,1.7,0.7,1.3,2.2,27.4,$5300,5.17
Reggie Jackson,PG,29.23,16.6,2.7,5.4,0.8,0.1,2.6,27.1,$6100,4.45
Victor Oladipo,SG,35.06,16.2,4.4,2.7,1.3,0.4,1.8,27.1,$5700,4.76
Kentavious Caldwell-Pope,SG,36.18,15.7,3.6,3.1,1.5,0.2,1.4,26.7,$5800,4.6
