Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.22,29.8,10.1,10.5,1.8,0.3,5.4,56.5,$12500,4.52
James Harden,SG,37.63,28.5,7.8,10.7,1.5,0.4,5.6,52.1,$12100,4.31
Anthony Davis,PF,36.61,27.6,11.5,2.3,1.2,2.4,2.5,49.6,$10900,4.55
DeMarcus Cousins,C,35.55,27.6,10.9,4.0,1.5,1.5,3.5,49.2,$10500,4.68
Giannis Antetokounmpo,SG,37.12,24.2,9.5,5.5,1.8,2.0,3.1,48.4,$10400,4.65
LeBron James,SF,37.31,25.6,7.5,8.5,1.5,0.6,4.1,47.5,$10700,4.43
Kevin Durant,SF,35.41,27.0,8.6,4.6,1.2,1.6,2.6,47.2,$10300,4.58
Jimmy Butler,SF,38.07,24.9,6.6,5.2,1.8,0.4,2.4,42.6,$9500,4.49
Stephen Curry,PG,34.53,25.8,4.5,6.6,1.8,0.2,3.2,41.9,$8900,4.71
Damian Lillard,PG,36.51,26.5,4.6,6.4,0.8,0.3,2.8,41.0,$8300,4.94
Isaiah Thomas,PG,36.21,27.9,3,6.6,0.9,0.2,2.8,40.8,$9300,4.39
Marc Gasol,C,36.57,22.1,7.1,4.2,1.0,1.6,2.3,39.8,$8400,4.74
Kyle Lowry,PG,37.26,21.7,4.9,6.9,1.7,0.4,2.8,39.3,$8400,4.68
Hassan Whiteside,C,34.44,17.0,13.7,0.8,0.7,2.2,2.1,38.3,$9200,4.17
Kyrie Irving,PG,35.66,24.3,3.5,5.9,1.3,0.1,2.6,37.6,$8500,4.42
Kevin Love,PF,32.46,20.6,11.1,2.1,0.9,0.4,2.2,37.5,$7700,4.87
Draymond Green,PF,34.44,11.4,9,7.4,1.8,1.4,2.4,37.3,$7700,4.84
Paul Millsap,PF,34.82,18.5,8.4,3.6,1.6,1.1,2.3,37.1,$8300,4.47
Kemba Walker,PG,34.26,23.0,4.1,5.5,1.2,0.2,2.4,36.6,$7800,4.69
Mike Conley,PG,36.26,20.6,4.2,6.7,1.3,0.3,2.4,36.5,$7600,4.8
Al Horford,C,34.17,16.7,7.8,4.6,0.7,1.7,1.7,36.1,$7300,4.94
C.J. McCollum,SG,35.19,24.0,3.7,4.0,1.2,0.6,2.3,35.7,$8100,4.41
Carmelo Anthony,SF,35.63,23.0,5.9,3.2,0.8,0.4,2.0,35.3,$8000,4.41
Zach Randolph,PF,32.10,18.7,10.6,2.4,0.7,0.2,1.6,35.2,$5900,5.97
Dwight Howard,C,32.37,14.1,13.1,1.3,0.9,1.4,2.3,34.1,$7000,4.87
Brook Lopez,C,30.32,20.7,5.9,2.6,0.6,1.8,2.6,33.9,$7300,4.64
Goran Dragic,PG,35.17,19.8,3.9,6.6,1.0,0.2,3.2,33.6,$7000,4.8
Jabari Parker,PF,34.35,20.4,5.8,2.8,1.2,0.4,1.8,33.0,$7900,4.17
Dwyane Wade,SG,31.26,19.5,4.1,4.0,1.5,0.7,2.3,32.5,$7000,4.65
