Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,37.43,29.0,7.9,10.8,1.5,0.5,5.5,53.2,$12600,4.22
Anthony Davis,PF,36.59,27.6,12,2.2,1.2,2.3,2.6,49.7,$10600,4.69
DeMarcus Cousins,C,35.68,26.6,10.7,4.3,1.4,1.4,3.5,48.0,$11000,4.36
Kevin Durant,SF,34.88,27.7,8.2,4.9,1.2,1.6,2.7,47.8,$10300,4.64
LeBron James,SF,35.53,25.0,7.1,8.3,1.4,0.6,3.9,46.1,$11200,4.11
Blake Griffin,PF,35.42,23.4,9.3,5.1,1.2,0.6,2.7,43.1,$9700,4.44
Nikola Jokic,PF,32.30,20.3,10.5,4.8,1.0,1.2,2.5,42.0,$10900,3.85
Stephen Curry,PG,33.53,25.9,4.4,6.4,1.7,0.2,3.0,41.6,$9100,4.57
Damian Lillard,PG,36.17,25.3,4.7,6.0,0.8,0.3,2.7,39.4,$8300,4.75
Andre Drummond,C,32.54,15.9,14.5,1.1,1.7,1.4,2.1,39.1,$8300,4.7
Kemba Walker,PG,38.01,24.0,4.2,6.2,1.2,0.3,2.6,38.7,$7700,5.03
Kyrie Irving,PG,35.21,24.1,3.2,6.1,1.3,0.2,2.6,37.5,$9000,4.17
Jrue Holiday,PG,35.24,17.9,4.6,8.1,1.7,0.6,3.3,36.9,$8100,4.55
Draymond Green,PF,33.26,11.3,8.6,7.1,1.9,1.5,2.3,36.8,$7800,4.71
Nikola Vucevic,C,31.69,16.1,11.2,2.9,1.0,1.2,2.1,36.2,$7200,5.03
Carmelo Anthony,SF,35.34,23.4,6.2,2.8,0.9,0.5,2.0,35.8,$8600,4.17
C.J. McCollum,SG,35.62,24.1,3.9,3.8,1.1,0.5,2.3,35.4,$7600,4.66
Kristaps Porzingis,PF,33.21,18.8,7.8,1.3,0.7,1.9,1.8,33.5,$6600,5.08
Guillermo Hernangomez,C,32.10,13.1,12.9,2.1,0.9,1.1,2.3,33.4,$5800,5.76
Nicolas Batum,SG,36.59,15.5,7,6.1,1.2,0.4,2.9,33.4,$7200,4.63
Elfrid Payton,PG,34.36,15.6,4.6,7.0,1.4,0.4,2.6,32.6,$5600,5.83
DeAndre Jordan,C,31.13,12.1,12.9,1.1,0.6,1.5,1.6,31.8,$7600,4.19
Tyreke Evans,SG,28.36,16.1,4.8,5.7,1.4,0.2,2.5,31.1,$4500,6.91
Klay Thompson,SG,33.51,22.2,3.7,2.1,0.8,0.4,1.8,30.4,$7200,4.22
Frank Kaminsky,PF,36.41,15.4,6.2,3.0,1.0,0.6,1.4,29.1,$6000,4.86
Derrick Rose,PG,32.27,17.2,3.7,4.4,0.8,0.3,2.5,27.9,$6200,4.51
Tristan Thompson,C,35.44,10.2,10.8,1.0,0.6,1.4,1.0,27.7,$6300,4.39
Channing Frye,PF,30.52,15.3,6.6,1.3,0.7,1.1,1.3,27.5,$5400,5.09
