Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,34.95,28.9,9.6,9.8,1.7,0.3,5.2,53.9,$13400,4.02
Anthony Davis,PF,36.33,26.5,11.5,2.2,1.1,2.5,2.5,48.3,$11200,4.31
DeMarcus Cousins,C,34.18,26.4,10.8,4.5,1.4,1.3,3.6,47.9,$10300,4.65
John Wall,PG,36.43,21.8,4.6,10.4,2.0,0.6,4.0,44.1,$10400,4.24
Stephen Curry,PG,34.35,26.2,4.6,6.8,2.0,0.2,3.1,43.2,$10500,4.12
Isaiah Thomas,PG,34.22,27.2,3,6.4,0.9,0.2,2.8,39.8,$9300,4.28
Draymond Green,PF,34.59,12.2,8.9,7.8,2.1,1.6,2.8,39.2,$8200,4.78
Eric Bledsoe,PG,33.44,21.4,4.9,6.4,1.4,0.4,3.4,37.1,$8600,4.31
Alan Williams,C,28.34,15.7,12.1,1.2,1.2,2.2,2.2,36.6,$6000,6.1
Paul Millsap,PF,34.05,18.2,8.1,3.4,1.5,1.1,2.3,35.9,$7700,4.66
Carmelo Anthony,SF,34.49,23.0,6,2.9,0.9,0.5,2.1,35.3,$7900,4.46
Jrue Holiday,PG,33.17,17.1,4.5,7.7,1.6,0.6,3.4,35.1,$7700,4.55
Paul George,SF,35.33,21.6,6,3.3,1.6,0.4,3.0,34.8,$8000,4.34
Kristaps Porzingis,PF,32.77,18.4,7.7,1.3,0.7,1.9,1.8,33.0,$6700,4.92
Gordon Hayward,SF,34.35,21.1,4.9,3.4,1.0,0.3,1.7,33.0,$8000,4.12
Rudy Gobert,C,33.20,12.7,12.2,1.0,0.6,2.4,2.0,32.8,$7600,4.32
Al Horford,C,32.42,14.6,7,4.5,0.7,1.6,1.6,32.8,$6000,5.46
Jeff Teague,PG,32.84,15.2,4.3,7.7,1.4,0.4,2.9,32.6,$7300,4.47
Nerlens Noel,C,29.55,14.6,8.5,1.5,1.9,1.5,1.7,32.2,$6300,5.1
Nikola Vucevic,C,28.83,14.5,9.7,2.5,0.8,1.1,1.6,32.1,$7400,4.34
Bradley Beal,SG,34.76,22.1,3,3.8,1.0,0.2,2.1,31.7,$7500,4.23
Myles Turner,C,31.13,15.5,7.6,1.2,0.9,2.3,1.4,31.4,$6400,4.91
Dwight Howard,C,29.21,12.4,11.6,1.3,0.9,1.3,2.0,30.7,$7800,3.93
Klay Thompson,SG,34.08,21.9,3.6,2.2,0.8,0.5,1.8,30.3,$7000,4.33
D'Angelo Russell,PG,30.27,16.3,4.4,5.6,1.4,0.3,3.1,30.3,$6400,4.73
