Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.13,29.6,10.1,10.5,1.8,0.3,5.3,56.4,$12700,4.44
Karl-Anthony Towns,C,38.27,23.3,12.3,3.0,0.7,1.8,2.9,44.7,$10600,4.21
Eric Bledsoe,PG,37.06,22.8,5.5,7.2,1.7,0.4,3.5,40.9,$9700,4.22
Nikola Jokic,PF,32.33,18.8,10.4,4.5,1.0,1.1,2.4,39.8,$10400,3.83
Rudy Gobert,C,36.78,14.4,13.7,1.1,0.8,2.9,2.0,37.9,$8300,4.57
Paul George,SF,35.32,21.5,5.9,3.4,1.7,0.3,3.0,34.7,$7700,4.5
Jeff Teague,PG,34.14,16.1,4.2,8.2,1.7,0.4,3.0,34.6,$7500,4.62
Myles Turner,C,32.26,16.4,8.4,1.1,0.7,2.5,1.5,33.0,$6800,4.86
Gordon Hayward,SF,34.36,20.9,5.3,3.5,0.9,0.3,2.0,32.9,$8000,4.11
George Hill,PG,33.02,19.1,3.9,4.3,1.1,0.3,1.7,31.3,$6000,5.22
Andrew Wiggins,SF,37.64,22.2,4.3,2.4,0.8,0.4,2.4,31.0,$7600,4.07
Enes Kanter,PF,27.56,17.8,8.8,1.2,0.4,0.9,2.0,30.8,$6200,4.96
Devin Booker,SG,37.30,21.8,3.1,3.4,1.1,0.2,3.0,30.2,$7200,4.2
Tyson Chandler,C,32.95,10.4,14.1,0.8,0.7,0.9,1.8,29.9,$6600,4.53
Harrison Barnes,SF,35.82,19.5,5.4,1.7,1.0,0.3,1.4,29.7,$6200,4.8
Wilson Chandler,SF,30.74,16.7,6.9,2.1,0.8,0.3,1.7,28.6,$5100,5.61
Louis Williams,SG,27.81,19.4,2.9,3.5,1.2,0.2,2.4,28.5,$5700,5.01
Zach LaVine,SG,36.87,19.4,3.4,3.0,0.9,0.2,2.0,28.2,$6100,4.62
Julius Randle,PF,29.60,12.9,8.2,3.4,0.8,0.5,2.4,28.0,$6500,4.31
Steven Adams,C,32.12,12.7,8.1,1.3,1.2,1.3,1.9,27.5,$5500,4.99
Danilo Gallinari,SF,33.40,16.8,5,2.2,0.8,0.3,1.4,26.9,$5800,4.64
Pierre Jackson,PG,31.60,13.3,3.1,6.3,1.0,0.0,2.0,26.5,$3500,7.56
