Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,38.75,28.5,6.4,9.3,1.7,0.4,4.6,49.7,$11300,4.4
LeBron James,SF,37.76,24.9,7.9,7.9,1.3,0.6,3.6,46.4,$9700,4.79
Stephen Curry,PG,33.37,27.5,4.8,6.7,1.8,0.2,3.1,44.2,$9200,4.81
Kevin Durant,SF,34.29,27.1,7.4,4.2,1.3,1.1,2.9,44.2,$10200,4.33
Giannis Antetokounmpo,SG,36.15,19.9,7.9,5.7,1.6,2.1,3.1,42.2,$10300,4.1
Blake Griffin,PF,33.70,22.1,9.2,3.8,1.2,0.9,2.2,40.8,$9000,4.54
Chris Paul,PG,33.07,19.6,4.5,8.2,2.2,0.3,2.3,40.0,$9100,4.4
Draymond Green,PF,33.32,12.9,8.7,6.9,1.7,1.5,2.5,37.6,$7700,4.88
Kemba Walker,PG,34.31,22.0,4.2,5.0,1.5,0.4,2.1,36.2,$8000,4.53
Kyrie Irving,PG,34.92,23.0,3.8,4.7,1.2,0.2,2.2,35.2,$7400,4.76
Gordon Hayward,SF,36.47,21.8,5.7,3.5,0.9,0.3,2.4,33.9,$7600,4.46
Kevin Love,PF,32.54,17.5,9.8,2.0,0.7,0.6,1.7,33.2,$8300,4
Hassan Whiteside,C,32.73,14.5,11.6,0.7,0.7,2.1,2.2,32.9,$8700,3.78
Brook Lopez,C,29.72,19.3,6.5,1.8,0.8,1.6,2.1,32.5,$7300,4.45
Marc Gasol,C,30.65,16.3,7,3.1,0.9,1.5,1.9,32.3,$7000,4.61
DeAndre Jordan,C,34.24,12.1,12.6,0.9,0.6,1.7,1.3,31.9,$7000,4.55
Klay Thompson,SG,33.96,23.4,3.7,2.3,0.8,0.4,2.0,31.7,$6100,5.2
Nikola Vucevic,C,27.91,14.3,8.8,2.2,0.7,0.9,1.6,29.8,$6900,4.31
Clint Capela,C,29.55,12.5,9.8,1.0,0.6,2.1,1.4,29.8,$5900,5.04
Nicolas Batum,SG,34.27,14.3,6,5.1,0.9,0.5,2.6,29.4,$6500,4.52
Rudy Gobert,C,32.61,10.2,10.9,1.1,0.6,2.0,1.7,28.4,$7100,4
Salah Mejri,C,27.16,10.6,9.3,0.8,1.1,2.2,1.4,28.2,$3500,8.05
Harrison Barnes,SF,38.68,18.1,5.7,1.7,0.7,0.3,1.4,28.1,$6100,4.6
Goran Dragic,PG,34.07,15.2,3.7,5.6,1.1,0.2,2.8,27.8,$6800,4.09
Jabari Parker,PF,33.30,16.5,5.7,1.9,1.1,0.3,1.7,27.3,$6400,4.26
Sean Kilpatrick,SG,31.69,17.4,3.7,3.0,0.8,0.2,2.3,26.0,$5700,4.57
Serge Ibaka,PF,31.68,13.3,7.6,0.9,0.5,1.5,1.8,26.0,$6300,4.12
Elfrid Payton,PG,30.69,11.4,3.4,6.2,1.3,0.4,2.5,25.7,$5700,4.51
Trevor Booker,PF,27.88,9.6,8.3,1.8,1.5,0.8,1.6,25.3,$5900,4.28
JaMychal Green,PF,34.68,11.0,8,1.3,0.8,1.2,1.5,25.1,$4400,5.69
Rodney Hood,SG,32.71,16.2,3.9,2.6,0.7,0.2,1.6,25.0,$5300,4.71
Evan Fournier,SG,33.75,15.9,3.1,3.1,1.0,0.2,1.7,25.0,$5800,4.31
Bismack Biyombo,C,30.64,7.4,9.8,0.9,0.4,2.2,1.3,24.4,$4200,5.81
Ryan Anderson,PF,30.82,14.1,5.8,1.6,0.5,0.3,1.5,23.6,$4400,5.35
Trevor Ariza,SF,33.04,12.2,4.4,2.0,1.7,0.3,1.2,23.3,$5200,4.48
Tristan Thompson,C,29.57,8.0,9.1,0.9,0.4,1.1,0.6,22.7,$5000,4.53
Troy Williams,SF,29.74,12.3,4,2.0,1.7,0.4,1.7,22.6,$3700,6.11
Eric Gordon,SG,29.47,14.3,3.2,2.4,0.8,0.4,1.8,22.3,$5000,4.47
Jason Terry,PG,20.28,10.8,4.2,2.8,1.3,0.4,1.1,22.3,$3500,6.38
Frank Kaminsky,PF,29.09,11.0,5.1,2.1,0.8,0.6,1.0,22.1,$4500,4.9
Jarell Martin,PF,27.38,10.0,8,0.8,0.6,0.8,1.6,22.0,$3600,6.11
Greg Monroe,C,20.77,9.8,6.6,1.7,0.8,0.7,1.3,22.0,$4600,4.78
Michael Kidd-Gilchrist,SF,30.80,10.1,6.2,1.1,0.6,1.1,0.9,21.7,$5200,4.17
Justin Anderson,SF,27.18,9.5,6.7,1.2,0.9,0.9,1.6,21.3,$3600,5.93
Wayne Ellington,SG,31.89,13.7,2.6,1.8,1.3,0.1,1.0,21.3,$4000,5.33
Wesley Matthews,SG,37.79,13.9,3,2.2,0.9,0.2,1.7,21.3,$4700,4.53
Andrew Harrison,PG,33.70,10.5,4,3.4,1.1,0.3,2.1,21.1,$3900,5.41
Cody Zeller,C,24.67,10.1,5.8,1.0,0.6,1.0,0.8,21.0,$4600,4.56
Patrick Beverley,PG,30.20,9.2,4.2,3.2,1.3,0.4,1.6,20.8,$4400,4.74
Jamal Crawford,SG,27.83,13.8,2.1,2.6,0.7,0.1,1.2,20.6,$3800,5.43
Matthew Dellavedova,PG,27.44,8.8,2.7,5.4,1.1,0.0,1.8,20.5,$4100,5.01
Deron Williams,PG,25.79,9.9,3,4.7,0.6,0.2,1.7,20.5,$5700,3.59
John Henson,C,20.19,8.0,6,0.9,0.6,1.7,1.1,20.1,$4200,4.77
Tyler Johnson,PG,29.46,10.5,3.6,2.6,0.9,0.4,1.4,19.9,$4800,4.15
J.J. Redick,SG,27.56,14.5,2.1,1.4,0.8,0.1,1.3,19.6,$4300,4.56
Jeremy Lamb,SG,19.43,9.7,5.3,1.2,0.8,0.4,0.7,19.6,$4100,4.77
Tony Allen,SG,27.92,8.7,5.1,1.2,1.7,0.4,1.4,19.4,$4000,4.86
Aaron Gordon,SF,26.11,8.8,5.2,1.4,0.9,0.7,1.0,19.3,$4000,4.84
Michael Beasley,SF,19.67,12.1,4.1,1.0,0.7,0.3,1.2,19.3,$3700,5.22
Dante Exum,PG,28.53,9.4,4.1,1.8,0.7,0.5,1.3,18.1,$3500,5.18
Isaiah Whitehead,PG,27.80,8.5,3.9,3.0,0.8,0.5,2.2,18.1,$3900,4.64
Dwight Powell,PF,21.44,7.0,5.4,1.1,1.1,0.8,0.9,18.0,$3600,5.01
James Johnson,SF,28.46,7.6,4.9,1.7,0.8,0.9,1.5,17.9,$4500,3.98
J.R. Smith,SG,30.73,10.8,2.4,1.3,1.2,0.3,0.7,17.9,$3700,4.85
Bojan Bogdanovic,SF,26.87,12.1,3.1,1.4,0.4,0.1,1.4,17.5,$4200,4.17
Andre Iguodala,SF,23.48,6.6,3.1,3.4,1.0,0.4,0.9,17.3,$3800,4.56
Tony Snell,SF,28.42,10.0,4.1,1.0,0.5,0.3,0.9,17.1,$3600,4.76
Jeff Withey,C,14.08,6.8,5.2,0.4,0.6,1.6,1.0,17.0,$3500,4.87
Zaza Pachulia,C,18.05,5.5,6,1.6,0.6,0.9,1.2,16.9,$3700,4.57
D.J. Augustin,PG,23.55,9.4,1.7,3.5,0.7,0.1,1.5,16.8,$3700,4.54
Jeff Green,SF,24.27,9.4,3.6,1.4,0.4,0.5,0.9,16.7,$3500,4.78
Wade Baldwin IV,PG,23.52,7.5,3.8,2.5,0.9,0.4,1.8,16.6,$4000,4.15
Trey Lyles,PF,24.09,8.4,5.1,1.1,0.4,0.4,1.2,16.6,$4200,3.95
Marco Belinelli,SF,24.32,10.1,2.5,1.7,0.5,0.2,0.9,16.2,$4000,4.04
Malcolm Brogdon,PG,22.13,7.6,3,2.1,0.9,0.2,1.3,15.3,$3600,4.24
Rodney McGruder,SG,25.61,7.5,4.2,1.0,0.9,0.3,1.2,15.2,$3900,3.91
Dorian Finney-Smith,SF,23.78,6.9,3.9,1.4,0.8,0.4,1.0,15.1,$3500,4.31
Joe Johnson,SF,24.53,8.8,2.8,1.8,0.5,0.1,1.0,15.1,$3500,4.3
Spencer Hawes,C,16.57,6.4,4.5,1.3,0.4,0.7,1.1,14.9,$3800,3.91
Joe Harris,SG,20.62,7.4,2,3.0,0.7,0.2,1.4,14.7,$3600,4.08
Justin Hamilton,C,20.86,7.5,3.5,1.2,0.5,0.5,0.8,14.7,$3700,3.97
David West,PF,13.22,6.3,4.1,1.2,0.6,0.5,1.0,14.2,$3500,4.06
Marreese Speights,PF,13.48,7.8,4.1,0.6,0.2,0.5,0.8,14.2,$3500,4.06
Nicolas Brussino,SG,13.74,6.0,3.6,1.6,0.8,0.4,1.0,14.1,$3500,4.03
Troy Daniels,SG,21.60,8.6,2.6,1.1,0.7,0.1,0.9,14.1,$3500,4.02
Sam Dekker,SF,19.33,6.7,3.4,1.0,0.7,0.3,0.7,13.6,$3600,3.77
Austin Rivers,PG,21.15,8.2,1.7,1.8,0.6,0.2,1.1,13.4,$3600,3.73
Shaun Livingston,PG,18.69,6.0,2.4,2.7,0.5,0.2,0.9,13.4,$3500,3.84
Luke Babbitt,PF,24.74,7.1,3.4,1.2,0.6,0.1,1.0,13.4,$3800,3.52
Willie Reed,C,15.14,5.5,4.8,0.5,0.2,0.8,0.8,13.2,$3500,3.77
Roy Hibbert,C,16.00,5.3,4.7,0.5,0.3,0.8,0.7,13.2,$3500,3.77
Shelvin Mack,PG,20.38,6.8,1.6,2.9,0.9,0.1,1.9,13.2,$3500,3.76
Boris Diaw,PF,19.87,5.8,3.1,2.1,0.3,0.3,1.2,12.7,$3500,3.62
Kevon Looney,PF,9.26,5.4,3.9,0.7,0.4,0.6,0.6,12.5,$3500,3.58
Ramon Sessions,PG,14.16,5.7,1.5,2.7,0.6,0.1,0.9,12.1,$3500,3.44
Raymond Felton,PG,16.90,6.1,1.7,1.8,0.8,0.3,1.0,12.0,$3500,3.44
Corey Brewer,SF,15.84,5.6,2.6,1.1,0.7,0.2,0.7,11.5,$3500,3.28
Ian Clark,SG,12.42,6.7,1.8,1.2,0.7,0.1,0.9,11.4,$3500,3.25
Deyonta Davis,PF,12.12,4.9,3.8,0.6,0.2,0.6,0.8,11.2,$3500,3.19
Josh McRoberts,PF,16.15,3.9,3.1,1.6,0.6,0.2,0.8,10.8,$3500,3.09
Patrick McCaw,SG,13.11,5.7,2.1,1.1,0.5,0.2,0.6,10.7,$3500,3.05
K.J. McDaniels,SG,14.55,5.5,2.8,0.4,0.4,0.5,0.7,10.6,$3500,3.02
Wesley Johnson,SF,13.94,3.9,3.1,0.5,0.5,0.5,0.5,9.9,$3500,2.82
Luc Mbah a Moute,SF,21.06,4.1,2.3,0.6,0.8,0.4,0.7,9.5,$3500,2.7
Joe Ingles,SF,13.56,4.1,1.9,1.3,0.6,0.1,0.6,9.1,$3500,2.61
Richard Jefferson,SF,15.47,4.5,2.1,0.6,0.4,0.1,0.5,8.4,$3500,2.41
Mirza Teletovic,SF,10.53,5.0,1.7,0.5,0.3,0.2,0.4,8.4,$3500,2.4
A.J. Hammons,C,8.02,3.3,2.7,0.6,0.4,0.3,0.5,8.3,$3500,2.38
Randy Foye,SG,13.25,4.6,1.4,1.4,0.3,0.1,0.9,8.3,$3500,2.37
C.J. Watson,PG,14.05,3.6,1.3,1.5,0.6,0.0,0.5,8.1,$3500,2.32
Anthony Bennett,PF,0.13,3.9,2,0.6,0.4,0.3,0.5,8.1,$3500,2.31
Jordan McRae,SG,10.52,5.0,1.3,1.2,0.2,0.1,0.9,8.1,$3500,2.3
Devin Harris,PG,13.58,3.4,1.5,1.3,0.5,0.1,0.6,7.8,$3600,2.15
JaVale McGee,C,0.11,3.4,2.6,0.2,0.1,0.6,0.5,7.7,$3500,2.21
Yogi Ferrell,PG,4.95,4.1,1.3,0.9,0.4,0.2,0.7,7.5,$3500,2.15
Jonathan Gibson,PG,8.30,4.6,1.3,0.8,0.3,0.1,0.7,7.5,$3500,2.13
Mike Dunleavy,SF,12.10,4.5,1.3,0.7,0.3,0.1,0.5,7.4,$3500,2.12
Steve Novak,SF,6.42,4.0,1.3,0.6,0.4,0.1,0.5,7.0,$3500,1.99
Chris Andersen,C,2.32,2.9,2.3,0.4,0.3,0.3,0.5,7.0,$3500,1.99
C.J. Wilcox,SG,6.75,3.7,0.8,1.0,0.3,0.1,0.4,6.6,$3500,1.87
Damjan Rudez,SF,4.30,3.4,1.3,0.6,0.4,0.1,0.5,6.4,$3500,1.82
Anderson Varejao,C,3.44,2.5,2.1,0.4,0.1,0.2,0.3,5.9,$3500,1.69
Brandon Bass,PF,4.74,2.8,1.7,0.3,0.2,0.2,0.2,5.9,$3500,1.68
Brian Roberts,PG,1.25,3.4,0.9,1.0,0.2,0.0,0.5,5.9,$3500,1.68
Miles Plumlee,C,6.54,2.2,1.8,0.4,0.2,0.4,0.4,5.8,$3500,1.65
Udonis Haslem,PF,1.50,1.9,2.3,0.3,0.2,0.2,0.3,5.6,$3500,1.6
Joel Bolomboy,PF,0.08,2.3,1.6,0.3,0.3,0.3,0.3,5.6,$3500,1.59
Luis Scola,PF,6.57,2.6,1.8,0.4,0.2,0.1,0.4,5.6,$3500,1.59
Thon Maker,PF,0.08,2.5,1.3,0.3,0.3,0.2,0.3,5.2,$3500,1.49
Mario Hezonja,SG,1.99,2.4,0.9,0.8,0.2,0.1,0.7,4.6,$3500,1.31
Arinze Onuaku,PF,0.69,1.8,1.4,0.3,0.2,0.1,0.3,4.2,$3500,1.21
Alan Anderson,SG,1.09,1.8,0.8,0.4,0.3,0.1,0.2,4.0,$3500,1.13
Raul Neto,PG,0.07,2.0,0.6,0.6,0.3,0.0,0.3,3.9,$3500,1.12
Aaron Harrison,SG,0.08,1.7,0.7,0.5,0.2,0.1,0.4,3.5,$3500,1
James Jones,SG,0.07,1.8,0.6,0.2,0.1,0.1,0.1,3.1,$3500,0.89
Montrezl Harrell,PF,1.21,0.5,0.4,0.1,0.0,0.1,0.1,1.2,$3500,0.35
Derrick Williams,PF,1.51,0.7,0.3,0.1,0.0,0.0,0.1,1.1,$4000,0.28
Paul Pierce,SF,1.93,0.5,0.2,0.1,0.1,0.0,0.1,1.0,$3500,0.28
Tyler Ennis,PG,0.80,0.4,0.1,0.2,0.1,0.0,0.1,0.9,$3500,0.26
Treveon Graham,SF,0.97,0.4,0.1,0.1,0.0,0.0,0.0,0.7,$3500,0.19
Caris LeVert,SF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Rondae Hollis-Jefferson,SF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3900,0
Mike Conley,PG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$7300,0
Zach Randolph,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$5400,0
Vince Carter,SF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3900,0
Chandler Parsons,SF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$4700,0
Rashad Vaughn,SG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3600,0
Jodie Meeks,SG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Marvin Williams,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$4400,0
Andrew Bogut,C,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$4500,0
Jose Juan Barea,PG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$5700,0
Seth Curry,SG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$4500,0
Jeremy Lin,PG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$6300,0
Christian Wood,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Dirk Nowitzki,PF,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$5800,0
Dion Waiters,SG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$5500,0
Nene Hilario,C,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
Josh Richardson,SG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$4600,0
Bobby Brown,PG,0.00,0.0,0,0.0,0.0,0.0,0.0,0.0,$3500,0
