Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Anthony Davis,PF,36.18,25.8,11.8,2.3,1.3,2.4,2.4,48.4,$11100,4.36
DeMarcus Cousins,C,34.62,26.4,10.8,4.5,1.4,1.3,3.5,48.0,$11000,4.36
Karl-Anthony Towns,C,36.04,22.3,11.4,2.6,0.7,1.6,2.6,41.9,$10600,3.95
Kawhi Leonard,SF,33.55,25.4,6.2,3.7,1.7,0.8,2.0,41.4,$9600,4.31
Kyle Lowry,PG,37.58,23.1,4.8,6.7,1.5,0.3,2.8,39.7,$8700,4.56
DeMar DeRozan,SG,35.80,27.0,5.2,3.9,1.2,0.2,2.3,39.6,$8800,4.5
Jrue Holiday,PG,35.60,18.3,4.4,8.4,1.7,0.7,3.4,37.6,$8200,4.58
Andre Drummond,C,30.81,15.2,13.4,1.1,1.6,1.3,2.0,36.7,$8700,4.22
Carmelo Anthony,SF,35.55,23.5,6.2,2.9,0.9,0.4,2.0,35.9,$8000,4.49
LaMarcus Aldridge,PF,32.34,17.9,7.8,2.2,0.6,1.3,1.5,32.9,$7500,4.38
Kristaps Porzingis,PF,33.06,18.4,7.5,1.4,0.7,1.7,1.7,32.6,$6400,5.09
Andrew Wiggins,SF,37.17,22.2,4.1,2.4,0.9,0.4,2.2,31.1,$7700,4.04
Ricky Rubio,PG,35.08,10.2,4.2,9.0,2.0,0.1,2.5,30.4,$6600,4.61
Taj Gibson,PF,34.65,14.0,8.7,1.3,0.8,1.2,1.8,28.6,$4900,5.83
Derrick Rose,PG,32.40,17.2,3.8,4.5,0.7,0.3,2.5,28.0,$5900,4.75
Dewayne Dedmon,C,26.62,9.4,10.8,1.1,1.1,1.5,1.2,28.0,$4800,5.84
Darren Collison,PG,36.76,16.1,2.6,4.8,1.3,0.1,2.0,27.2,$5400,5.04
Jon Leuer,PF,32.37,13.6,6.5,2.3,0.7,0.7,1.2,26.5,$4800,5.51
Gorgui Dieng,PF,33.89,10.8,8.1,1.9,1.0,1.2,1.4,26.4,$5500,4.79
Reggie Jackson,PG,28.76,15.5,2.6,5.5,0.7,0.1,2.4,26.1,$5700,4.57
Jonas Valanciunas,C,27.07,11.6,9.5,0.7,0.5,0.8,1.4,25.3,$5900,4.28
Kentavious Caldwell-Pope,SG,33.87,14.6,3.4,3.0,1.4,0.2,1.3,25.1,$5100,4.92
Robin Lopez,C,30.10,10.9,7.7,1.1,0.2,1.6,1.2,24.2,$4900,4.94
Marcus Morris,SF,32.95,14.3,4.5,2.3,0.8,0.3,1.2,24.2,$5700,4.24
Kyle O'Quinn,C,20.92,9.4,7.9,1.4,0.4,1.5,1.2,23.6,$4400,5.36
Terrence Jones,PF,24.58,11.8,6.1,1.1,0.8,1.0,1.0,23.4,$5500,4.25
Ben McLemore,SG,36.86,15.3,3.7,1.7,1.2,0.2,2.0,23.1,$4100,5.63
Tobias Harris,PF,29.46,14.5,4.6,1.4,0.6,0.5,1.3,23.0,$5500,4.19
Michael Carter-Williams,PG,28.08,11.2,5.2,3.6,0.8,0.4,2.4,22.8,$4400,5.19
Tyreke Evans,SG,18.98,11.0,3.3,4.5,1.0,0.2,1.7,22.4,$4500,4.98
Brandon Jennings,PG,27.85,9.8,2.8,5.6,1.1,0.1,2.1,21.9,$5100,4.29
Tony Parker,PG,26.18,11.8,2,5.1,0.5,0.1,1.5,21.6,$4500,4.79
Denzel Valentine,SG,28.64,10.3,4.1,2.3,1.3,0.2,1.5,20.2,$3500,5.76
David Lee,PF,19.39,8.6,6.7,1.7,0.4,0.6,1.1,20.1,$5100,3.94
Ty Lawson,PG,23.99,8.6,2.6,4.3,1.1,0.1,1.7,18.9,$4600,4.1
DeMarre Carroll,SF,26.65,9.8,4.2,1.0,1.2,0.4,0.8,18.7,$4100,4.57
Rajon Rondo,PG,23.95,5.3,4.2,5.3,1.1,0.1,2.0,18.7,$5000,3.74
Courtney Lee,SG,30.78,9.9,3.1,1.9,0.9,0.3,0.8,18.1,$4300,4.2
Lucas Nogueira,C,22.39,6.1,5.2,0.8,1.0,1.7,0.9,18.0,$3900,4.63
Matt Barnes,SF,24.38,7.6,4.9,2.6,0.7,0.3,1.5,17.9,$5100,3.51
Patrick Mills,PG,21.14,9.5,1.9,3.4,0.9,0.1,1.3,17.6,$3500,5.02
Cory Joseph,PG,22.59,9.3,2.5,2.9,0.8,0.1,1.1,17.4,$3600,4.82
Doug McDermott,SF,28.34,11.7,3.4,1.2,0.2,0.1,0.9,17.3,$3500,4.94
Danny Green,SG,26.53,8.0,3.5,1.8,0.9,0.7,1.0,17.1,$3900,4.38
Patrick Patterson,PF,27.02,7.1,5.2,1.4,0.7,0.4,0.7,16.9,$3600,4.71
E'Twaun Moore,SG,24.49,9.6,2.3,2.1,0.7,0.5,1.0,16.9,$3800,4.45
Ishmael Smith,PG,19.19,7.4,2.3,3.8,0.6,0.4,1.3,16.6,$4200,3.94
Shabazz Muhammad,SF,22.81,11.1,3.6,0.7,0.3,0.1,0.9,16.4,$4000,4.09
Guillermo Hernangomez,C,15.73,7.2,6.1,1.0,0.3,0.4,1.1,16.3,$5700,2.86
Anthony Tolliver,PF,25.26,8.5,4.3,1.2,0.7,0.2,1.0,16.3,$3700,4.39
Solomon Hill,SF,28.00,7.1,3.7,1.9,0.9,0.4,1.0,16.0,$4200,3.81
Willie Cauley-Stein,PF,15.25,7.6,4.6,0.4,0.4,1.0,1.0,15.5,$3800,4.08
Terrence Ross,SF,21.51,9.6,2.3,0.8,0.8,0.4,0.6,15.4,$3600,4.27
Tim Frazier,PG,18.81,6.4,2.1,4.2,0.7,0.1,1.5,15.3,$3500,4.38
Kosta Koufos,C,18.06,6.3,5.5,0.6,0.5,0.7,0.9,15.3,$3500,4.37
Jerian Grant,PG,21.12,8.1,2,2.3,1.1,0.1,1.2,15.2,$3600,4.21
Manu Ginobili,SG,17.50,7.6,2.3,2.3,1.0,0.3,1.4,15.0,$3500,4.29
Justin Holiday,SG,20.75,7.7,3.2,1.2,0.9,0.3,0.9,14.8,$3600,4.12
Buddy Hield,SG,20.89,8.8,3,1.3,0.3,0.2,0.9,14.5,$3600,4.01
Dante Cunningham,SF,24.76,6.9,4,0.7,0.5,0.6,0.6,14.4,$3600,3.99
Bobby Portis,PF,15.12,6.8,5.2,1.0,0.2,0.2,1.0,14.3,$3500,4.1
Cristiano Felicio,C,16.21,5.6,5.6,0.8,0.3,0.4,0.7,14.2,$3500,4.06
Langston Galloway,SG,19.28,8.5,2.2,1.1,0.7,0.1,0.5,13.9,$3500,3.97
Arron Afflalo,SG,25.31,8.7,2.3,1.3,0.4,0.1,0.8,13.6,$3500,3.89
Isaiah Canaan,PG,14.64,5.6,2.4,2.0,1.2,0.0,1.6,12.3,$3500,3.51
Brandon Rush,SG,24.59,5.6,2.5,1.1,0.9,0.4,0.9,12.0,$3600,3.32
Nemanja Bjelica,PF,15.32,5.3,2.9,1.1,0.6,0.2,0.9,11.1,$3500,3.18
Pascal Siakam,PF,15.08,4.0,3.5,0.3,0.4,0.8,0.6,10.5,$3500,2.99
Norman Powell,SG,15.19,5.9,1.8,0.9,0.6,0.2,0.7,10.3,$4100,2.51
Aron Baynes,C,13.32,4.5,3.6,0.3,0.3,0.5,0.6,10.3,$3500,2.93
Donatas Motiejunas,PF,12.73,4.1,2.8,1.1,0.5,0.4,1.0,9.9,$3500,2.83
Mindaugas Kuzminskas,SF,12.37,5.6,1.8,0.9,0.5,0.2,0.7,9.8,$3500,2.8
Stanley Johnson,SF,15.23,4.2,2.1,1.3,0.6,0.3,0.8,9.7,$3500,2.76
Lance Stephenson,SG,13.62,4.4,1.7,2.0,0.2,0.1,0.8,9.2,$3700,2.5
Reggie Bullock,SG,13.67,4.7,1.9,0.8,0.4,0.2,0.4,9.0,$3500,2.57
Kyle Anderson,SF,10.41,2.7,2.2,1.1,0.6,0.4,0.5,8.5,$3500,2.43
Malachi Richardson,SG,8.14,5.3,1.1,0.7,0.4,0.2,0.4,8.5,$3500,2.42
Kris Dunn,PG,11.18,3.0,1.6,1.8,0.5,0.4,1.0,8.4,$3600,2.34
Tyus Jones,PG,8.33,3.2,1,2.0,0.6,0.1,0.6,8.2,$3800,2.16
Lance Thomas,SF,16.03,4.6,1.7,0.6,0.4,0.1,0.5,8.0,$3500,2.3
Davis Bertans,SF,8.38,3.8,1.1,0.7,0.2,0.3,0.4,6.8,$3500,1.93
