Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.53,29.5,9.9,10.4,1.7,0.3,5.4,55.6,$12100,4.59
James Harden,SG,37.57,28.1,7.9,11.0,1.5,0.5,5.6,52.5,$12200,4.3
DeMarcus Cousins,C,34.69,27.2,10.6,4.3,1.3,1.5,3.3,48.7,$11300,4.31
Giannis Antetokounmpo,SG,37.17,23.7,9.5,5.6,1.8,2.1,3.0,48.3,$10900,4.43
Karl-Anthony Towns,C,38.56,23.2,12.5,3.0,0.6,1.7,2.9,44.4,$10800,4.11
Jimmy Butler,SF,38.69,25.9,6.5,5.7,1.9,0.3,2.3,44.4,$9400,4.72
Isaiah Thomas,PG,36.23,29.9,3.1,6.9,1.1,0.1,2.7,43.7,$10500,4.16
Andre Drummond,C,34.11,17.2,15.1,1.3,1.9,1.3,2.2,41.5,$8500,4.88
Kyle Lowry,PG,38.08,23.3,4.9,7.2,1.6,0.3,3.0,40.8,$9600,4.25
Marc Gasol,C,36.26,21.5,7.2,4.3,1.0,1.7,2.3,39.7,$8700,4.56
Eric Bledsoe,PG,36.08,22.2,5.4,6.8,1.6,0.4,3.5,39.4,$9500,4.15
Nikola Jokic,PF,31.09,18.9,10,4.5,0.8,1.2,2.4,39.3,$10300,3.81
Damian Lillard,PG,35.72,25.6,4.5,6.0,0.7,0.2,2.7,39.1,$8400,4.65
DeMar DeRozan,SG,35.39,26.3,5.1,4.1,1.1,0.2,2.3,38.9,$8900,4.37
Paul George,SF,35.60,22.7,6.1,3.6,1.8,0.4,2.9,36.9,$8700,4.24
Nikola Vucevic,C,33.42,16.7,11.1,3.0,1.0,1.1,1.9,36.8,$7200,5.11
Jeff Teague,PG,34.69,16.7,4.3,8.8,1.7,0.4,3.1,36.2,$7600,4.76
Mike Conley,PG,34.66,20.1,4,6.7,1.4,0.3,2.3,36.1,$7800,4.62
Al Horford,C,33.31,16.4,7.3,4.8,0.8,1.8,1.8,35.8,$7400,4.83
C.J. McCollum,SG,34.82,23.7,3.7,3.7,1.1,0.6,2.3,34.8,$7800,4.46
Brook Lopez,C,30.42,20.6,6.1,2.5,0.6,1.8,2.5,34.0,$7200,4.72
Jabari Parker,PF,35.02,20.9,6.1,2.8,1.0,0.4,1.8,33.4,$7400,4.52
Myles Turner,C,32.29,16.6,8.3,1.2,0.8,2.4,1.5,33.3,$6700,4.96
Dwyane Wade,SG,30.84,19.1,4.2,4.1,1.7,0.6,2.3,32.6,$7800,4.18
Serge Ibaka,PF,33.70,16.9,8.1,1.2,0.7,1.9,1.4,32.2,$6000,5.37
Mason Plumlee,C,30.56,12.5,8.8,4.0,1.0,1.3,1.8,31.9,$7200,4.43
D'Angelo Russell,PG,31.30,17.2,4.5,5.7,1.6,0.3,3.2,31.8,$6100,5.2
Andrew Wiggins,SF,38.15,21.9,4.2,2.6,0.8,0.4,2.4,30.8,$7300,4.22
Devin Booker,SG,36.70,21.8,3.2,3.6,1.1,0.2,2.9,30.7,$6900,4.46
Harrison Barnes,SF,36.79,20.4,5.5,1.8,0.9,0.3,1.4,30.7,$6600,4.65
Clint Capela,C,28.52,14.1,9,1.1,0.7,2.1,1.5,30.7,$4900,6.26
Elfrid Payton,PG,31.48,14.1,4,6.6,1.4,0.5,2.3,30.3,$6700,4.52
Wilson Chandler,SF,32.24,17.5,7.2,2.2,0.9,0.4,1.8,30.2,$6300,4.8
Kenneth Faried,PF,28.14,13.1,10.2,1.1,1.0,1.0,1.4,29.6,$6900,4.29
Ricky Rubio,PG,33.36,9.3,4.5,8.7,1.9,0.1,2.4,29.4,$6900,4.25
Zach Randolph,PF,26.51,15.4,9,1.9,0.6,0.2,1.4,29.3,$6100,4.8
Greg Monroe,C,24.54,13.4,8,2.3,1.3,0.7,1.9,28.6,$5700,5.01
Zach LaVine,SG,37.27,19.0,3.5,3.2,0.9,0.2,1.8,28.4,$6000,4.73
Dirk Nowitzki,PF,28.07,15.1,6.9,1.7,0.6,1.0,1.2,27.9,$5500,5.08
Reggie Jackson,PG,30.60,16.8,2.8,5.7,0.8,0.1,2.6,27.9,$6100,4.58
Jae Crowder,SF,34.94,15.8,5.5,2.4,1.1,0.4,1.2,27.8,$6500,4.28
Victor Oladipo,SG,35.56,16.5,4.5,2.8,1.3,0.3,1.7,27.6,$5800,4.76
Steven Adams,C,32.18,12.9,8.2,1.2,1.2,1.3,2.0,27.5,$5900,4.67
Louis Williams,SG,23.64,17.8,2.5,3.2,1.2,0.2,2.0,26.4,$6400,4.13
Kentavious Caldwell-Pope,SG,36.32,15.8,3.4,3.0,1.5,0.2,1.4,26.4,$6000,4.4
Julius Randle,PF,27.27,12.1,7.8,3.2,0.8,0.5,2.5,26.4,$6300,4.18
