Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Anthony Davis,PF,38.78,27.2,11.6,2.6,1.3,2.8,2.3,50.9,$12100,4.21
John Wall,PG,37.64,22.3,4.7,10.5,2.0,0.7,4.5,44.6,$9800,4.55
Kevin Durant,SF,33.98,24.4,7.3,4.2,1.3,1.2,2.8,41.7,$10000,4.17
Kyle Lowry,PG,36.74,21.2,5.1,7.5,1.8,0.4,2.7,40.3,$8600,4.68
Stephen Curry,PG,33.34,24.1,4.4,6.3,1.8,0.3,2.9,40.1,$9100,4.41
Jimmy Butler,SF,37.64,24.4,5.5,4.7,1.5,0.5,2.5,39.6,$8700,4.55
Karl-Anthony Towns,C,35.61,20.4,10.4,2.3,0.8,1.8,2.2,39.3,$9200,4.28
Kawhi Leonard,SF,33.57,23.3,6,3.4,1.8,0.8,1.5,39.3,$8100,4.85
Damian Lillard,PG,35.91,24.5,4.6,6.3,1.0,0.2,2.9,39.0,$9600,4.06
Marc Gasol,C,35.28,19.2,7.9,4.4,1.0,1.6,2.3,38.2,$8200,4.66
DeMar DeRozan,SG,35.59,24.0,4.4,4.8,1.3,0.1,2.1,37.2,$8700,4.27
Draymond Green,PF,32.91,12.3,8.4,6.7,1.6,1.3,2.4,35.8,$7900,4.54
Rudy Gobert,C,35.90,12.5,12.8,1.2,0.7,2.6,1.7,34.6,$7300,4.73
Jrue Holiday,PG,33.43,18.0,3.9,7.0,1.5,0.4,3.2,33.8,$7000,4.83
C.J. McCollum,SG,35.85,21.0,3.7,4.7,1.2,0.4,2.2,33.5,$7400,4.53
LaMarcus Aldridge,PF,33.82,18.4,8.1,1.8,0.8,1.0,1.5,32.9,$6400,5.14
Dwyane Wade,SG,33.14,20.6,4,3.8,1.2,0.5,2.8,31.7,$7200,4.4
Bradley Beal,SG,36.41,21.4,3.6,3.6,1.0,0.3,2.1,31.6,$6800,4.65
Pau Gasol,C,28.79,14.5,8.5,2.3,0.5,1.3,1.5,30.3,$6000,5.04
Marcin Gortat,C,32.98,13.1,10.8,1.3,0.5,1.3,1.5,30.1,$6300,4.78
Rajon Rondo,PG,35.68,10.1,6.4,7.9,1.3,0.3,2.9,29.9,$6000,4.99
Mason Plumlee,C,31.79,10.3,8.5,3.9,1.0,1.3,1.9,29.1,$6000,4.84
Otto Porter,SF,35.41,14.2,6.8,1.9,1.9,0.5,1.1,28.9,$6000,4.82
Andrew Wiggins,SF,36.24,20.8,3.8,2.5,0.8,0.4,2.6,28.9,$6000,4.82
Wilson Chandler,SF,31.18,16.3,6.9,2.0,1.0,0.4,1.7,28.7,$6200,4.63
Klay Thompson,SG,33.31,20.5,3.7,2.0,0.8,0.4,1.7,28.6,$6800,4.21
Joel Embiid,C,28.15,15.3,7.6,1.5,0.6,1.8,3.0,28.5,$6600,4.31
Ersan Ilyasova,PF,31.67,15.8,7.4,1.8,0.8,0.4,1.5,28.3,$5300,5.34
Will Barton,SG,32.16,15.7,6.3,2.5,0.9,0.6,2.0,28.0,$5700,4.91
Zach LaVine,SG,37.55,18.8,3.1,3.4,1.0,0.2,2.1,27.9,$6000,4.65
Markieff Morris,PF,32.19,14.6,6.1,2.2,1.4,0.8,2.2,27.4,$4800,5.71
Gorgui Dieng,PF,31.93,10.8,8.3,2.2,1.1,1.3,2.1,26.8,$5500,4.87
Danilo Gallinari,SF,35.01,16.7,4.8,2.1,0.8,0.3,1.5,26.3,$6200,4.24
Ricky Rubio,PG,31.02,8.7,3.8,7.7,1.7,0.1,2.1,26.3,$5500,4.78
Robin Lopez,C,31.24,11.3,9.1,0.9,0.3,1.6,1.2,26.2,$5200,5.03
Nikola Jokic,PF,24.10,10.3,7.4,2.8,0.9,0.9,1.3,25.7,$5100,5.04
JaMychal Green,PF,31.43,11.0,8.4,1.2,0.9,1.0,1.3,25.4,$5300,4.79
Zach Randolph,PF,24.08,13.9,7.7,1.5,0.5,0.1,1.3,25.3,$5800,4.36
Sergio Rodriguez,PG,31.60,11.3,3.9,5.4,1.2,0.2,2.9,24.0,$4900,4.89
Patrick Mills,PG,28.43,14.4,2.7,3.8,0.9,0.1,1.7,23.6,$4300,5.5
Jonas Valanciunas,C,25.70,10.6,8.4,0.8,0.4,1.0,1.2,23.5,$5100,4.6
Taj Gibson,PF,28.40,10.1,7.1,1.5,0.8,1.1,1.3,23.4,$5700,4.1
Terrence Jones,PF,25.51,11.8,6.4,1.2,0.7,1.0,1.5,23.2,$4700,4.93
Shelvin Mack,PG,30.58,11.7,3.2,4.7,1.2,0.1,2.5,22.7,$3700,6.13
Joe Johnson,SF,32.90,13.0,3.9,2.7,0.7,0.1,1.3,22.0,$3600,6.12
Maurice Harkless,SF,32.09,11.2,5.6,1.3,0.8,0.7,1.2,21.7,$5200,4.17
Dario Saric,PF,26.73,11.1,6.2,1.8,0.7,0.4,2.1,21.3,$4500,4.74
Troy Williams,SF,30.48,10.3,4.4,2.0,1.3,0.6,1.3,21.1,$4200,5.02
Tony Allen,SG,27.88,9.8,5.3,1.2,1.7,0.4,1.3,20.9,$4800,4.35
Dante Exum,PG,31.79,11.1,4.6,2.4,0.6,0.4,1.5,20.7,$3500,5.92
Nikola Mirotic,PF,23.83,10.1,5.7,1.3,0.8,0.8,1.4,20.7,$4200,4.93
Jameer Nelson,PG,27.87,9.3,3,4.9,0.9,0.1,2.2,20.1,$4400,4.56
DeMarre Carroll,SF,27.45,10.9,3.9,1.2,1.1,0.5,0.8,19.8,$4200,4.71
Nik Stauskas,SG,32.46,11.2,3.3,2.5,0.8,0.5,1.8,19.7,$3700,5.33
Emmanuel Mudiay,PG,24.58,10.3,3,3.8,0.9,0.4,2.6,19.6,$5200,3.77
Cole Aldrich,C,19.57,6.4,6.3,0.9,1.2,1.3,0.9,19.4,$3800,5.11
Evan Turner,SF,25.80,9.2,3.7,3.3,0.8,0.2,1.2,19.4,$4600,4.22
Tony Parker,PG,25.38,10.5,2.1,4.6,0.5,0.1,1.8,19.3,$4200,4.6
Andrew Harrison,PG,28.05,8.8,3.8,3.2,1.1,0.3,1.7,19.3,$4200,4.59
Boris Diaw,PF,29.66,9.1,4.9,3.1,0.3,0.2,1.5,19.1,$3700,5.17
Patrick Patterson,PF,28.23,8.6,5.3,1.5,0.8,0.5,0.7,19.1,$4400,4.34
Trey Lyles,PF,26.69,11.0,4.7,1.5,0.4,0.3,1.3,19.0,$4000,4.75
Joe Ingles,SF,29.06,8.7,3.9,2.8,1.4,0.0,1.5,18.9,$3500,5.39
Gerald Henderson,SG,26.88,11.4,3.5,1.6,0.7,0.2,1.1,18.7,$3700,5.05
Solomon Hill,SF,28.85,7.6,4.5,2.0,1.3,0.4,1.0,18.4,$3700,4.97
Jusuf Nurkic,C,17.54,8.4,6,1.1,0.5,0.9,1.8,18.3,$4500,4.06
Kenneth Faried,PF,18.51,7.3,6.2,0.8,0.7,0.9,1.0,18.1,$5300,3.42
Richaun Holmes,PF,18.18,7.8,5.3,0.8,0.7,1.1,1.0,18.0,$3900,4.61
Cory Joseph,PG,22.43,9.1,2.5,3.0,0.9,0.1,1.2,17.4,$4000,4.35
E'Twaun Moore,SG,25.11,9.7,2.5,2.6,0.8,0.2,1.2,17.4,$4100,4.24
Tim Frazier,PG,19.76,7.5,2.4,4.3,0.8,0.1,1.5,17.1,$4900,3.5
Jeff Withey,C,12.65,5.9,5.7,0.4,0.6,1.5,0.6,16.9,$3500,4.84
Andre Iguodala,SF,24.27,6.5,3.4,3.3,0.8,0.3,0.8,16.9,$3700,4.58
Terrence Ross,SF,22.87,10.3,2.7,1.0,0.8,0.3,0.4,16.8,$3700,4.55
Danny Green,SG,26.21,7.1,3.4,2.0,0.8,0.7,1.0,16.2,$3500,4.62
Al-Farouq Aminu,PF,21.74,6.5,4.8,1.4,0.9,0.5,1.0,16.2,$4300,3.76
Jamal Murray,PG,21.02,9.5,3.3,1.6,0.5,0.2,1.2,16.1,$3900,4.12
Zaza Pachulia,C,18.84,4.6,5.6,1.8,0.7,0.9,1.2,16.0,$3700,4.33
T.J. McConnell,PG,17.65,5.2,2.6,4.3,1.1,0.1,1.5,15.7,$3600,4.35
Allen Crabbe,SG,25.61,9.4,2.7,1.2,0.6,0.3,0.6,15.6,$3800,4.12
Pascal Siakam,PF,21.36,7.3,3.9,1.0,0.7,0.8,1.0,15.5,$3600,4.3
Doug McDermott,SF,25.70,10.2,2.6,1.3,0.4,0.1,0.8,15.5,$3600,4.3
Dewayne Dedmon,C,16.14,5.1,5.9,0.3,0.3,1.3,0.7,15.1,$3600,4.2
Ed Davis,PF,19.42,5.5,5.4,0.7,0.4,0.9,0.9,14.7,$3600,4.09
Lucas Nogueira,C,15.65,5.6,4.2,0.5,0.6,1.3,0.6,14.6,$3800,3.84
Manu Ginobili,SG,18.25,6.9,2.3,2.4,1.2,0.2,1.5,14.6,$4000,3.64
Langston Galloway,SG,19.05,7.5,2.5,1.5,0.9,0.2,0.7,14.3,$3900,3.65
Kelly Oubre,SF,18.40,7.9,3.3,0.9,0.7,0.2,0.8,14.2,$3500,4.06
Troy Daniels,SG,22.12,10.5,1.7,1.0,0.4,0.1,0.9,14.1,$4700,3.01
