Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,34.48,29.8,8.9,10.1,1.5,0.3,4.9,54.3,$12600,4.31
LeBron James,SF,37.95,27.5,8.1,8.4,1.8,0.6,3.9,50.7,$10100,5.02
Kevin Durant,SF,36.82,28.4,8,4.8,1.2,1.3,3.0,47.2,$9500,4.97
Stephen Curry,PG,34.43,25.7,4.4,6.2,1.8,0.2,3.1,41.2,$8600,4.79
Chris Paul,PG,32.14,18.8,4.5,9.5,2.3,0.1,2.3,41.0,$9600,4.27
Karl-Anthony Towns,C,35.41,20.9,11,2.4,0.7,1.5,2.4,39.7,$9100,4.36
Jimmy Butler,SF,37.36,23.0,5.8,5.0,1.7,0.5,2.5,39.4,$7800,5.05
Kyrie Irving,PG,36.14,24.5,3.7,6.4,1.2,0.2,2.5,38.8,$8000,4.86
Draymond Green,PF,34.65,12.0,9.2,7.2,1.9,1.4,2.2,38.2,$7900,4.84
Isaiah Thomas,PG,34.26,24.8,2.7,6.5,1.2,0.2,2.4,38.2,$8400,4.55
Kawhi Leonard,SF,32.51,23.4,5.6,3.2,1.7,0.7,1.9,37.8,$8000,4.73
Kevin Love,PF,32.68,20.5,10.5,2.2,0.9,0.5,2.1,37.1,$8400,4.42
Kristaps Porzingis,PF,34.36,19.3,8.3,1.6,0.7,1.8,1.6,35.1,$7500,4.67
Carmelo Anthony,SF,35.18,22.2,5.8,3.5,0.9,0.4,2.1,34.9,$7600,4.59
Al Horford,C,32.71,15.8,7.4,4.1,0.7,1.9,1.5,34.5,$7500,4.6
LaMarcus Aldridge,PF,34.63,19.2,7.9,2.1,0.8,1.1,1.7,33.9,$6400,5.3
Dwyane Wade,SG,32.37,20.3,4.2,3.8,1.4,0.5,2.4,32.4,$6600,4.92
DeAndre Jordan,C,31.17,11.8,12.8,0.8,0.6,1.8,1.5,31.7,$7300,4.34
Zach LaVine,SG,37.70,21.2,3.4,3.8,0.8,0.2,2.2,30.8,$6500,4.74
Klay Thompson,SG,34.12,22.5,3.6,2.1,0.9,0.4,1.8,30.8,$6200,4.96
Pau Gasol,C,28.98,14.3,8.6,2.4,0.4,1.4,1.5,30.3,$6500,4.66
Andrew Wiggins,SF,36.73,21.3,4,2.5,0.9,0.4,2.4,30.1,$6400,4.7
Avery Bradley,SG,34.84,17.1,6.1,2.1,1.2,0.3,1.6,29.0,$6400,4.53
Louis Williams,SG,28.76,19.3,2.6,3.4,1.3,0.2,2.1,28.4,$5700,4.99
Julius Randle,PF,29.47,12.7,9.1,2.7,0.6,0.6,2.6,27.5,$6200,4.43
Derrick Rose,PG,30.99,16.3,3.8,4.4,0.6,0.4,2.6,26.9,$6400,4.2
Rajon Rondo,PG,31.83,8.1,6,7.5,1.3,0.2,2.7,26.9,$5400,4.97
Enes Kanter,PF,23.36,15.3,7.7,0.8,0.4,0.9,1.7,26.6,$5100,5.22
Ricky Rubio,PG,31.13,8.4,4.3,7.3,1.8,0.1,2.4,25.9,$5800,4.47
Victor Oladipo,SG,32.93,15.9,4.1,2.8,1.0,0.3,1.9,25.7,$6000,4.29
Taj Gibson,PF,29.79,11.6,7.9,1.4,0.6,1.3,1.5,25.5,$4900,5.2
Jae Crowder,SF,32.24,13.4,5.2,2.2,1.3,0.4,1.3,25.0,$5300,4.72
Robin Lopez,C,30.25,10.8,8.2,1.0,0.3,1.8,1.3,25.0,$4500,5.56
D'Angelo Russell,PG,27.09,14.9,3.1,4.2,1.2,0.3,2.9,25.0,$6000,4.17
Steven Adams,C,29.55,11.4,7.7,1.0,1.1,1.2,1.8,24.9,$5200,4.8
Gorgui Dieng,PF,30.09,9.8,7.8,1.9,0.9,1.4,1.8,24.8,$5600,4.43
Tristan Thompson,C,29.76,8.4,9.9,0.9,0.5,1.1,0.8,24.0,$5000,4.81
Jordan Clarkson,PG,30.56,15.2,3.4,2.8,1.2,0.1,2.2,23.9,$4900,4.87
Marcus Smart,SG,30.06,10.6,4.1,4.2,1.3,0.4,2.0,23.2,$4400,5.28
Patrick Mills,PG,25.85,12.1,2.2,3.7,0.9,0.1,1.5,20.8,$3800,5.47
Andre Roberson,SF,33.74,8.7,5.2,1.4,1.3,1.0,0.9,20.7,$3900,5.32
Brandon Jennings,PG,24.85,9.3,2.8,5.1,1.0,0.1,1.9,20.6,$4500,4.58
Jamal Crawford,SG,27.30,14.0,1.9,2.6,0.7,0.1,1.5,20.3,$4300,4.72
Joakim Noah,C,22.69,5.3,8.1,2.1,0.8,0.9,1.3,20.3,$4200,4.83
J.J. Redick,SG,27.60,15.6,2.2,1.3,0.6,0.1,1.4,20.2,$4500,4.49
Luol Deng,SF,28.39,9.4,5.5,1.7,1.0,0.3,1.0,20.2,$4700,4.29
Nikola Mirotic,PF,22.38,9.7,5.7,1.1,0.7,0.7,1.3,19.7,$4000,4.92
Marreese Speights,PF,16.71,10.4,5.1,1.0,0.4,0.5,1.0,18.8,$4300,4.38
Tony Parker,PG,24.82,10.3,2,4.4,0.5,0.0,1.5,18.8,$4000,4.7
Nick Young,SG,26.13,13.0,2.5,1.1,0.6,0.3,0.8,18.7,$4700,3.97
Andre Iguodala,SF,26.49,6.9,3.7,3.5,1.0,0.4,0.8,18.6,$3900,4.77
Austin Rivers,PG,27.37,11.7,2.1,2.2,1.0,0.1,1.2,18.5,$4400,4.21
Raymond Felton,PG,27.50,9.4,2.8,2.9,1.2,0.2,1.4,18.5,$3600,5.14
Kyle O'Quinn,C,17.88,7.5,5.9,0.9,0.5,1.2,1.1,18.2,$5500,3.31
Timofey Mozgov,C,23.13,8.7,6.3,0.9,0.3,0.7,1.4,18.2,$3600,5.06
Courtney Lee,SG,29.69,10.3,2.9,1.7,0.9,0.3,1.0,17.7,$4000,4.43
Kelly Olynyk,C,20.29,8.9,4,1.6,0.8,0.5,1.2,17.5,$3700,4.73
Zaza Pachulia,C,18.84,4.8,6.1,2.1,0.6,0.8,1.3,16.8,$3900,4.3
Brandon Ingram,SF,26.93,8.7,4,1.8,0.5,0.4,1.3,16.7,$3700,4.51
Domantas Sabonis,PF,24.17,8.3,3.8,1.5,0.7,0.5,1.1,16.4,$3500,4.69
Amir Johnson,PF,21.54,6.6,4.8,1.6,0.6,0.7,1.0,16.4,$3600,4.54
Manu Ginobili,SG,19.81,7.9,2.5,2.5,1.3,0.3,1.6,16.3,$3800,4.28
Danny Green,SG,26.12,7.3,3.2,1.8,0.9,0.6,0.9,15.9,$3700,4.31
Iman Shumpert,SG,24.75,7.5,3.2,2.1,0.9,0.2,1.3,15.4,$3900,3.95
Doug McDermott,SF,25.13,9.9,2.8,1.2,0.3,0.1,0.7,15.2,$3600,4.21
David Lee,PF,16.48,6.2,5.1,1.2,0.4,0.5,0.8,15.1,$3500,4.32
Justin Holiday,SG,20.43,7.4,3.1,1.4,0.9,0.3,0.9,14.7,$3600,4.09
Kris Dunn,PG,19.69,6.3,2.5,2.8,1.0,0.3,1.4,14.7,$3500,4.2
Guillermo Hernangomez,C,13.85,6.9,4.4,1.0,0.4,0.6,1.0,14.7,$4200,3.5
Tarik Black,C,15.13,5.5,5.5,0.6,0.5,0.5,0.7,14.3,$3500,4.09
Jerami Grant,SF,20.88,6.6,3.2,0.8,0.6,0.9,0.7,13.9,$3500,3.98
Shaun Livingston,PG,19.90,5.9,2.7,2.4,0.7,0.2,0.8,13.7,$3500,3.93
Terry Rozier,PG,18.93,6.2,2.9,1.8,0.8,0.2,0.8,13.6,$3500,3.88
Cole Aldrich,C,13.85,4.9,4.6,0.5,0.6,0.9,0.6,13.6,$3500,3.88
Jonathon Simmons,SF,18.69,6.9,2.3,2.0,0.7,0.3,1.3,13.4,$3500,3.82
Luc Mbah a Moute,SF,22.82,6.3,2.5,0.9,1.2,0.5,0.7,13.4,$3500,3.81
Nemanja Bjelica,PF,15.69,6.7,3.5,1.1,0.6,0.2,0.9,13.3,$3500,3.79
Channing Frye,PF,16.42,7.8,2.7,0.8,0.4,0.4,0.6,13.2,$3700,3.58
Joffrey Lauvergne,C,13.88,6.5,3.7,0.9,0.4,0.3,0.7,13.0,$3700,3.51
Dewayne Dedmon,C,13.31,4.1,4.9,0.3,0.3,1.0,0.5,12.5,$3500,3.58
DeAndre Liggins,SG,18.25,5.1,3,1.4,0.8,0.3,1.1,11.9,$3500,3.4
Shabazz Muhammad,SF,17.03,7.8,2.8,0.5,0.2,0.1,0.7,11.8,$3500,3.37
Anthony Morrow,SG,18.60,7.4,1.4,0.8,0.7,0.1,0.4,11.5,$3500,3.28
Isaiah Canaan,PG,19.88,6.9,1.7,1.1,0.7,0.1,1.0,11.2,$3500,3.2
