Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.35,29.7,9.2,10.6,1.6,0.3,5.2,55.2,$12500,4.42
LeBron James,SF,36.44,24.3,7.8,7.7,1.4,0.6,3.5,45.7,$10300,4.44
DeMar DeRozan,SG,36.71,26.6,5.5,4.9,1.4,0.2,2.5,41.3,$8400,4.91
Kyle Lowry,PG,37.65,21.9,4.9,7.8,1.7,0.3,3.0,40.5,$8700,4.65
Kevin Love,PF,32.71,21.0,10.6,2.2,1.0,0.4,2.0,37.8,$8300,4.56
Kemba Walker,PG,35.16,23.1,4.3,5.2,1.4,0.3,2.2,37.3,$7600,4.9
Marc Gasol,C,33.90,19.6,7.1,4.1,0.9,1.6,2.2,37.1,$8300,4.47
Hassan Whiteside,C,33.37,15.9,13.1,0.7,0.8,2.3,2.0,36.9,$8900,4.14
Kyrie Irving,PG,34.40,23.5,3.7,5.6,1.0,0.2,2.6,36.1,$8300,4.35
Gordon Hayward,SF,35.08,22.1,5.4,4.1,1.1,0.4,2.2,35.5,$7800,4.56
Isaiah Thomas,PG,33.71,23.6,2.6,6.2,0.8,0.1,2.3,35.5,$8400,4.23
Rudy Gobert,C,35.16,13.2,12.6,0.9,0.6,2.8,1.9,34.6,$7500,4.61
Al Horford,C,33.44,15.7,7.4,4.0,0.7,1.8,1.6,34.0,$7700,4.41
Eric Bledsoe,PG,32.96,19.0,4.7,5.4,1.5,0.4,2.9,33.6,$8000,4.21
Julius Randle,PF,32.46,15.8,10.4,3.1,0.8,0.6,2.8,32.9,$6600,4.99
Nicolas Batum,SG,35.58,15.7,6.8,5.5,1.1,0.4,2.4,32.7,$7600,4.3
Mike Conley,PG,30.97,17.3,3.1,5.7,1.4,0.4,2.0,31.2,$6800,4.58
George Hill,PG,32.63,19.3,3.5,4.1,1.2,0.2,1.5,31.0,$6300,4.91
Goran Dragic,PG,33.40,17.4,4.1,6.1,0.9,0.2,3.0,30.7,$7300,4.2
D'Angelo Russell,PG,31.88,17.0,4,5.4,1.3,0.3,3.2,29.9,$5500,5.44
Avery Bradley,SG,34.56,17.0,6,2.3,1.2,0.3,1.6,29.1,$6700,4.34
Deron Williams,PG,32.48,15.8,2.8,6.8,0.7,0.1,2.4,28.6,$6400,4.46
Harrison Barnes,SF,35.38,18.5,5.3,1.7,0.8,0.2,1.5,27.9,$6300,4.43
Ersan Ilyasova,PF,32.59,16.0,7.4,1.7,0.6,0.5,1.8,27.8,$5500,5.06
Enes Kanter,PF,25.69,15.3,7.5,0.9,0.4,1.3,1.8,27.3,$5400,5.05
Robert Covington,SF,35.40,12.2,6.5,1.7,1.9,1.2,2.4,26.4,$5200,5.07
T.J. Warren,SF,32.87,16.2,4.8,1.2,1.4,0.3,1.2,26.0,$5100,5.09
Jahlil Okafor,C,29.65,14.7,6.5,1.3,0.3,1.3,2.0,25.7,$4600,5.58
Louis Williams,SG,25.59,17.3,2.4,3.2,1.1,0.2,2.1,25.5,$5700,4.47
Devin Booker,SG,33.00,17.6,2.9,3.1,0.8,0.2,2.5,25.2,$6100,4.14
Jonas Valanciunas,C,26.96,11.5,9.4,0.7,0.4,0.9,1.4,25.0,$5700,4.39
Jae Crowder,SF,34.04,14.1,4.9,2.2,1.3,0.3,1.6,24.9,$5300,4.69
Tyler Johnson,PG,31.44,13.1,4.3,3.1,1.1,0.5,1.3,24.8,$5600,4.43
Steven Adams,C,29.42,11.5,7.5,1.0,1.1,1.0,1.7,24.5,$5400,4.54
Justise Winslow,SF,35.53,11.1,5.5,3.1,1.4,0.4,1.6,24.4,$5100,4.77
Zach Randolph,PF,21.99,12.9,7.1,1.5,0.6,0.2,1.3,24.0,$5600,4.28
Cody Zeller,C,28.97,11.1,6.6,1.2,0.9,1.1,1.1,23.7,$5200,4.56
Michael Kidd-Gilchrist,SF,32.27,10.1,7.4,1.2,0.9,0.9,1.0,23.4,$4700,4.97
Wesley Matthews,SG,36.05,15.0,3.2,2.0,1.3,0.2,1.6,23.2,$5500,4.23
Jeremy Lamb,SG,24.04,13.1,6.5,1.3,0.3,0.4,1.1,23.2,$3700,6.26
Norman Powell,SG,32.22,12.8,3.4,2.5,1.7,0.2,1.3,23.1,$3500,6.61
Luol Deng,SF,32.59,10.7,6.4,1.8,1.1,0.4,1.0,23.1,$5100,4.53
Derrick Favors,PF,23.83,11.0,6.2,0.8,0.8,1.4,1.3,22.7,$4600,4.94
Tristan Thompson,C,28.29,7.4,9.6,0.7,0.5,1.1,0.8,22.4,$5100,4.39
Rodney Hood,SG,28.28,14.1,3.6,2.1,0.7,0.2,1.1,22.3,$4300,5.18
Tony Allen,SG,28.81,10.6,5.4,1.2,1.8,0.5,1.4,22.1,$4600,4.8
Jordan Clarkson,PG,26.81,13.5,3.1,2.6,1.2,0.1,1.9,21.8,$4600,4.74
Marcus Smart,PG,28.55,10.1,3.8,3.9,1.3,0.3,1.9,21.8,$4900,4.45
Sergio Rodriguez,PG,27.05,10.1,2.9,5.1,1.0,0.2,2.2,21.4,$5000,4.29
Tyson Chandler,C,26.69,7.2,9.9,0.6,0.6,0.8,1.6,21.2,$4900,4.32
Nick Young,SG,28.74,15.1,2.8,1.1,0.5,0.4,0.8,21.1,$4500,4.69
Marvin Williams,PF,29.81,10.3,5.8,1.3,0.7,0.6,0.8,21.0,$4400,4.78
