Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,35.47,26.2,7.4,10.1,1.8,0.3,4.2,50.2,$11500,4.37
Kevin Durant,F,38.27,29.1,8.1,4.3,1.3,1.1,3.3,46.8,$9600,4.87
James Harden,GF,38.41,27.6,5.8,7.9,1.7,0.4,4.1,46.5,$11100,4.19
Kawhi Leonard,GF,34.23,25.3,7.1,4.4,2.1,1.1,2.1,44.7,$8800,5.08
Stephen Curry,G,35.27,27.5,4.8,6.9,1.8,0.3,3.3,44.5,$8900,5
Blake Griffin,FC,38.84,25.2,8.7,4.7,1.1,0.8,2.8,43.7,$8500,5.14
Chris Paul,PG,31.88,20.1,4.5,8.7,2.3,0.3,2.2,41.6,$9400,4.42
Damian Lillard,PG,36.54,25.2,4.6,6.1,1.0,0.4,3.2,39.5,$9300,4.24
Andre Drummond,FC,32.72,16.1,14.9,0.9,1.5,1.4,1.9,39.2,$8100,4.84
Draymond Green,F,35.03,14.4,9.3,7.3,1.4,1.4,2.9,39.2,$8400,4.67
John Wall,PG,34.50,18.8,4.2,9.5,1.9,0.7,4.3,39.0,$9100,4.28
Paul George,F,34.37,23.2,6.1,4.4,1.9,0.5,3.3,38.6,$8200,4.71
Kyle Lowry,PG,38.64,20.0,4.5,7.3,2.0,0.3,2.9,38.1,$7600,5.01
Jimmy Butler,GF,37.06,22.7,5.7,4.5,1.6,0.4,2.3,38.0,$7600,5
Carmelo Anthony,F,36.12,22.7,6.8,4.6,0.9,0.4,2.7,37.7,$7500,5.02
Kemba Walker,PG,35.29,23.8,3.8,5.0,1.6,0.4,2.3,37.6,$8000,4.7
Karl-Anthony Towns,C,32.63,18.0,10.3,2.4,0.8,1.9,2.3,37.1,$8700,4.26
Paul Millsap,FC,32.43,17.1,8.8,3.4,1.9,1.4,2.4,37.0,$8000,4.62
LaMarcus Aldridge,FC,32.28,20.2,8.6,1.8,0.6,1.2,1.4,35.4,$7400,4.79
DeAndre Jordan,C,32.09,12.4,13.6,1.0,0.7,2.4,1.4,35.0,$6700,5.23
DeMar DeRozan,GF,37.43,23.7,4.5,3.9,1.0,0.1,2.2,35.0,$8800,3.97
Isaiah Thomas,PG,32.82,21.9,3.3,6.0,1.2,0.2,2.8,34.9,$8100,4.3
Nikola Vucevic,FC,30.13,17.6,8.6,2.6,0.9,1.0,1.7,33.9,$7100,4.78
