Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.33,30.0,10.1,10.5,1.8,0.3,5.5,56.6,$12600,4.49
Anthony Davis,PF,37.95,27.3,12.2,2.4,1.3,2.5,2.6,50.5,$11100,4.55
Giannis Antetokounmpo,SG,36.88,23.7,9.1,5.4,1.9,2.2,3.0,47.9,$11300,4.24
Nikola Jokic,PF,36.44,23.6,12,5.5,1.0,1.2,3.2,47.5,$10100,4.7
Kevin Durant,SF,35.36,27.3,8.7,4.7,1.1,1.5,2.6,47.4,$10100,4.69
John Wall,PG,37.51,23.6,4.7,10.4,2.0,0.5,4.4,45.4,$10500,4.33
Stephen Curry,PG,34.78,26.5,4.7,7.0,1.9,0.2,3.0,43.8,$9400,4.66
Isaiah Thomas,PG,37.19,30.2,3.1,6.6,0.9,0.1,2.9,42.9,$10100,4.25
Blake Griffin,PF,35.91,22.9,9.6,4.9,1.2,0.6,2.6,42.8,$9700,4.41
Kawhi Leonard,SF,34.49,26.3,6.3,3.9,1.7,0.8,2.1,42.6,$9600,4.44
Damian Lillard,PG,36.69,25.7,4.8,6.0,0.7,0.3,2.7,39.8,$8600,4.62
Andre Drummond,C,32.57,15.8,14.9,1.1,1.8,1.4,2.1,39.6,$8700,4.56
Eric Bledsoe,PG,35.14,22.3,5.3,6.6,1.5,0.4,3.4,39.0,$8400,4.64
Jrue Holiday,PG,36.82,18.8,4.6,8.8,2.0,0.5,3.7,38.8,$8300,4.68
Draymond Green,PF,34.48,11.9,8.9,7.5,2.1,1.5,2.6,38.4,$8300,4.63
Kemba Walker,PG,36.05,23.3,4.1,6.1,1.3,0.3,2.6,38.0,$7600,5
Marc Gasol,C,34.22,20.6,6.9,4.0,0.9,1.5,2.2,37.5,$8500,4.41
Paul Millsap,PF,35.38,18.7,8.2,3.6,1.6,1.0,2.2,36.9,$8000,4.62
Mike Conley,PG,34.89,19.9,4,7.1,1.6,0.3,2.5,36.7,$7900,4.64
Hassan Whiteside,C,31.63,16.1,12.5,1.0,0.8,1.9,2.1,35.9,$8800,4.08
Rudy Gobert,C,36.56,13.5,13.1,1.1,0.8,2.6,1.9,35.8,$7800,4.59
Paul George,SF,35.78,22.2,5.8,3.6,1.6,0.4,3.0,35.6,$8000,4.45
