Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
Russell Westbrook,PG,36.95,29.2,8.2,10.2,1.8,0.3,4.5,54.0,$11800,4.58
Anthony Davis,PF,37.28,23.3,10.4,2.7,1.4,2.2,2.6,44.4,$11800,3.77
Damian Lillard,PG,36.72,26.1,4.4,6.3,1.1,0.2,3.1,40.3,$9000,4.48
Paul Millsap,PF,32.62,17.7,8.9,3.6,1.9,1.4,2.4,38.0,$7600,5
Carmelo Anthony,SF,36.40,24.0,6.1,4.0,0.8,0.4,2.9,36.8,$7900,4.66
Jimmy Butler,SF,35.75,20.8,5.4,5.2,1.5,0.4,2.1,36.8,$8600,4.28
Kristaps Porzingis,PF,36.24,18.2,9.1,1.7,0.8,2.2,1.9,35.8,$7200,4.97
Jrue Holiday,PG,32.57,20.7,3.3,6.4,1.4,0.3,3.0,34.7,$7900,4.39
C.J. McCollum,SG,35.55,21.7,3.6,4.5,1.3,0.4,2.6,33.6,$7500,4.48
Dwight Howard,C,29.69,12.8,11.1,1.1,1.0,2.4,1.9,32.7,$7900,4.14
Dennis Schroder,PG,30.01,16.1,3.7,6.5,1.2,0.3,3.0,30.3,$5500,5.51
Dwyane Wade,SG,31.54,17.7,3.5,4.5,1.5,0.4,2.4,30.1,$6700,4.49
Rajon Rondo,PG,32.04,9.2,6.3,8.6,1.4,0.3,3.2,29.9,$5700,5.24
Julius Randle,PF,29.69,14.4,10,2.3,0.7,0.4,2.5,29.6,$6500,4.55
Danilo Gallinari,SF,35.43,19.0,5,2.3,0.8,0.3,1.7,29.0,$6000,4.83
Victor Oladipo,SG,32.48,17.3,4.4,3.5,1.4,0.2,2.3,28.7,$5900,4.87
Kenneth Faried,PF,26.59,12.3,9.4,1.2,0.8,1.3,1.5,28.1,$6000,4.68
Tim Frazier,PG,31.96,12.0,4,6.9,1.6,0.2,2.9,27.9,$5400,5.16
Emmanuel Mudiay,PG,31.32,14.1,4,5.1,1.2,0.5,3.3,26.7,$6100,4.37
Robin Lopez,C,29.55,10.7,9.3,1.1,0.3,1.8,1.3,26.4,$4900,5.39
Steven Adams,C,32.19,10.1,9.8,1.0,0.9,1.5,1.8,26.4,$4900,5.38
Derrick Rose,PG,32.64,15.3,3.6,4.7,0.6,0.2,2.6,25.7,$5800,4.43
Mason Plumlee,C,27.79,9.9,7.7,3.0,0.8,1.1,1.8,25.6,$5300,4.84
Nikola Jokic,PF,24.42,10.3,7.3,2.7,1.0,0.6,1.6,24.7,$4500,5.49
Enes Kanter,PF,21.21,13.5,7.6,0.7,0.5,0.8,1.7,24.6,$4800,5.12
Guillermo Hernangomez,C,26.75,11.8,6.8,1.8,1.0,0.8,2.0,24.3,$3500,6.93
Wilson Chandler,SF,28.58,14.0,5.9,1.6,0.7,0.3,1.5,24.0,$5900,4.06
Jusuf Nurkic,C,21.89,11.5,6.5,1.9,0.8,1.1,2.1,23.9,$4900,4.87
Taj Gibson,PF,29.21,10.7,7.7,1.4,0.7,0.9,1.4,23.8,$5300,4.5
Kent Bazemore,SF,28.93,12.3,4.4,2.7,1.5,0.6,2.0,23.8,$4900,4.86
D'Angelo Russell,PG,28.19,13.7,3.3,4.1,1.2,0.2,2.9,23.7,$6100,3.89
Will Barton,SG,25.82,13.2,4.7,1.8,0.6,0.4,1.1,22.4,$5100,4.4
Maurice Harkless,SF,32.52,11.0,5.9,1.4,0.9,0.7,1.2,22.2,$4500,4.93
Nikola Mirotic,PF,24.28,11.6,5.4,1.6,0.7,0.8,1.4,22.1,$4300,5.13
Terrence Jones,PF,27.25,10.4,5.7,1.3,0.8,1.1,1.3,21.7,$5100,4.25
Nick Young,SG,28.21,13.2,3.4,1.7,0.6,0.4,1.0,20.8,$4200,4.96
Louis Williams,SG,24.05,13.3,2.6,2.4,1.1,0.2,1.8,20.8,$5100,4.08
Jordan Clarkson,SG,26.51,13.2,3,2.3,0.9,0.2,1.8,20.7,$4900,4.21
Evan Turner,SF,26.24,9.5,3.8,3.7,0.9,0.3,1.6,20.4,$4100,4.98
Brandon Jennings,PG,25.08,10.2,2.7,4.7,0.7,0.1,1.9,20.2,$4200,4.81
Allen Crabbe,SG,31.10,11.9,3.2,1.8,0.9,0.2,1.0,19.6,$3500,5.61
Mike Muscala,PF,21.48,9.3,5.3,1.2,0.4,1.2,1.1,19.6,$4000,4.89
Kyle O'Quinn,C,20.46,8.8,5.8,0.9,0.5,1.1,1.5,18.8,$3500,5.37
Domantas Sabonis,PF,25.20,9.0,4.6,1.8,0.8,0.5,1.4,18.4,$3500,5.26
Courtney Lee,SG,30.76,10.5,3.4,1.6,1.0,0.3,1.2,18.4,$3700,4.97
Kyle Korver,SG,29.46,9.8,3,2.3,0.9,0.5,1.3,18.4,$3800,4.83
