Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
DeMarcus Cousins,C,34.62,25.6,11.2,3.4,1.3,1.5,3.2,46.5,$11200,4.16
Anthony Davis,PF,37.92,25.2,10.7,2.4,1.3,2.3,2.4,46.4,$11800,3.94
Kawhi Leonard,SF,34.03,25.2,6.7,3.5,1.9,0.8,2.0,41.9,$8300,5.05
John Wall,PG,35.82,21.4,4.3,9.4,2.0,0.6,4.2,41.7,$9900,4.21
Blake Griffin,PF,34.84,22.5,8.9,4.3,1.1,0.8,2.7,40.7,$8700,4.68
Chris Paul,PG,32.38,18.3,4.7,9.2,2.2,0.2,2.5,40.0,$9200,4.35
Kyle Lowry,PG,36.58,21.9,5,6.9,1.6,0.3,2.5,39.6,$8500,4.65
DeMar DeRozan,SG,36.08,25.2,4.9,4.1,1.2,0.2,2.2,37.8,$8600,4.4
Marc Gasol,C,34.87,19.2,8.2,3.7,0.9,1.5,2.2,37.2,$8400,4.43
Isaiah Thomas,PG,35.78,23.2,2.9,6.4,1.0,0.2,2.5,36.2,$8100,4.47
Hassan Whiteside,C,31.75,14.9,12.5,0.6,0.8,2.3,1.9,35.1,$8900,3.94
Al Horford,C,32.58,16.1,6.8,3.9,0.8,2.0,1.7,34.0,$7900,4.31
Brook Lopez,C,31.42,20.2,7.1,2.1,0.6,1.6,2.3,34.0,$7500,4.53
LaMarcus Aldridge,PF,33.68,18.9,8.1,1.9,0.8,1.3,1.7,34.0,$6200,5.48
Gordon Hayward,SF,36.08,21.4,5.3,3.9,0.9,0.2,2.3,33.5,$7700,4.35
DeAndre Jordan,C,31.94,12.0,13.1,1.0,0.7,2.0,1.4,33.2,$7400,4.49
Nikola Vucevic,C,30.05,14.9,10.5,2.3,0.9,0.9,1.4,33.2,$7000,4.74
Goran Dragic,PG,33.37,17.5,4.2,6.1,1.0,0.3,2.8,31.5,$7400,4.26
Marcin Gortat,C,35.66,12.4,11.8,1.5,0.6,1.4,1.5,31.3,$6300,4.97
Pau Gasol,C,28.71,14.8,8.6,2.6,0.4,1.5,1.7,31.1,$6300,4.94
Mike Conley,PG,32.71,17.7,3.1,5.4,1.3,0.4,2.1,30.8,$7100,4.34
Jrue Holiday,PG,32.95,16.0,4,5.9,1.2,0.4,2.8,30.1,$7000,4.29
