Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
DeMarcus Cousins,FC,36.23,27.4,12.3,3.5,1.6,1.7,3.8,50.2,$9800,5.12
LeBron James,F,36.75,25.0,8.2,6.7,1.5,0.6,3.3,45.8,$9900,4.63
Kawhi Leonard,GF,34.68,23.8,7.1,3.3,2.1,1.4,1.6,42.7,$8400,5.08
Karl-Anthony Towns,C,36.06,21.6,10.8,2.5,0.9,2.3,2.5,42.2,$8700,4.85
Anthony Davis,FC,38.35,21.3,10.8,2.4,1.1,1.7,2.3,41.2,$10800,3.81
Damian Lillard,PG,37.86,25.2,4.5,7.6,0.9,0.3,3.5,40.9,$9100,4.49
Giannis Antetokounmpo,SF,37.98,19.2,8.2,5.3,1.3,1.7,2.9,40.1,$9500,4.22
Pau Gasol,FC,31.18,18.6,11,3.3,0.7,2.1,2.3,40.1,$6800,5.89
Dwight Howard,FC,31.59,16.2,13.8,1.5,1.1,2.3,2.2,39.6,$7600,5.21
Paul George,F,36.66,23.5,7.1,4.3,1.9,0.3,3.6,39.3,$9200,4.27
Paul Millsap,FC,32.40,17.4,9.2,3.5,2.0,1.8,2.4,38.9,$8100,4.8
Jimmy Butler,GF,37.49,22.8,5.6,4.6,1.6,0.6,2.2,38.6,$8200,4.71
Carmelo Anthony,F,35.94,22.2,7.4,4.6,0.8,0.5,2.4,38.2,$7800,4.89
Kemba Walker,PG,36.00,21.3,4.6,5.8,1.3,0.5,2.2,36.9,$7900,4.67
Kevin Love,FC,35.12,18.5,11.4,2.5,0.6,0.6,1.9,36.4,$7100,5.13
LaMarcus Aldridge,FC,33.07,20.1,9.6,1.5,0.4,1.5,1.4,36.3,$7600,4.77
Isaiah Thomas,PG,34.94,22.6,3,6.4,1.1,0.2,2.9,35.5,$8100,4.38
C.J. McCollum,G,37.88,22.6,3.6,4.6,1.4,0.3,2.6,34.6,$6800,5.09
Marc Gasol,C,33.53,16.0,8.8,3.4,0.9,1.6,2.5,34.2,$7200,4.74
Kyrie Irving,G,35.46,20.5,4.2,5.8,1.0,0.2,2.5,34.1,$7500,4.55
Rajon Rondo,PG,33.51,13.5,5.8,7.9,1.9,0.2,3.4,33.1,$7400,4.47
Greg Monroe,FC,30.29,16.0,8.9,2.5,1.0,1.1,1.7,32.9,$5900,5.58
Dwyane Wade,G,32.23,19.2,3.9,5.6,1.1,0.5,3.2,32.3,$7100,4.55
Gorgui Dieng,FC,33.18,12.8,9.3,2.2,1.4,1.9,1.8,32.1,$5700,5.62
Kristaps Porzingis,FC,31.17,15.3,8.3,1.2,0.8,2.3,1.8,31.5,$6800,4.63
Al Horford,FC,32.81,14.2,7.3,3.3,0.8,1.6,1.5,31.2,$6900,4.52
Danilo Gallinari,SF,35.27,20.9,5.4,2.2,0.7,0.2,1.5,31.0,$7000,4.43
Rudy Gay,F,33.94,17.6,6,2.0,1.5,1.0,2.0,30.8,$7000,4.4
Jeff Teague,PG,31.32,16.6,3,6.7,1.4,0.3,3.0,30.7,$6300,4.87
