Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
DeMarcus Cousins,C,35.86,27.3,11.3,3.6,1.4,1.7,3.2,49.3,$11000,4.48
Anthony Davis,PF,37.81,27.2,11.4,2.4,1.2,2.3,2.5,49.0,$11300,4.33
Giannis Antetokounmpo,SG,37.27,22.9,9.2,5.3,1.9,1.9,2.9,46.6,$10300,4.52
Kevin Durant,SF,35.34,27.7,8.3,4.3,1.0,1.3,2.7,46.0,$10000,4.6
Karl-Anthony Towns,C,38.73,24.2,12.5,2.6,0.8,1.9,2.6,45.9,$9100,5.04
John Wall,PG,37.65,22.7,4.7,10.2,2.3,0.6,4.6,44.8,$9500,4.72
Jimmy Butler,SF,37.55,26.2,6.2,5.0,1.7,0.5,2.2,43.3,$8500,5.1
Kyle Lowry,PG,37.87,23.1,5.7,7.6,1.7,0.5,3.0,42.7,$8700,4.91
Stephen Curry,PG,35.21,26.3,4.4,6.4,1.8,0.2,3.1,42.1,$8400,5.01
Chris Paul,PG,32.27,18.4,4.7,9.6,2.2,0.2,2.3,40.9,$9300,4.4
DeMar DeRozan,SG,36.58,25.9,5.1,4.8,1.4,0.2,2.5,39.9,$8600,4.64
Draymond Green,PF,35.06,12.7,9.2,7.2,1.9,1.3,2.3,38.6,$7800,4.95
Andre Drummond,C,31.69,15.6,13.9,1.1,1.5,1.2,2.0,37.3,$7500,4.98
Paul Millsap,PF,34.05,18.5,8.6,3.5,1.8,1.0,2.4,37.3,$7800,4.78
Paul George,SF,35.87,21.7,6.9,3.6,1.9,0.3,3.0,36.8,$7600,4.84
Kemba Walker,PG,34.29,21.6,4.1,5.6,1.3,0.3,2.2,35.9,$7600,4.73
Carmelo Anthony,SF,35.77,22.3,6.3,3.3,0.9,0.4,2.2,35.2,$7800,4.51
Kristaps Porzingis,PF,35.22,19.7,8.5,1.6,0.6,1.8,1.9,35.2,$7700,4.57
Nicolas Batum,SG,36.27,16.2,6.9,6.2,1.2,0.4,2.6,34.4,$7600,4.52
Dwight Howard,C,31.68,14.3,12.6,1.3,1.0,1.7,2.4,34.4,$8000,4.3
Dennis Schroder,PG,34.21,19.2,3.6,7.6,1.1,0.3,3.4,34.3,$6800,5.05
Jeff Teague,PG,33.00,16.8,3.8,7.3,1.7,0.5,2.9,33.8,$7500,4.51
Dwyane Wade,SG,31.49,20.2,4.1,4.3,1.5,0.7,2.3,33.7,$7100,4.74
Brook Lopez,C,30.50,19.8,6.3,2.4,0.7,1.8,2.3,33.7,$7500,4.49
DeAndre Jordan,C,33.25,12.5,13.7,0.9,0.6,1.9,1.7,33.6,$7000,4.8
Bradley Beal,SG,36.91,23.6,3.3,3.7,1.0,0.3,2.2,33.5,$6700,5
