Name,Position,Min,Pts,Reb,Ast,Stl,Blk,TO,FP,Cost,Value
James Harden,SG,37.56,28.7,7.6,10.6,1.5,0.4,5.6,51.9,$12000,4.33
Kevin Durant,SF,35.63,28.6,8.8,4.9,1.2,1.6,2.7,49.4,$10700,4.62
John Wall,PG,37.18,23.4,4.8,10.4,2.1,0.4,4.1,45.7,$10800,4.23
Kawhi Leonard,SF,34.87,28.1,6.9,4.0,1.8,0.9,2.2,45.6,$10100,4.51
Stephen Curry,PG,34.60,26.3,4.7,6.5,1.8,0.2,3.1,42.6,$9600,4.44
Blake Griffin,PF,33.47,21.4,8.6,4.5,1.1,0.5,2.6,39.1,$9200,4.25
Paul Millsap,PF,35.83,18.8,8.8,3.7,1.6,1.2,2.4,38.1,$8500,4.48
Dwight Howard,C,30.29,13.6,12.9,1.3,0.9,1.4,2.1,33.5,$7100,4.72
Bradley Beal,SG,35.37,23.0,3.1,3.7,1.0,0.3,2.1,32.8,$7200,4.55
DeAndre Jordan,C,31.46,12.2,12.9,1.1,0.6,1.6,1.6,32.1,$8000,4.02
David Lee,PF,32.50,13.6,10.4,2.7,0.4,1.2,1.8,31.5,$5400,5.84
Klay Thompson,SG,35.21,22.2,3.9,2.2,0.8,0.5,1.9,30.9,$6300,4.9
Markieff Morris,PF,35.57,16.3,7.5,2.0,1.2,0.8,2.1,30.2,$7500,4.03
D'Angelo Russell,PG,30.54,16.2,4.4,5.3,1.3,0.3,3.1,29.5,$6100,4.84
Dennis Schroder,PG,31.56,17.1,2.8,6.3,0.9,0.2,3.1,29.0,$6700,4.33
Otto Porter,SF,33.12,14.2,6.1,1.6,1.5,0.5,0.8,27.1,$6700,4.05
Julius Randle,PF,29.09,12.4,7.9,3.3,0.7,0.5,2.5,26.7,$6300,4.24
Marcin Gortat,C,30.79,10.4,10.2,1.4,0.5,1.1,1.4,26.5,$6700,3.96
Ersan Ilyasova,PF,29.10,15.4,6.3,1.8,0.7,0.3,1.5,26.2,$5700,4.59
Austin Rivers,PG,36.37,15.9,2.8,4.0,1.1,0.1,1.9,25.8,$5800,4.44
Trevor Ariza,SF,35.86,12.5,5.5,2.2,1.9,0.3,1.2,25.6,$5300,4.83
Eric Gordon,SG,30.49,17.4,3,2.9,0.6,0.4,1.8,25.6,$5600,4.56
Dewayne Dedmon,C,25.65,8.6,9.1,1.0,1.0,1.8,1.2,25.4,$3600,7.06
T.J. McConnell,PG,31.70,7.7,3.9,7.6,1.8,0.1,2.4,25.2,$5900,4.27
Louis Williams,SG,22.64,17.1,2.5,2.9,1.0,0.2,2.0,24.9,$6500,3.82
Kent Bazemore,SF,30.84,13.2,3.9,3.2,1.4,0.6,1.9,24.8,$5000,4.96
Ivica Zubac,C,22.97,11.3,8,1.4,0.2,1.5,1.7,24.7,$4700,5.26
Patrick Beverley,PG,32.53,9.1,5.5,4.3,1.6,0.4,1.6,24.6,$5200,4.72
Tim Hardaway Jr.,SG,30.15,15.0,3.2,2.5,0.9,0.2,1.4,23.4,$4900,4.77
Clint Capela,C,22.46,10.5,7.2,0.8,0.4,1.7,1.2,23.3,$4900,4.76
Nerlens Noel,PF,22.10,9.8,6.2,1.2,1.4,1.2,1.2,23.0,$6200,3.72
J.J. Redick,SG,30.01,16.8,2.5,1.6,0.7,0.2,1.5,22.5,$4700,4.79
Ryan Anderson,PF,30.79,14.0,5,1.1,0.5,0.2,0.9,22.2,$5900,3.75
JaVale McGee,C,18.54,11.7,7.1,0.2,0.1,0.4,0.4,21.1,$3500,6.03
Jamal Crawford,SG,30.15,13.2,2.3,3.2,0.7,0.2,2.0,20.6,$4500,4.57
Raymond Felton,PG,28.70,9.8,3.7,3.2,1.1,0.3,1.3,20.5,$4600,4.47
Jordan Clarkson,PG,25.16,12.6,2.8,2.3,1.1,0.1,1.8,20.0,$4900,4.08
Jahlil Okafor,C,23.73,11.0,5.1,1.1,0.2,1.1,1.5,19.9,$4700,4.23
Tony Parker,PG,24.77,11.2,1.8,4.6,0.4,0.1,1.5,19.8,$4500,4.39
Nik Stauskas,SG,34.52,11.3,3.2,2.5,0.8,0.4,2.1,19.2,$3700,5.19
Nick Young,SG,26.82,13.3,2.6,1.1,0.6,0.3,0.7,19.2,$4300,4.46
Andre Iguodala,SF,27.59,6.9,4.2,3.7,0.9,0.3,0.8,19.1,$4400,4.34
Dario Saric,PF,24.39,9.9,5.9,1.6,0.5,0.3,1.9,19.1,$4400,4.34
Danny Green,SG,28.25,8.5,3.4,2.1,1.1,0.8,0.9,18.6,$3700,5.04
Luol Deng,SF,27.33,8.3,5.4,1.4,0.9,0.4,0.9,18.6,$4100,4.53
James Michael McAdoo,PF,20.13,7.6,5.4,1.5,0.4,1.5,1.6,18.5,$3500,5.29
Kelly Oubre,SF,27.50,9.2,4.9,1.2,1.1,0.2,1.0,18.5,$3800,4.86
Patrick Mills,PG,21.73,10.1,1.9,3.5,1.0,0.1,1.4,18.4,$3800,4.85
Marreese Speights,PF,15.47,9.8,4.8,0.8,0.3,0.5,0.8,17.6,$3900,4.5
Gerald Henderson,SG,23.70,10.0,2.8,1.8,0.6,0.2,1.0,16.7,$3700,4.5
Manu Ginobili,SG,18.37,7.7,2.5,2.6,1.1,0.3,1.4,16.0,$3700,4.32
Larry Nance Jr.,PF,19.17,5.9,4.9,1.2,0.9,0.7,0.8,16.0,$3600,4.44
Timothe Luwawu,SG,22.50,8.9,3.6,1.7,0.7,0.3,1.9,15.9,$3500,4.53
Jason Smith,PF,17.04,7.4,5.2,0.3,0.2,1.3,1.3,15.8,$3500,4.51
Timofey Mozgov,C,19.53,7.7,5.2,0.8,0.4,0.6,1.4,15.7,$3700,4.25
Mike Muscala,PF,19.30,7.4,3.9,1.4,0.5,0.6,0.9,15.5,$3500,4.42
Sam Dekker,SF,20.38,7.7,4.1,1.1,0.7,0.3,0.8,15.5,$3900,3.97
Nene Hilario,C,15.46,7.5,3.6,0.9,0.7,0.6,1.2,14.6,$4300,3.39
Kevon Looney,PF,19.40,5.8,5.6,0.6,0.2,0.6,0.6,14.4,$3500,4.12
Brandon Ingram,SF,23.88,6.9,3.5,1.6,0.5,0.4,1.1,14.2,$3800,3.74
Ian Clark,SG,18.09,8.9,1.7,1.5,0.4,0.1,1.1,13.1,$3500,3.74
Malcolm Delaney,PG,17.60,6.2,2,2.9,0.6,0.0,1.4,12.8,$3500,3.64
Sergio Rodriguez,PG,16.45,5.6,1.6,3.4,0.6,0.1,1.4,12.6,$3500,3.61
Jonathon Simmons,SF,16.84,5.9,2.1,1.8,0.7,0.3,1.1,12.0,$3600,3.34
Montrezl Harrell,PF,12.24,5.9,2.8,0.6,0.4,0.7,0.5,11.9,$4100,2.89
Davis Bertans,SF,20.23,6.6,1.7,1.3,0.2,0.3,0.4,11.2,$3500,3.2
Patrick McCaw,SG,20.85,6.2,2.3,1.5,0.4,0.2,1.3,11.1,$3500,3.17
Chasson Randle,PG,9.98,6.6,1.2,1.0,0.7,0.2,0.7,10.6,$3500,3.04
Luc Mbah a Moute,SF,18.59,5.4,2.2,0.4,0.8,0.4,0.6,10.4,$3500,2.98
Wesley Johnson,SF,12.96,3.4,3.3,0.4,0.4,0.7,0.3,9.9,$3500,2.82
Trey Burke,PG,11.64,5.5,1.1,2.0,0.2,0.0,1.0,9.2,$3700,2.49
Anderson Varejao,C,10.05,2.9,3.5,1.0,0.4,0.4,1.0,9.2,$3500,2.63
Tarik Black,C,9.17,3.7,3.4,0.3,0.2,0.4,0.5,8.9,$4000,2.23
Kris Humphries,PF,8.47,3.7,3.2,0.4,0.2,0.4,0.5,8.8,$3500,2.53
DeAndre Bembry,SF,18.26,4.4,2.2,0.7,0.4,0.2,0.7,8.6,$3500,2.45
Joel Anthony,C,9.66,3.2,4,0.1,0.1,0.2,0.2,8.6,$3500,2.44
Mike Dunleavy,SF,14.42,4.7,1.9,0.8,0.3,0.1,0.5,8.5,$3500,2.42
Richaun Holmes,PF,8.19,3.7,2.3,0.4,0.3,0.5,0.5,8.2,$3800,2.15
Brandon Bass,PF,8.30,4.4,2.2,0.5,0.1,0.2,0.5,7.9,$3500,2.25
Kyle Anderson,SF,9.33,2.3,2,0.9,0.6,0.3,0.6,7.3,$3500,2.07
Corey Brewer,SF,8.50,2.3,1.1,0.6,0.4,0.2,0.3,5.4,$3500,1.55
Taurean Prince,SF,6.15,2.7,1.5,0.4,0.2,0.2,0.6,5.3,$3500,1.51
Tomas Satoransky,SG,12.38,2.1,1,1.1,0.3,0.0,0.5,5.1,$3500,1.44
Tyler Ennis,PG,2.22,1.1,0.4,0.6,0.2,0.0,0.4,2.5,$3500,0.71
Paul Pierce,SF,2.41,1.2,0.6,0.2,0.1,0.1,0.2,2.4,$3500,0.69
Andrew Nicholson,PF,2.02,1.0,0.7,0.1,0.1,0.1,0.2,2.2,$3700,0.59
K.J. McDaniels,SG,1.70,1.1,0.5,0.1,0.1,0.1,0.2,2.1,$3500,0.59
Damian Jones,C,2.24,0.7,0.6,0.1,0.1,0.1,0.2,1.8,$3500,0.51
Bryn Forbes,SG,0.06,0.7,0.3,0.2,0.1,0.0,0.1,1.5,$3500,0.42
Bobby Brown,PG,0.04,0.9,0.4,0.1,0.0,0.0,0.1,1.4,$3500,0.41
Mike Scott,SF,1.43,0.5,0.4,0.1,0.0,0.0,0.1,1.0,$3500,0.29
Dejounte Murray,PG,1.00,0.6,0.1,0.2,0.0,0.0,0.1,0.9,$4000,0.23
