Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Otto Porter,WAS,$5100,13,$5100,13,$23,10,$11200,11,$10200,13
Bojan Bogdanovic,WAS,$3500,34,$3900,23,$10,27,$8350,20,$7700,23
Rodney McGruder,MIA,$3500,34,$3200,41,$10,27,$5300,37,$6300,41
Luke Babbitt,MIA,$3500,34,$3000,46,$10,27,$5000,42,$6000,45
Justin Anderson,PHI,$4000,24,$4500,19,$14,18,$6800,28,$8800,19
Alex Poythress,PHI,$3500,34,$3700,33,$10,27,$5000,42,$7400,28
Mindaugas Kuzminskas,NYK,$3500,34,$3800,28,$10,27,$5000,42,$7400,28
Carmelo Anthony,NYK,$6800,7,$6600,7,$31,7,$16650,3,$12300,7
Taurean Prince,ATL,$4400,18,$4900,15,$17,15,$5000,42,$9800,14
Mike Dunleavy,ATL,$3500,34,$3200,41,$10,27,$5000,42,$6300,41
Paul George,IND,$9900,2,$9700,2,$45,4,$15550,6,$17900,2
C.J. Miles,IND,$3500,34,$3700,33,$10,27,$8050,22,$7400,28
Harrison Barnes,DAL,$5200,12,$5500,10,$22,12,$11950,9,$10900,10
Dorian Finney-Smith,DAL,$3700,27,$3000,46,$10,27,$5550,35,$6000,45
Vince Carter,MEM,$3500,34,$3900,23,$11,23,$6550,30,$7700,23
James Ennis,MEM,$3500,34,$3700,33,$10,27,$6050,34,$7300,35
DeMarre Carroll,TOR,$3500,34,$3600,36,$10,27,$7350,24,$7100,36
P.J. Tucker,TOR,$4100,23,$3800,28,$12,21,$6950,25,$7400,28
Richard Jefferson,CLE,$3500,34,$3600,36,$10,27,$5050,41,$7100,36
Wilson Chandler,DEN,$6500,8,$5600,9,$27,8,$11550,10,$11100,9
Mike Miller,DEN,$3500,34,$3000,46,$10,27,$5000,42,$6000,45
Andre Roberson,OKC,$3800,25,$3900,23,$10,27,$7600,23,$7700,23
Doug McDermott,OKC,$3500,34,$3300,39,$10,27,$6400,31,$6400,39
Andrew Wiggins,MIN,$8100,5,$7300,6,$34,6,$16500,4,$13700,6
Shabazz Muhammad,MIN,$3600,29,$3800,28,$10,27,$6850,27,$7400,28
Trevor Ariza,HOU,$5600,10,$5500,10,$24,9,$10750,13,$10900,10
Troy Williams,HOU,$3800,25,$3800,28,$10,27,$5000,42,$7400,28
Marcus Morris,DET,$5100,13,$4600,18,$20,13,$11100,12,$9100,18
Stanley Johnson,DET,$3500,34,$3000,46,$10,27,$6400,31,$6000,45
Terrence Ross,ORL,$4400,18,$4800,16,$18,14,$9150,16,$9500,16
Marcus Georges-Hunt,ORL,,,$3000,46,$10,27,$5000,42,$6000,45
Rondae Hollis-Jefferson,BKN,$5400,11,$5500,10,$15,17,$9850,14,$10900,10
Jimmy Butler,CHI,$10200,1,$10200,1,$50,1,$19300,2,$18300,1
Paul Zipser,CHI,$3600,29,$3100,45,$10,27,$5000,42,$6000,45
Michael Beasley,MIL,$4500,16,$3200,41,$14,18,$8800,19,$6300,41
Tony Snell,MIL,$3600,29,$3300,39,$10,27,$6150,33,$6400,39
Jae Crowder,BOS,$6000,9,$5900,8,$23,10,$12500,7,$11600,8
James Young,BOS,$3500,34,$3000,46,$10,27,$5000,42,$6000,45
Solomon Hill,NOP,$4200,21,$4500,19,$11,23,$6700,29,$8800,19
Dante Cunningham,NOP,$3500,34,$3800,28,$10,27,$6900,26,$7400,28
Moe Harkless,POR,$3600,29,$3900,23,$11,23,$9800,15,$7700,23
Evan Turner,POR,$4300,20,$4800,16,$11,23,$9150,16,$9400,17
Luc Richard Mbah a Moute,LAC,$3700,27,$3600,36,$10,27,$5400,36,$7000,38
Paul Pierce,LAC,$3500,34,$3000,46,$10,27,$5100,40,$6000,45
Brandon Ingram,LAL,$4500,16,$4100,22,$16,16,$8100,21,$8100,22
Metta World Peace,LAL,$3500,34,$3200,41,$10,27,$5000,42,$6300,41
Kevin Durant,GSW,$9800,3,$8200,3,$50,1,$21250,1,$15100,3
Andre Iguodala,GSW,$4800,15,$4400,21,$14,18,$9000,18,$8800,19
Kawhi Leonard,SAS,$8800,4,$8100,4,$48,3,$15800,5,$15000,4
Kyle Anderson,SAS,$3600,29,$3900,23,$12,21,$5200,38,$7700,23
Joe Ingles,UTA,$4200,21,$5000,14,$10,27,$5150,39,$9800,14
Gordon Hayward,UTA,$7700,6,$7400,5,$37,5,$12150,8,$14000,5
