Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Otto Porter,WAS,$6300,7,$6200,7,$25,7,$11700,8,$12300,7
Kelly Oubre,WAS,$3700,19,$3300,24,$10,16,$6200,24,$6400,24
Michael Kidd-Gilchrist,CHA,$5400,8,$5400,9,$17,10,$10000,10,$10600,9
Treveon Graham,CHA,$3500,26,$3000,29,$10,16,$5000,27,$6000,28
Kevin Durant,GSW,$10600,1,$10000,1,$51,2,$19600,2,$17900,2
Andre Iguodala,GSW,$4000,16,$3700,19,$10,16,$7250,15,$7400,19
Rodney McGruder,MIA,$3500,26,$3000,29,$10,16,$5000,27,$6000,28
Luke Babbitt,MIA,$3500,26,$3000,29,$10,16,$5000,27,$6000,28
Matt Barnes,SAC,$3500,26,$4000,15,$10,16,$7050,17,$7800,15
Marcus Morris,DET,$5400,8,$5900,8,$18,9,$10700,9,$11600,8
Stanley Johnson,DET,$3600,22,$3900,16,$10,16,$6400,22,$7700,16
Kawhi Leonard,SAS,$9800,3,$9400,3,$44,3,$18150,3,$17300,3
Davis Bertans,SAS,$3500,26,$3000,29,$10,16,$5000,27,$6000,28
Bojan Bogdanovic,BKN,$4400,12,$4400,13,$13,12,$7550,12,$8800,12
Rondae Hollis-Jefferson,BKN,$4500,11,$3900,16,$10,16,$7400,13,$7700,16
Kent Bazemore,ATL,$4300,13,$4500,12,$15,11,$8700,11,$8800,12
Thabo Sefolosha,ATL,$3600,22,$3600,21,$10,16,$7350,14,$7000,21
Trevor Ariza,HOU,$5200,10,$5300,10,$24,8,$12350,7,$10500,10
Sam Dekker,HOU,$4300,13,$4200,14,$10,16,$6550,21,$8300,14
Tony Snell,MIL,$3500,26,$3200,26,$10,16,$6900,18,$6300,26
Michael Beasley,MIL,$4100,15,$3900,16,$10,16,$6750,20,$7700,16
LeBron James,CLE,$10600,1,$9900,2,$54,1,$21150,1,$18300,1
Richard Jefferson,CLE,$3500,26,$3000,29,$10,16,$5000,27,$6000,28
Solomon Hill,NOP,$3900,17,$3500,22,$10,16,$7100,16,$6900,22
Dante Cunningham,NOP,$3700,19,$3200,26,$10,16,$6900,18,$6300,26
Mindaugas Kuzminskas,NYK,$3700,19,$3700,19,$12,13,$5000,27,$7400,19
Carmelo Anthony,NYK,$8100,4,$8000,4,$37,5,$14950,5,$14700,4
Glenn Robinson,IND,$3500,26,$3100,28,$10,16,$5200,26,$6000,28
Paul George,IND,$7000,6,$7500,5,$39,4,$15900,4,$13800,5
Andre Roberson,OKC,$3600,22,$3400,23,$11,14,$6400,22,$6700,23
Jerami Grant,OKC,$3600,22,$3300,24,$10,16,$5000,27,$6400,24
Joe Ingles,UTA,$3900,17,$4800,11,$11,14,$5600,25,$9500,11
Gordon Hayward,UTA,$7400,5,$7000,6,$33,6,$14400,6,$13200,6
