Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
T.J. Warren,PHO,$5200,10,$5300,8,$15,9,$10000,8,,
Derrick Jones,PHO,$3500,23,$3000,23,$10,16,$5000,25,,
Tony Snell,MIL,$4100,15,$3100,22,$10,16,$7050,19,,
Michael Beasley,MIL,$5700,9,$5600,6,$14,10,$8350,11,,
Kawhi Leonard,SAS,$9600,1,$9200,1,$45,1,$19350,1,,
Kyle Anderson,SAS,$3500,23,$3300,21,$10,16,$6150,23,,
Brandon Ingram,LAL,$3700,19,$4200,14,$11,15,$6700,20,,
Corey Brewer,LAL,$3700,19,$3000,23,$10,16,$5000,25,,
Chandler Parsons,MEM,$3700,19,$3500,20,$10,16,$8150,12,$7000,16
Vince Carter,MEM,$3600,22,$3900,17,$10,16,$7400,18,$7700,13
Danilo Gallinari,DEN,$6400,3,$5700,5,$25,5,$11650,5,$11300,4
Wilson Chandler,DEN,$6300,4,$6000,3,$27,3,$12550,3,$11900,2
Gordon Hayward,UTA,$7800,2,$7500,2,$35,2,$14750,2,$13800,1
Joe Ingles,UTA,$4000,17,$4000,16,$10,16,$6700,20,$7800,12
Otto Porter,WAS,$6300,4,$5800,4,$27,3,$11900,4,$11600,3
Bojan Bogdanovic,WAS,$3800,18,$3900,17,$13,11,$7900,14,$7700,13
Moe Harkless,POR,$4700,11,$4800,11,$12,12,$7800,16,$9500,8
DeMarre Carroll,TOR,$4400,14,$4400,13,$12,12,$8950,10,$8700,10
P.J. Tucker,TOR,$4700,11,$4600,12,$12,12,$7700,17,$9100,9
Jae Crowder,BOS,$5800,7,$5300,8,$23,6,$9800,9,$10500,6
James Young,BOS,$3500,23,$3000,23,$10,16,$5000,25,$6000,17
Marcus Morris,DET,$6000,6,$5600,6,$20,7,$10900,6,$11100,5
Stanley Johnson,DET,$3500,23,$3000,23,$10,16,$6450,22,$6000,17
Solomon Hill,NOP,$4100,15,$3800,19,$10,16,$7900,14,$7400,15
Hollis Thompson,NOP,,,$3000,23,$10,16,$5000,25,$6000,17
Andre Roberson,OKC,$4500,13,$4200,14,$10,16,$8050,13,$8400,11
Kyle Singler,OKC,$3500,23,$3000,23,$10,16,$5000,25,$6000,17
Michael Kidd-Gilchrist,CHA,$5800,7,$5200,10,$17,8,$10400,7,$10200,7
Treveon Graham,CHA,$3500,23,$3000,23,$10,16,$5000,25,$6000,17
Luc Richard Mbah a Moute,LAC,$3500,23,$3000,23,$10,16,$5000,25,$6000,17
Paul Pierce,LAC,$3500,23,$3000,23,$10,16,$5100,24,$6000,17
