Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
LeBron James,CLE,$11200,1,$10900,1,$55,1,$20200,1,$19500,1
Richard Jefferson,CLE,$3500,10,$3000,13,$10,9,$5000,15,$6000,12
Marcus Morris,DET,$6100,4,$6000,5,$20,4,$10350,6,$11900,5
Stanley Johnson,DET,$3500,10,$3000,13,$10,9,$5800,12,$6000,12
Luc Richard Mbah a Moute,LAC,$3500,10,$3000,13,$10,9,$5100,14,$6000,12
Wesley Johnson,LAC,$3500,10,$3000,13,$10,9,$5000,15,$6000,12
Chandler Parsons,MEM,$3500,10,$3400,10,$10,9,$6750,8,$6700,10
Vince Carter,MEM,$3500,10,$3400,10,$10,9,$6550,9,$6600,11
Kawhi Leonard,SAS,$9600,2,$9700,2,$47,2,$17100,2,$17900,2
Davis Bertans,SAS,$3500,10,$3000,13,$10,9,$5000,15,$6000,12
Andre Roberson,OKC,$4000,7,$3500,9,$11,7,$6300,11,$6900,9
Doug McDermott,OKC,$3500,10,$3100,12,$10,9,$5450,13,$6000,12
Robert Covington,PHI,$7000,3,$6900,3,$31,3,$12400,3,$13000,3
Justin Anderson,PHI,$3900,9,$4000,8,$10,9,$6450,10,$7800,8
Moe Harkless,POR,$4800,6,$5500,6,$15,6,$10550,5,$10900,6
Brandon Ingram,LAL,$4000,7,$4900,7,$11,7,$8350,7,$9800,7
Corey Brewer,LAL,$3500,10,$3000,13,$10,9,$5000,15,$6000,12
T.J. Warren,PHO,$5900,5,$6100,4,$19,5,$11650,4,$12000,4
Derrick Jones,PHO,$3500,10,$3000,13,$10,9,$5000,15,$6000,12
