Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Aaron Gordon,ORL,$4000,15,$4000,16,$15,11,$10550,9,$7800,16
Jeff Green,ORL,$3700,20,$3700,19,$10,18,$6950,18,$7300,19
Michael Kidd-Gilchrist,CHA,$5000,9,$4300,12,$19,8,$10500,10,$8500,12
Treveon Graham,CHA,$3500,24,$3000,26,$10,18,$5000,27,$6000,25
DeMarre Carroll,TOR,$4200,12,$4100,14,$13,14,$9550,12,$8100,14
Terrence Ross,TOR,$3700,20,$3700,19,$10,18,$6600,20,$7300,19
Jae Crowder,BOS,$5600,7,$5700,7,$23,7,$11050,8,$11200,7
Jaylen Brown,BOS,$3500,24,$3000,26,$10,18,$5000,27,$6000,25
James Johnson,MIA,$4900,11,$4500,10,$15,11,$6850,19,$8800,10
LeBron James,CLE,$9800,1,$9600,1,$54,1,$19750,1,$17700,1
Richard Jefferson,CLE,$3500,24,$3000,26,$10,18,$5000,27,$6000,25
Marcus Morris,DET,$5000,9,$5100,9,$18,10,$9850,11,$10200,9
Stanley Johnson,DET,$3500,24,$3000,26,$10,18,$6100,23,$6000,25
Andrew Wiggins,MIN,$6000,6,$6300,5,$29,5,$12200,5,$12600,4
Shabazz Muhammad,MIN,$3500,24,$3000,26,$10,18,$5000,27,$6000,25
Trevor Ariza,HOU,$5500,8,$5500,8,$19,8,$11350,7,$10900,8
Sam Dekker,HOU,$3900,17,$3800,18,$10,18,$5650,25,$7400,18
Andre Roberson,OKC,$3900,17,$4200,13,$13,14,$8150,14,$8400,13
Jerami Grant,OKC,$3500,24,$3100,25,$10,18,$6450,21,$6000,25
Thabo Sefolosha,ATL,$4200,12,$4400,11,$10,18,$7500,17,$8800,10
Ryan Kelly,ATL,$3500,24,$3000,26,$10,18,$5000,27,$6000,25
Tony Snell,MIL,$3500,24,$3300,24,$10,18,$6150,22,$6400,24
Michael Beasley,MIL,$3600,22,$3400,23,$10,18,$5700,24,$6600,23
Paul George,IND,$8400,2,$8000,2,$37,2,$16500,3,$14700,2
Glenn Robinson,IND,$4000,15,$3700,19,$15,11,$5000,27,$7300,19
Dorian Finney-Smith,DAL,$3500,24,$3000,26,$10,18,$5000,27,$6000,25
Harrison Barnes,DAL,$6100,5,$6100,6,$28,6,$11550,6,$12000,6
Carmelo Anthony,NYK,$7300,3,$7300,3,$33,3,$17100,2,$13700,3
Lance Thomas,NYK,$3500,24,$3000,26,$10,18,$5050,26,$6000,25
Rudy Gay,SAC,$7200,4,$6700,4,$31,4,$13450,4,$12600,4
Matt Barnes,SAC,$3900,17,$4100,14,$13,14,$7650,16,$8100,14
P.J. Tucker,PHO,$4100,14,$4000,16,$12,17,$8250,13,$7800,16
Metta World Peace,LAL,$3500,24,$3000,26,$10,18,$5000,27,$6000,25
Luol Deng,LAL,$3600,22,$3600,22,$10,18,$8150,14,$7000,22
