Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Rodney McGruder,MIA,$3500,19,$3400,21,$10,14,$5200,24,$6700,21
Luke Babbitt,MIA,$3500,19,$3000,24,$10,14,$5000,26,$6000,24
Michael Kidd-Gilchrist,CHA,$4600,11,$4800,10,$15,10,$10350,9,$9500,10
Marco Belinelli,CHA,$4100,12,$3900,15,$10,14,$6600,16,$7700,15
DeMarre Carroll,TOR,$3800,16,$3600,18,$10,14,$7350,12,$7100,18
P.J. Tucker,TOR,$4100,12,$4000,14,$14,11,$6950,14,$7800,14
Marcus Morris,DET,$5300,8,$4900,9,$20,8,$10800,7,$9800,9
Stanley Johnson,DET,$3500,19,$3000,24,$10,14,$6150,19,$6000,24
Andre Roberson,OKC,$4100,12,$3800,17,$10,14,$7300,13,$7400,17
Doug McDermott,OKC,$3500,19,$3000,24,$10,14,$6150,19,$6000,24
Vince Carter,MEM,$3900,15,$3900,15,$11,13,$6500,17,$7700,15
James Ennis,MEM,$3600,17,$4300,11,$10,14,$6000,21,$8400,11
Danilo Gallinari,DEN,$6600,4,$6300,4,$25,4,$13750,3,$12500,4
Mike Miller,DEN,$3500,19,$3000,24,$10,14,$5000,26,$6000,24
Trevor Ariza,HOU,$5800,6,$5900,5,$22,7,$11000,5,$11600,5
Troy Williams,HOU,$3500,19,$4100,13,$10,14,$5000,26,$8100,13
LeBron James,CLE,$10700,1,$10200,1,$57,1,$23250,1,$18300,1
Richard Jefferson,CLE,$3500,19,$3600,18,$10,14,$5500,22,$7000,19
Jae Crowder,BOS,$5900,5,$5800,6,$25,4,$10800,7,$11600,5
James Young,BOS,$3500,19,$3000,24,$10,14,$5000,26,$6000,24
Brandon Ingram,LAL,$4700,10,$4200,12,$16,9,$6900,15,$8300,12
Corey Brewer,LAL,$3500,19,$3000,24,$10,14,$5000,26,$6000,24
Kawhi Leonard,SAS,$9200,2,$9700,2,$50,2,$19200,2,$17900,2
Kyle Anderson,SAS,$3500,19,$3500,20,$10,14,$6250,18,$7000,19
Matt Barnes,GSW,$3600,17,$3400,21,$10,14,$8600,11,$6700,21
Andre Iguodala,GSW,$5200,9,$5200,8,$14,11,$8700,10,$10200,8
T.J. Warren,PHO,$6700,3,$7100,3,$31,3,$11000,5,$13300,3
Jarell Eddie,PHO,$3500,19,$3000,24,$10,14,$5000,26,$6000,24
Dorian Finney-Smith,DAL,$3500,19,$3000,24,$10,14,$5500,22,$6000,24
Harrison Barnes,DAL,$5800,6,$5800,6,$24,6,$11900,4,$11500,7
Luc Richard Mbah a Moute,LAC,$3500,19,$3300,23,$10,14,$5000,26,$6400,23
Paul Pierce,LAC,$3500,19,$3000,24,$10,14,$5100,25,$6000,24
