Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Paul George,IND,$8900,3,$8000,3,$42,3,$15350,3,$14700,3
C.J. Miles,IND,$3600,25,$3500,30,$10,23,$8000,19,$7000,27
DeMarre Carroll,TOR,$3800,23,$3600,26,$10,23,$7600,22,$7100,26
P.J. Tucker,TOR,$4100,20,$4300,20,$14,18,$7200,23,$8400,20
Danilo Gallinari,DEN,$6600,8,$5900,10,$25,10,$12150,7,$11600,10
Wilson Chandler,DEN,$6700,6,$6000,8,$29,6,$12000,9,$11900,8
Michael Kidd-Gilchrist,CHA,$4600,16,$4800,16,$15,16,$10900,13,$9500,16
Treveon Graham,CHA,$3500,31,$3000,35,$10,23,$5000,36,$6000,35
Terrence Ross,ORL,$4400,17,$5100,14,$16,15,$10500,15,$10100,14
Damjan Rudez,ORL,$3500,31,$3000,35,$10,23,$5000,36,$6000,35
Jae Crowder,BOS,$5900,10,$6000,8,$23,12,$11800,10,$11900,8
James Young,BOS,$3500,31,$3000,35,$10,23,$5000,36,$6000,35
Justin Anderson,PHI,$3600,25,$4000,22,$10,23,$6500,27,$7800,22
Robert Covington,PHI,$6900,5,$6800,5,$29,6,$12600,6,$12700,5
LeBron James,CLE,$10900,1,$10000,1,$57,1,$23350,1,$18000,1
Richard Jefferson,CLE,$3500,31,$3600,26,$10,23,$5550,31,$7000,27
Carmelo Anthony,NYK,$6700,6,$6600,6,$35,4,$15300,4,$12300,6
Mindaugas Kuzminskas,NYK,$3500,31,$4700,18,$10,23,$5000,36,$9200,18
Rodney McGruder,MIA,$3500,31,$3300,32,$10,23,$5050,35,$6400,32
Luke Babbitt,MIA,$3500,31,$3000,35,$10,23,$5000,36,$6000,35
Solomon Hill,NOP,$4200,19,$4100,21,$11,19,$7750,20,$8100,21
Dante Cunningham,NOP,$3600,25,$3200,33,$10,23,$6900,24,$6300,33
Marcus Morris,DET,$4900,15,$5100,14,$20,13,$11800,10,$10100,14
Stanley Johnson,DET,$3500,31,$3000,35,$10,23,$6750,25,$6000,35
Tony Snell,MIL,$3800,23,$3600,26,$10,23,$5350,32,$7000,27
Khris Middleton,MIL,$6200,9,$6100,7,$28,8,$11500,12,$12000,7
Harrison Barnes,DAL,$5500,12,$5700,12,$24,11,$12050,8,$11200,12
Jarrod Uthoff,DAL,,,$3000,35,$10,23,$5000,36,$6000,35
Vince Carter,MEM,$3900,22,$4000,22,$10,23,$6550,26,$7800,22
James Ennis,MEM,$3600,25,$3200,33,$10,23,$6000,29,$6300,33
Otto Porter,WAS,$5100,14,$5300,13,$27,9,$10350,16,$10500,13
Bojan Bogdanovic,WAS,$3600,25,$4000,22,$15,16,$7700,21,$7800,22
Gordon Hayward,UTA,$7700,4,$7300,4,$35,4,$14300,5,$13700,4
Joe Ingles,UTA,$4400,17,$4800,16,$11,19,$6000,29,$9400,17
Kawhi Leonard,SAS,$9400,2,$9400,2,$50,2,$17000,2,$17300,2
Davis Bertans,SAS,$3500,31,$3000,35,$10,23,$5000,36,$6000,35
Andre Roberson,OKC,$4100,20,$3500,30,$11,19,$6300,28,$7000,27
Doug McDermott,OKC,$3500,31,$3000,35,$10,23,$5350,32,$6000,35
Trevor Ariza,HOU,$5600,11,$5900,10,$19,14,$10700,14,$11600,10
Sam Dekker,HOU,$3500,31,$3600,26,$10,23,$5350,32,$7000,27
Matt Barnes,GSW,$3600,25,$3900,25,$10,23,$9250,18,$7700,25
Andre Iguodala,GSW,$5300,13,$4600,19,$11,19,$9300,17,$9100,19
