Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Aaron Gordon,ORL,$4100,6,$4300,6,$17,4,$10700,3,$8400,6
Jeff Green,ORL,$3700,8,$3500,8,$10,8,$6300,9,$7000,8
Marcus Morris,DET,$4800,3,$5000,3,$18,3,$9550,4,$9900,3
Stanley Johnson,DET,$3500,12,$3000,12,$10,8,$7350,7,$6000,11
Solomon Hill,NOP,$3700,8,$3400,9,$10,8,$8000,5,$6700,9
Anthony Brown,NOP,$3600,11,$3000,12,$10,8,$5000,13,$6000,11
Andre Roberson,OKC,$4000,7,$4400,5,$11,7,$7050,8,$8700,5
Jerami Grant,OKC,$3500,12,$3100,11,$10,8,$5900,10,$6000,11
Rudy Gay,SAC,$7000,2,$6600,2,$31,2,$13200,2,$12300,2
Matt Barnes,SAC,$4200,5,$4300,6,$13,6,$7650,6,$8400,6
Carmelo Anthony,NYK,$7800,1,$7600,1,$37,1,$17600,1,$14000,1
Lance Thomas,NYK,$3500,12,$3000,12,$10,8,$5300,11,$6000,11
Glenn Robinson,IND,$4700,4,$5000,3,$17,4,$5000,13,$9800,4
Georges Niang,IND,$3500,12,$3000,12,$10,8,$5000,13,$6000,11
Luc Richard Mbah a Moute,LAC,$3700,8,$3200,10,$10,8,$5000,13,$6300,10
Paul Pierce,LAC,$3500,12,$3000,12,$10,8,$5100,12,$6000,11
