Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Terrence Ross,ORL,$4500,13,$5200,10,$18,11,$9900,12,$10200,10
Jeff Green,ORL,$3600,24,$3400,25,$10,17,$6900,22,$6700,25
Michael Kidd-Gilchrist,CHA,$5400,10,$4900,13,$19,10,$10700,11,$9700,13
Marco Belinelli,CHA,$3500,25,$3300,26,$10,17,$6800,23,$6400,26
Matt Barnes,GSW,$4200,17,$3500,23,$14,13,$8350,17,$7000,22
Andre Iguodala,GSW,$5100,11,$5100,11,$11,16,$8250,18,$10100,11
Andrew Wiggins,MIN,$7700,3,$7400,3,$36,2,$14750,3,$14000,3
Shabazz Muhammad,MIN,$3700,23,$3600,22,$10,17,$6100,24,$7000,22
C.J. Miles,IND,$4100,18,$4000,18,$10,17,$8850,16,$7800,18
Paul George,IND,$7900,2,$7800,2,$33,3,$16650,2,$14300,2
Tony Snell,MIL,$4100,18,$3800,20,$10,17,$5500,26,$7400,20
Khris Middleton,MIL,$6800,5,$6600,5,$22,9,$11850,9,$12300,6
DeMarre Carroll,TOR,$4000,21,$3800,20,$10,17,$7850,19,$7400,20
P.J. Tucker,TOR,$4100,18,$4000,18,$10,17,$7400,20,$7800,18
Kent Bazemore,ATL,$4400,15,$4400,15,$13,14,$9100,14,$8700,15
Thabo Sefolosha,ATL,$3900,22,$4200,16,$10,17,$7100,21,$8300,17
Trevor Ariza,HOU,$4900,12,$4500,14,$17,12,$11000,10,$8800,14
Sam Dekker,HOU,$3500,25,$3500,23,$10,17,$5650,25,$7000,22
Jimmy Butler,CHI,$9100,1,$9400,1,$48,1,$20450,1,$17300,1
Paul Zipser,CHI,$3500,25,$3200,27,$10,17,$5000,27,$6300,27
Jae Crowder,BOS,$5700,9,$5600,9,$23,8,$12100,8,$11200,9
James Young,BOS,$3500,25,$3000,28,$10,17,$5000,27,$6000,28
Danilo Gallinari,DEN,$6600,6,$6000,8,$25,6,$12800,5,$11900,8
Wilson Chandler,DEN,$7000,4,$7100,4,$25,6,$12700,6,$13300,4
Rondae Hollis-Jefferson,BKN,$4500,13,$4200,16,$10,17,$9050,15,$8400,16
Harrison Barnes,DAL,$6000,7,$6400,6,$26,5,$12900,4,$12600,5
Jarrod Uthoff,DAL,,,,,,,,,,
Otto Porter,WAS,$5900,8,$6100,7,$27,4,$12350,7,$12000,7
Bojan Bogdanovic,WAS,$4300,16,$5000,12,$13,14,$9250,13,$9900,12
