Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Kevin Durant,GSW,$10600,1,$10300,1,$51,1,$20200,1,,
Andre Iguodala,GSW,$4000,8,$3700,10,$10,8,$7450,8,,
Aaron Gordon,ORL,$5200,5,$5700,4,$21,5,$11050,5,,
Jeff Green,ORL,$3800,11,$3400,12,$10,8,$7200,12,,
Brandon Ingram,LAL,$4400,7,$4900,6,$10,8,$7400,9,$9800,4
Metta World Peace,LAL,$3500,13,$3000,13,$10,8,$5000,14,$6000,9
Harrison Barnes,DAL,$6500,3,$6200,3,$28,3,$13350,3,$12300,2
Justin Anderson,DAL,$3500,13,$3000,13,$10,8,$7050,13,$6000,9
T.J. Warren,PHO,$4600,6,$4900,6,$13,7,$9300,6,$9800,4
P.J. Tucker,PHO,$4000,8,$3900,9,$10,8,$7350,10,$7700,7
DeMarre Carroll,TOR,$4000,8,$4600,8,$16,6,$9250,7,$9100,6
Terrence Ross,TOR,$3800,11,$3700,10,$10,8,$7250,11,$7400,8
Danilo Gallinari,DEN,$5900,4,$5700,4,$22,4,$11900,4,$11300,3
Mike Miller,DEN,$3500,13,$3000,13,$10,8,$5000,14,$6000,9
Andrew Wiggins,MIN,$7000,2,$6700,2,$29,2,$13650,2,$12600,1
Shabazz Muhammad,MIN,$3500,13,$3000,13,$10,8,$5000,14,$6000,9
