Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Paul George,IND,$9900,3,$9900,3,$45,5,$16850,4,$18200,3
C.J. Miles,IND,$3500,21,$3800,21,$10,19,$8750,15,$7400,21
Justin Anderson,PHI,$4200,16,$4800,13,$10,19,$6750,20,$9500,13
Alex Poythress,PHI,$3500,21,$3700,23,$10,19,$5000,27,$7400,21
LeBron James,CLE,$10900,1,$10600,1,$58,1,$21550,1,$18900,1
Richard Jefferson,CLE,$3500,21,$3600,24,$10,19,$5100,25,$7000,25
Rodney McGruder,MIA,$3500,21,$3100,28,$10,19,$5000,27,$6000,28
Luke Babbitt,MIA,$3500,21,$3000,30,$10,19,$5000,27,$6000,28
Rondae Hollis-Jefferson,BKN,$5000,12,$5000,11,$15,13,$9900,14,$9800,11
Jae Crowder,BOS,$6000,7,$5900,9,$23,9,$12400,8,$11600,9
James Young,BOS,$3500,21,$3000,30,$10,19,$5000,27,$6000,28
Otto Porter,WAS,$5100,11,$5100,10,$23,9,$10550,11,$10100,10
Bojan Bogdanovic,WAS,$3500,21,$4000,19,$11,16,$7900,17,$7800,19
Marcus Morris,DET,$5200,10,$4600,14,$20,11,$11150,10,$9100,14
Stanley Johnson,DET,$3500,21,$3000,30,$10,19,$6400,21,$6000,28
Terrence Ross,ORL,$4600,14,$5000,11,$18,12,$10400,13,$9800,11
Marcus Georges-Hunt,ORL,,,$3000,30,$10,19,$5000,27,$6000,28
Jimmy Butler,CHI,$10400,2,$10500,2,$50,2,$18400,2,$18800,2
Paul Zipser,CHI,$3500,21,$3100,28,$10,19,$5000,27,$6000,28
Michael Kidd-Gilchrist,CHA,$4300,15,$4500,16,$15,13,$11250,9,$8800,16
Treveon Graham,CHA,$3500,21,$3000,30,$10,19,$5000,27,$6000,28
Tony Snell,MIL,$3500,21,$3200,27,$10,19,$5800,23,$6300,27
Khris Middleton,MIL,$5900,8,$6000,7,$28,7,$12500,7,$11900,7
Jonathon Simmons,SAS,$4000,19,$4100,18,$10,19,$5000,27,$8100,18
Kawhi Leonard,SAS,$9200,5,$8500,4,$48,4,$16150,5,$15700,4
Moe Harkless,POR,$3600,20,$3600,24,$11,16,$8350,16,$7100,24
Evan Turner,POR,$4100,17,$3900,20,$11,16,$7800,18,$7700,20
Trevor Ariza,HOU,$5800,9,$6000,7,$24,8,$10450,12,$11900,7
Troy Williams,HOU,$3500,21,$3800,21,$10,19,$5000,27,$7400,21
Luc Richard Mbah a Moute,LAC,$3500,21,$3300,26,$10,19,$5700,24,$6400,26
Paul Pierce,LAC,$3500,21,$3000,30,$10,19,$5100,25,$6000,28
Gordon Hayward,UTA,$7700,6,$7300,6,$35,6,$14300,6,$13700,6
Joe Ingles,UTA,$4100,17,$4600,14,$10,19,$6050,22,$9100,14
Kevin Durant,GSW,$9900,3,$8000,5,$50,2,$17500,3,$14700,5
Andre Iguodala,GSW,$5000,12,$4500,16,$14,15,$7400,19,$8800,16
