Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
T.J. Warren,PHO,$6600,2,$7000,3,$24,4,$11450,4,$13300,2
Jarell Eddie,PHO,,,$3000,14,$10,8,$5000,15,$6000,13
Rondae Hollis-Jefferson,BKN,$4300,5,$4400,5,$11,7,$9750,5,$8700,5
DeMarre Carroll,TOR,$4100,6,$3900,7,$10,8,$7850,8,$7700,7
P.J. Tucker,TOR,$3800,9,$3900,7,$10,8,$7350,9,$7700,7
Rodney McGruder,MIA,$3500,12,$3100,13,$10,8,$5000,15,$6000,13
Luke Babbitt,MIA,$3500,12,$3000,14,$10,8,$5000,15,$6000,13
Luc Richard Mbah a Moute,LAC,$3500,12,$3000,14,$10,8,$5000,15,$6000,13
Wesley Johnson,LAC,$3500,12,$3000,14,$10,8,$5000,15,$6000,13
Harrison Barnes,DAL,$5600,4,$6000,4,$26,3,$11950,3,$11900,4
Dorian Finney-Smith,DAL,$3500,12,$3000,14,$10,8,$5550,13,$6000,13
Vince Carter,MEM,$3700,11,$3900,7,$10,8,$5750,11,$7700,7
James Ennis,MEM,$3500,12,$3000,14,$10,8,$5250,14,$6000,13
Kawhi Leonard,SAS,$9300,1,$9200,1,$50,1,$17450,1,$16900,1
Kyle Anderson,SAS,$3500,12,$3300,12,$10,8,$5650,12,$6400,12
Carmelo Anthony,NYK,$6500,3,$7100,2,$37,2,$14400,2,$13300,2
Lance Thomas,NYK,$4100,6,$3900,7,$10,8,$5950,10,$7700,7
Moe Harkless,POR,$3800,9,$4100,6,$15,5,$9450,6,$8100,6
Evan Turner,POR,$4100,6,$3800,11,$15,5,$8800,7,$7400,11
