Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Bojan Bogdanovic,BKN,$4200,17,$4200,19,$13,13,$8550,16,,
Rondae Hollis-Jefferson,BKN,$3900,20,$3900,22,$12,16,$9800,10,,
Tony Snell,MIL,$3700,23,$3700,24,$10,21,$6500,24,,
Mirza Teletovic,MIL,$3500,27,$3000,28,$10,21,$8150,17,,
Andrew Wiggins,MIN,$6000,6,$6600,4,$31,4,$13600,4,$12300,5
Shabazz Muhammad,MIN,$3500,27,$3000,28,$10,21,$5000,29,$6000,25
Michael Kidd-Gilchrist,CHA,$5200,9,$4500,13,$21,8,$10850,8,$8800,13
Treveon Graham,CHA,$3500,27,$3000,28,$10,21,$5000,29,$6000,25
Jae Crowder,BOS,$5300,8,$5900,7,$20,9,$11950,6,$11600,7
Jaylen Brown,BOS,$3500,27,$3000,28,$10,21,$5550,28,$6000,25
Robert Covington,PHI,$4500,13,$4800,12,$17,12,$11400,7,$9400,12
Kent Bazemore,ATL,$5200,9,$5300,9,$20,9,$9800,10,$10500,9
Thabo Sefolosha,ATL,$4300,15,$4100,20,$10,21,$6500,24,$8100,19
DeMarre Carroll,TOR,$4300,15,$4400,16,$13,13,$8950,14,$8800,13
Terrence Ross,TOR,$3500,27,$3600,26,$10,21,$5700,27,$7000,24
Brandon Ingram,LAL,$4000,19,$4300,17,$11,19,$8050,18,$8400,17
Luol Deng,LAL,$3700,23,$3800,23,$10,21,$8000,19,$7400,21
Troy Williams,MEM,$3700,23,$4100,20,$10,21,$5000,29,$8100,19
Vince Carter,MEM,$3900,20,$3700,24,$13,13,$7950,20,$7300,22
Jimmy Butler,CHI,$8800,2,$8400,2,$43,2,$16600,2,$15600,2
Dorian Finney-Smith,DAL,$3500,27,$3000,28,$10,21,$5000,29,$6000,25
Harrison Barnes,DAL,$6100,5,$6400,5,$28,5,$12500,5,$12600,4
Danilo Gallinari,DEN,$6000,6,$5200,10,$24,7,$10300,9,$10200,10
Wilson Chandler,DEN,$6300,4,$6100,6,$26,6,$9500,12,$12000,6
Gordon Hayward,UTA,$7900,3,$7700,3,$34,3,$14600,3,$14300,3
Joe Johnson,UTA,$3700,23,$4500,13,$10,21,$9250,13,$8800,13
James Johnson,MIA,$5000,12,$4900,11,$12,16,$6200,26,$9800,11
Moe Harkless,POR,$5100,11,$5400,8,$19,11,$7850,21,$10600,8
Evan Turner,POR,$4500,13,$4300,17,$11,19,$8950,14,$8400,17
P.J. Tucker,PHO,$4100,18,$4500,13,$12,16,$7700,22,$8800,13
Kevin Durant,GSW,$10500,1,$10700,1,$51,1,$22200,1,$19200,1
Andre Iguodala,GSW,$3900,20,$3600,26,$10,21,$7600,23,$7100,23
