Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Rodney McGruder,MIA,$3500,29,$3000,35,$10,21,$5250,35,$6000,33
Luke Babbitt,MIA,$3500,29,$3000,35,$10,21,$5000,37,$6000,33
LeBron James,CLE,$11000,1,$11200,1,$54,1,$20600,1,$20100,1
Richard Jefferson,CLE,$3500,29,$3200,31,$10,21,$5000,37,$6300,31
Tony Snell,MIL,$3700,24,$3300,29,$10,21,$7200,25,$6400,29
Khris Middleton,MIL,$5600,13,$6500,9,$19,13,$11650,11,$12300,9
Robert Covington,PHI,$7200,8,$7000,8,$31,8,$15200,5,$13300,8
Justin Anderson,PHI,$3700,24,$4000,22,$10,21,$6650,30,$7800,22
Carmelo Anthony,NYK,$7900,6,$7800,5,$36,5,$16800,4,$14300,5
Mindaugas Kuzminskas,NYK,$3500,29,$3000,35,$10,21,$5000,37,$6000,33
Terrence Ross,ORL,$4500,19,$5700,13,$16,16,$9000,19,$11200,14
Damjan Rudez,ORL,$3500,29,$3000,35,$10,21,$5000,37,$6000,33
Jimmy Butler,CHI,$9100,3,$8600,3,$48,2,$17100,3,$16000,3
Paul Zipser,CHI,$3500,29,$3000,35,$10,21,$5000,37,$6000,33
Marcus Morris,DET,$6200,11,$6100,10,$20,12,$10950,12,$12000,10
Stanley Johnson,DET,$3500,29,$3000,35,$10,21,$6350,32,$6000,33
Matt Barnes,GSW,$4400,21,$3500,26,$16,16,$9350,18,$6900,26
Andre Iguodala,GSW,$4800,16,$5000,17,$11,20,$8100,21,$9800,17
Kent Bazemore,ATL,$4600,18,$4600,18,$13,19,$9400,16,$9100,18
Thabo Sefolosha,ATL,$3700,24,$3900,23,$10,21,$6950,27,$7700,23
Rondae Hollis-Jefferson,BKN,$4500,19,$4600,18,$10,21,$9600,15,$9100,18
Chandler Parsons,MEM,$3500,29,$3400,28,$10,21,$7750,22,$6700,28
Vince Carter,MEM,$3500,29,$3800,24,$10,21,$7450,24,$7400,24
C.J. Miles,IND,$4000,22,$3800,24,$10,21,$7600,23,$7400,24
Paul George,IND,$8000,4,$7900,4,$33,7,$15150,6,$14700,4
Michael Kidd-Gilchrist,CHA,$5400,14,$5100,16,$19,13,$10250,14,$10200,16
Marco Belinelli,CHA,$3500,29,$3500,26,$10,21,$6650,30,$6900,26
Moe Harkless,POR,$4800,16,$5500,15,$14,18,$9000,19,$10800,15
Andrew Wiggins,MIN,$7900,6,$7600,6,$38,4,$14400,8,$14000,6
Shabazz Muhammad,MIN,$3600,27,$3200,31,$10,21,$5500,34,$6300,31
Trevor Ariza,HOU,$5000,15,$4300,21,$18,15,$9400,16,$8400,21
Sam Dekker,HOU,$3500,29,$3000,35,$10,21,$5000,37,$6000,33
Kawhi Leonard,SAS,$9200,2,$9600,2,$44,3,$19500,2,$17700,2
Kyle Anderson,SAS,$3500,29,$3300,29,$10,21,$6200,33,$6400,29
Solomon Hill,NOP,$3600,27,$3100,33,$10,21,$7100,26,$6000,33
Dante Cunningham,NOP,$3500,29,$3100,33,$10,21,$6900,28,$6000,33
Joe Ingles,UTA,$3800,23,$4500,20,$10,21,$6750,29,$8800,20
Gordon Hayward,UTA,$8000,4,$7500,7,$35,6,$14600,7,$13800,7
Danilo Gallinari,DEN,$6600,9,$6100,10,$25,10,$12750,10,$12000,10
Wilson Chandler,DEN,$6300,10,$6000,12,$27,9,$13450,9,$11900,12
Jae Crowder,BOS,$5900,12,$5700,13,$23,11,$10650,13,$11300,13
James Young,BOS,$3500,29,$3000,35,$10,21,$5000,37,$6000,33
Luc Richard Mbah a Moute,LAC,$3500,29,$3000,35,$10,21,$5100,36,$6000,33
Wesley Johnson,LAC,$3500,29,$3000,35,$10,21,$5000,37,$6000,33
