Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Moe Harkless,POR,$4800,4,$5300,4,$15,4,$9600,4,$10500,4
Andre Roberson,OKC,$4100,5,$3700,7,$11,6,$6700,7,$7300,7
Doug McDermott,OKC,$3500,8,$3500,8,$10,8,$5850,9,$7000,8
Brandon Ingram,LAL,$3700,7,$4800,6,$11,6,$7750,6,$9500,6
Corey Brewer,LAL,$3500,8,$3000,9,$10,8,$5000,10,$6000,9
Harrison Barnes,DAL,$6100,1,$6400,1,$26,2,$13300,1,$12600,2
Dorian Finney-Smith,DAL,$3500,8,$3000,9,$10,8,$6150,8,$6000,9
Otto Porter,WAS,$6100,1,$6400,1,$27,1,$12250,2,$12700,1
Bojan Bogdanovic,WAS,$4000,6,$4900,5,$13,5,$9100,5,$9700,5
T.J. Warren,PHO,$5600,3,$5900,3,$19,3,$10750,3,$11600,3
Derrick Jones,PHO,$3500,8,$3000,9,$10,8,$5000,10,$6000,9
