Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Tony Snell,MIL,$3700,14,$3300,20,$10,15,$5500,16,$6400,20
Khris Middleton,MIL,$6000,5,$5900,5,$28,5,$11900,5,$11600,5
Paul George,IND,$9100,2,$8900,2,$42,2,$16900,2,$16400,2
C.J. Miles,IND,$3500,16,$3600,18,$10,15,$8750,12,$7000,18
Jimmy Butler,CHI,$9900,1,$9700,1,$48,1,$19400,1,$17800,1
Paul Zipser,CHI,$3500,16,$3500,19,$10,15,$5000,17,$6900,19
Justin Anderson,PHI,$4100,11,$4700,10,$12,11,$7400,14,$9200,10
Alex Poythress,PHI,$3500,16,$4000,13,$10,15,$5000,17,$7800,13
Rondae Hollis-Jefferson,BKN,$4700,8,$5000,9,$13,10,$9450,10,$9800,9
Terrence Ross,ORL,$4300,9,$5100,7,$18,8,$10550,8,$10100,7
Damjan Rudez,ORL,$3500,16,$3000,21,$10,15,$5000,17,$6000,21
Otto Porter,WAS,$5200,7,$5100,7,$23,7,$11050,7,$10100,7
Bojan Bogdanovic,WAS,$3500,16,$4100,12,$11,12,$8250,13,$8000,12
Carmelo Anthony,NYK,$6700,4,$6600,4,$33,3,$15800,3,$12300,4
Mindaugas Kuzminskas,NYK,$3500,16,$3800,16,$10,15,$5000,17,$7400,16
Jae Crowder,BOS,$5900,6,$5800,6,$25,6,$11450,6,$11600,5
James Young,BOS,$3500,16,$3000,21,$10,15,$5000,17,$6000,21
Taurean Prince,ATL,$4200,10,$4600,11,$15,9,$5000,17,$9100,11
Mike Dunleavy,ATL,$3500,16,$3000,21,$10,15,$5000,17,$6000,21
Andrew Wiggins,MIN,$7400,3,$7000,3,$32,4,$13400,4,$13300,3
Shabazz Muhammad,MIN,$3900,13,$3900,14,$10,15,$5550,15,$7700,14
Moe Harkless,POR,$3700,14,$3900,14,$11,12,$9950,9,$7700,14
Evan Turner,POR,$4000,12,$3700,17,$11,12,$9250,11,$7300,17
