Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Trevor Ariza,HOU,$5800,6,$5600,7,$24,5,$11450,6,$11200,7
Sam Dekker,HOU,$3500,16,$3200,15,$10,12,$5850,15,$6300,15
Rodney McGruder,MIA,$3500,16,$3000,18,$10,12,$5300,16,$6000,18
Luke Babbitt,MIA,$3700,14,$3200,15,$10,12,$5000,17,$6300,15
DeMarre Carroll,TOR,$4600,8,$5200,8,$14,9,$9450,8,$10200,8
Terrence Ross,TOR,$3700,14,$3600,13,$10,12,$7300,13,$7000,13
Bojan Bogdanovic,BKN,$4200,9,$4900,9,$13,10,$8550,10,$9800,9
Rondae Hollis-Jefferson,BKN,$4000,11,$3800,12,$10,12,$8350,11,$7400,12
Harrison Barnes,DAL,$6800,3,$6400,4,$30,4,$12800,3,$12700,3
Dorian Finney-Smith,DAL,$3500,16,$3000,18,$10,12,$5000,17,$6000,18
Jimmy Butler,CHI,$9500,1,$9100,1,$44,1,$18100,1,$16800,1
Doug McDermott,CHI,$4000,11,$4400,10,$12,11,$6550,14,$8700,10
Andrew Wiggins,MIN,$6500,4,$6000,5,$31,3,$11300,7,$11900,5
Shabazz Muhammad,MIN,$3500,16,$3200,15,$10,12,$5000,17,$6300,15
Kawhi Leonard,SAS,$8800,2,$8800,2,$42,2,$17200,2,$16300,2
Davis Bertans,SAS,$3500,16,$3000,18,$10,12,$5000,17,$6000,18
Danilo Gallinari,DEN,$5900,5,$6000,5,$24,5,$12800,3,$11900,5
Wilson Chandler,DEN,$5800,6,$6700,3,$24,5,$12000,5,$12600,4
Luol Deng,LAL,$4200,9,$4200,11,$18,8,$9050,9,$8400,11
Brandon Ingram,LAL,$4000,11,$3600,13,$10,12,$7750,12,$7000,13
