Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Jeff Green,ORL,$3800,15,$3800,15,$14,13,$6700,18,$7400,15
Damjan Rudez,ORL,$3500,22,$3000,23,$10,17,$5000,24,$6000,21
Paul George,IND,$8600,1,$7900,2,$43,2,$17150,1,$14600,2
Glenn Robinson,IND,$3600,20,$3300,20,$10,17,$5000,24,$6400,20
Dorian Finney-Smith,DAL,$3500,22,$3000,23,$10,17,$5000,24,$6000,21
Harrison Barnes,DAL,$6000,5,$7100,5,$23,5,$11800,7,$13300,5
Carmelo Anthony,NYK,$7800,3,$7500,4,$39,3,$15900,3,$13800,4
Lance Thomas,NYK,$3500,22,$3000,23,$10,17,$5000,24,$6000,21
Andre Roberson,OKC,$3800,15,$3800,15,$10,17,$6400,19,$7400,15
Jerami Grant,OKC,$3500,22,$3100,21,$10,17,$5250,21,$6000,21
Marcus Morris,DET,$5600,6,$5200,8,$22,6,$9400,10,$10200,8
Stanley Johnson,DET,$3500,22,$3000,23,$10,17,$7150,16,$6000,21
James Young,BOS,$3600,20,$3000,23,$10,17,$5000,24,$6000,21
Jaylen Brown,BOS,$3500,22,$3600,17,$10,17,$5600,20,$7000,17
Solomon Hill,NOP,$3700,18,$3500,18,$11,16,$8850,13,$6900,19
Dante Cunningham,NOP,$3500,22,$3000,23,$10,17,$6900,17,$6000,21
Robert Covington,PHI,$4800,10,$5500,6,$19,9,$12250,5,$10800,6
Trevor Ariza,HOU,$5000,8,$5100,9,$21,7,$12150,6,$10100,9
Corey Brewer,HOU,$3500,22,$3100,21,$10,17,$5050,23,$6000,21
Justise Winslow,MIA,$5000,8,$5300,7,$21,7,$8950,12,$10500,7
James Johnson,MIA,$3800,15,$3500,18,$10,17,$5000,24,$7000,17
Kawhi Leonard,SAS,$8500,2,$8900,1,$48,1,$16250,2,$16400,1
Davis Bertans,SAS,$3500,22,$3000,23,$10,17,$5000,24,$6000,21
James Ennis,MEM,$4300,11,$4200,12,$13,15,$7900,14,$8400,12
Chandler Parsons,MEM,$5300,7,$4800,10,$19,9,$9500,9,$9500,10
Gordon Hayward,UTA,$7700,4,$7600,3,$34,4,$14350,4,$14000,3
Joe Johnson,UTA,$3900,14,$3900,14,$18,11,$9100,11,$7700,14
Bojan Bogdanovic,BKN,$4000,13,$4200,12,$17,12,$7800,15,$8400,12
Rondae Hollis-Jefferson,BKN,$4300,11,$4400,11,$14,13,$10150,8,$8800,11
Luc Richard Mbah a Moute,LAC,$3700,18,$3000,23,$10,17,$5000,24,$6000,21
Paul Pierce,LAC,$3500,22,$3000,23,$10,17,$5100,22,$6000,21
