Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Michael Kidd-Gilchrist,CHA,$4700,5,$4300,9,$19,4,$10400,4,$8400,9
Treveon Graham,CHA,$3500,18,$3000,19,$10,12,$5000,16,$6000,18
Otto Porter,WAS,$5500,3,$5700,3,$26,3,$12550,3,$11200,3
Kelly Oubre,WAS,$3900,13,$3700,14,$10,12,$5350,15,$7400,14
Glenn Robinson,IND,$4400,7,$3900,11,$13,8,$5000,16,$7700,11
Paul George,IND,$8300,2,$7900,2,$39,2,$16550,2,$14600,2
James Johnson,MIA,$4900,4,$4400,6,$15,5,$7050,11,$8700,7
DeMarre Carroll,TOR,$4300,9,$4600,5,$13,8,$9750,7,$9100,5
Terrence Ross,TOR,$3800,16,$3900,11,$10,12,$6750,14,$7700,11
Robert Covington,PHI,$4700,5,$4700,4,$15,5,$10350,6,$9200,4
Luc Richard Mbah a Moute,LAC,$3500,18,$3100,18,$10,12,$5000,16,$6000,18
Wesley Johnson,LAC,$3500,18,$3000,19,$10,12,$5000,16,$6000,18
Aaron Gordon,ORL,$4100,11,$4400,6,$15,5,$10400,4,$8800,6
Jeff Green,ORL,$3700,17,$3900,11,$10,12,$6800,12,$7700,11
Luol Deng,LAL,$4200,10,$4000,10,$10,12,$8500,10,$7800,10
Metta World Peace,LAL,$3500,18,$3000,19,$10,12,$5000,16,$6000,18
Bojan Bogdanovic,BKN,$4400,7,$4400,6,$13,8,$9100,9,$8700,7
Rondae Hollis-Jefferson,BKN,$3900,13,$3600,17,$10,12,$9600,8,$7000,17
LeBron James,CLE,$10200,1,$9300,1,$53,1,$20350,1,$17200,1
Richard Jefferson,CLE,$3500,18,$3000,19,$10,12,$5000,16,$6000,18
Troy Williams,MEM,$4000,12,$3700,14,$10,12,$5000,16,$7300,15
Vince Carter,MEM,$3900,13,$3700,14,$13,8,$6800,12,$7300,15
