Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Kawhi Leonard,SAS,$8500,4,$8100,4,$44,3,$17750,5,,
Davis Bertans,SAS,$3500,37,$3000,41,$10,33,$5000,43,,
Jae Crowder,BOS,$5100,16,$5000,15,$22,13,$9350,20,,
Jaylen Brown,BOS,$3500,37,$3000,41,$10,33,$5000,43,,
Otto Porter,WAS,$6100,10,$6200,10,$28,10,$12600,10,$12400,9
Kelly Oubre,WAS,$3500,37,$3500,35,$10,33,$5000,43,$7000,31
Jeff Green,ORL,$3700,33,$3400,37,$10,33,$6950,34,$6700,35
Aaron Gordon,ORL,$4500,19,$4600,21,$21,14,$12000,12,$9100,19
Jimmy Butler,CHI,$8800,3,$9300,3,$41,4,$18200,3,$17200,3
Robert Covington,PHI,$4400,21,$4000,27,$17,20,$11000,15,$7800,25
Luc Richard Mbah a Moute,LAC,$3500,37,$3000,41,$10,33,$5000,43,$6000,39
Paul Pierce,LAC,$3500,37,$3000,41,$10,33,$5100,42,$6000,39
Marcus Morris,DET,$5000,17,$4800,18,$20,17,$9400,18,$9500,16
Stanley Johnson,DET,$3500,37,$3000,41,$10,33,$7250,33,$6000,39
Harrison Barnes,DAL,$6100,10,$6000,11,$28,10,$11150,13,$11900,10
Justin Anderson,DAL,$3500,37,$3300,40,$10,33,$6900,35,$6400,38
LeBron James,CLE,$9800,2,$9400,2,$54,1,$19850,2,$17300,2
Richard Jefferson,CLE,$3500,37,$3000,41,$10,33,$5000,43,$6000,39
Michael Kidd-Gilchrist,CHA,$5200,14,$4700,19,$21,14,$10450,16,$9200,17
Marco Belinelli,CHA,$4200,25,$4000,27,$10,33,$6800,36,$7800,25
Carmelo Anthony,NYK,$7600,6,$7500,6,$35,6,$16400,6,$13800,5
Mindaugas Kuzminskas,NYK,$3500,37,$3000,41,$10,33,$5000,43,$6000,39
Kent Bazemore,ATL,$4900,18,$5000,15,$20,17,$8950,21,$9900,14
Thabo Sefolosha,ATL,$4400,21,$3600,32,$11,28,$6000,39,$7000,31
Gordon Hayward,UTA,$7100,8,$7000,8,$34,8,$13400,9,$13300,7
Joe Johnson,UTA,$3700,33,$3400,37,$14,23,$8850,24,$6600,37
DeMarre Carroll,TOR,$3800,31,$3600,32,$11,28,$9400,18,$7100,30
Terrence Ross,TOR,$3500,37,$3800,30,$10,33,$6200,38,$7400,28
Tony Snell,MIL,$3700,33,$3500,35,$10,33,$5950,40,$7000,31
Mirza Teletovic,MIL,$3500,37,$3000,41,$10,33,$7500,30,$6000,39
James Johnson,MIA,$3900,29,$4500,23,$12,26,$6450,37,$8800,21
Vince Carter,MEM,$4400,21,$4200,26,$11,28,$7300,31,$8400,23
Troy Williams,MEM,$3500,37,$3000,41,$10,33,$5000,43,$6000,39
Bojan Bogdanovic,BKN,$4300,24,$4600,21,$15,22,$7700,27,$9100,19
Paul George,IND,$8400,5,$8000,5,$41,4,$18050,4,$14700,4
Glenn Robinson,IND,$3700,33,$4700,19,$13,24,$5000,43,$9200,17
Andre Roberson,OKC,$4000,27,$4300,24,$11,28,$7300,31,$8500,22
Kyle Singler,OKC,$3500,37,$3000,41,$10,33,$5000,43,$6000,39
Danilo Gallinari,DEN,$6000,12,$5700,12,$26,12,$11100,14,$11300,11
Wilson Chandler,DEN,$5900,13,$5700,12,$18,19,$10000,17,$11200,12
Andrew Wiggins,MIN,$6500,9,$7100,7,$35,6,$14700,8,$13400,6
Shabazz Muhammad,MIN,$3500,37,$3000,41,$10,33,$5000,43,$6000,39
P.J. Tucker,PHO,$3800,31,$3700,31,$12,26,$7550,28,$7300,29
Derrick Jones,PHO,$3500,37,$3000,41,$10,33,$5000,43,$6000,39
Solomon Hill,NOP,$3500,37,$3400,37,$10,33,$7550,28,$6700,35
Anthony Brown,NOP,$3500,37,$3000,41,$10,33,$5000,43,$6000,39
Moe Harkless,POR,$4500,19,$4900,17,$17,20,$7800,25,$9800,15
Evan Turner,POR,$4100,26,$4000,27,$11,28,$8950,21,$7800,25
Trevor Ariza,HOU,$5200,14,$5500,14,$21,14,$12350,11,$10900,13
Sam Dekker,HOU,$3500,37,$3000,41,$10,33,$5500,41,$6000,39
Matt Barnes,SAC,$4000,27,$4300,24,$13,24,$8900,23,$8400,23
Rudy Gay,SAC,$7200,7,$7000,8,$29,9,$15600,7,$13300,7
Kevin Durant,GSW,$9900,1,$9600,1,$51,2,$22700,1,$17700,1
Andre Iguodala,GSW,$3900,29,$3600,32,$10,33,$7800,25,$7000,31
