Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Paul George,IND,$8600,2,$7900,2,$44,2,$17100,2,$14600,2
Glenn Robinson,IND,$3500,18,$3500,18,$10,16,$5000,22,$6900,18
Michael Kidd-Gilchrist,CHA,$5600,7,$5400,8,$25,6,$10600,8,$10600,8
Treveon Graham,CHA,$3500,18,$3000,20,$10,16,$5000,22,$6000,19
Gordon Hayward,UTA,$7300,4,$6700,4,$34,4,$11400,6,$12600,4
Joe Johnson,UTA,$4500,11,$4800,11,$20,10,$10300,9,$9500,11
Robert Covington,PHI,$4400,13,$4200,12,$21,7,$9550,12,$8300,12
Trevor Ariza,HOU,$4900,9,$5200,10,$21,7,$11450,5,$10200,10
Sam Dekker,HOU,$3500,18,$3000,20,$10,16,$5000,22,$6000,19
Otto Porter,WAS,$4900,9,$5300,9,$18,12,$11300,7,$10600,8
Kelly Oubre,WAS,$3500,18,$3000,20,$10,16,$5400,20,$6000,19
Justise Winslow,MIA,$5000,8,$5600,7,$21,7,$10150,10,$11200,7
James Johnson,MIA,$3500,18,$3000,20,$10,16,$5000,22,$6000,19
Andre Roberson,OKC,$3700,17,$3800,13,$11,15,$6650,19,$7400,13
Kyle Singler,OKC,$3500,18,$3000,20,$10,16,$5000,22,$6000,19
Aaron Gordon,ORL,$5800,6,$5700,6,$27,5,$13300,4,$11300,6
Jeff Green,ORL,$4500,11,$3700,15,$16,13,$7550,15,$7300,15
Jimmy Butler,CHI,$7500,3,$7200,3,$42,3,$14200,3,$13600,3
Doug McDermott,CHI,$3900,14,$3600,16,$10,16,$7050,16,$7000,17
Marcus Morris,DET,$6000,5,$5800,5,$19,11,$9750,11,$11500,5
Stanley Johnson,DET,$3500,18,$3000,20,$10,16,$7650,14,$6000,19
Luc Richard Mbah a Moute,LAC,$3500,18,$3000,20,$10,16,$5000,22,$6000,19
Paul Pierce,LAC,$3500,18,$3000,20,$10,16,$5100,21,$6000,19
Solomon Hill,NOP,$3900,14,$3800,13,$10,16,$8650,13,$7400,13
Dante Cunningham,NOP,$3500,18,$3100,19,$10,16,$6900,18,$6000,19
Kevin Durant,GSW,$9800,1,$9900,1,$51,1,$21000,1,$18200,1
Andre Iguodala,GSW,$3800,16,$3600,16,$15,14,$6950,17,$7100,16
