Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Solomon Hill,NOP,$3800,10,$3600,8,$10,12,$9200,7,$7000,8
Dante Cunningham,NOP,$3500,14,$3000,13,$10,12,$6900,12,$6000,13
Tony Snell,MIL,$3500,14,$3500,10,$11,11,$5800,14,$7000,8
Mirza Teletovic,MIL,$3700,11,$3000,13,$13,8,$8200,10,$6000,13
Jimmy Butler,CHI,$7600,2,$7100,3,$40,2,$13850,3,$13300,3
Doug McDermott,CHI,$3900,8,$3600,8,$10,12,$6800,13,$7000,8
Justise Winslow,MIA,$4800,5,$5400,5,$21,5,$10750,6,$10600,5
James Johnson,MIA,$3700,11,$3000,13,$10,12,$5600,15,$6000,13
Kevin Durant,GSW,$9600,1,$9400,1,$51,1,$21500,1,$17300,1
Andre Iguodala,GSW,$3900,8,$3500,10,$13,8,$7300,11,$7000,8
Danilo Gallinari,DEN,$6300,4,$6100,4,$28,3,$11650,4,$12000,4
Juan Hernangomez,DEN,,,,,,,,,,
Luol Deng,LAL,$4500,6,$4000,6,$20,6,$10800,5,$7800,6
Brandon Ingram,LAL,$3600,13,$3300,12,$13,8,$8650,8,$6400,12
Rudy Gay,SAC,$7600,2,$7300,2,$26,4,$13900,2,$13700,2
Matt Barnes,SAC,$4000,7,$3900,7,$15,7,$8500,9,$7700,7
