Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Dorian Finney-Smith,DAL,$3500,15,$3000,15,$10,12,,,$6000,15
Harrison Barnes,DAL,$6100,4,$6200,4,$28,4,,,$12300,4
Michael Kidd-Gilchrist,CHA,$5200,5,$4600,6,$21,5,,,$9100,6
Marco Belinelli,CHA,$4000,9,$3600,12,$12,11,,,$7000,12
Tony Snell,MIL,$3600,14,$3600,12,$10,12,,,$7000,12
Mirza Teletovic,MIL,$3500,15,$3000,15,$10,12,,,$6000,15
Bojan Bogdanovic,BKN,$4200,8,$4100,10,$15,8,,,$8000,10
Luc Richard Mbah a Moute,LAC,$3500,15,$3000,15,$10,12,,,$6000,15
Wesley Johnson,LAC,$3500,15,$3000,15,$10,12,,,$6000,15
LeBron James,CLE,$9700,2,$9300,2,$54,1,,,$17200,2
Richard Jefferson,CLE,$3500,15,$3000,15,$10,12,,,$6000,15
Aaron Gordon,ORL,$4000,9,$4300,7,$19,7,,,$8400,7
Damjan Rudez,ORL,$3500,15,$3000,15,$10,12,,,$6000,15
Troy Williams,MEM,$3700,13,$4200,8,$10,12,,,$8400,7
Vince Carter,MEM,$3900,11,$3700,11,$13,10,,,$7300,11
James Johnson,MIA,$4500,7,$4200,8,$14,9,,,$8400,7
Gordon Hayward,UTA,$7600,3,$7300,3,$34,3,,,$13700,3
Joe Ingles,UTA,$3500,15,$3000,15,$10,12,,,$6000,15
Trevor Ariza,HOU,$5200,5,$5400,5,$21,5,,,$10600,5
Corey Brewer,HOU,$3500,15,$3000,15,$10,12,,,$6000,15
Kevin Durant,GSW,$10200,1,$10200,1,$51,2,,,$18300,1
Andre Iguodala,GSW,$3800,12,$3500,14,$10,12,,,$7000,12
