Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
DeMarre Carroll,TOR,$4600,14,$4600,14,$15,17,$9550,14,$9100,14
Bruno Caboclo,TOR,$3500,29,$3000,28,$10,25,$5000,31,$6000,28
Otto Porter,WAS,$4900,11,$4500,16,$18,13,$9600,12,$9000,16
Kelly Oubre,WAS,$3500,29,$3200,26,$10,25,$5050,30,$6300,26
Robert Covington,PHI,$4900,11,$4800,11,$23,6,$11100,6,$9500,11
Michael Kidd-Gilchrist,CHA,$5500,6,$5300,8,$25,4,$11750,4,$10500,8
Treveon Graham,CHA,$3500,29,$3000,28,$10,25,$5000,31,$6000,28
Luol Deng,LAL,$5100,10,$4600,14,$24,5,$10250,9,$9100,14
Metta World Peace,LAL,$3500,29,$3000,28,$10,25,$5000,31,$6000,28
Kent Bazemore,ATL,$4500,15,$4900,10,$22,8,$10650,7,$9800,9
Thabo Sefolosha,ATL,$4500,15,$3900,20,$11,21,$7000,22,$7700,20
Marcus Morris,DET,$5900,4,$5400,6,$19,11,$10100,10,$10600,6
Stanley Johnson,DET,$3500,29,$3300,25,$11,21,$8700,17,$6400,25
Bojan Bogdanovic,BKN,$4300,18,$4800,11,$17,14,$7250,21,$9500,11
Rondae Hollis-Jefferson,BKN,$3600,27,$3700,22,$16,16,$9600,12,$7400,21
Trevor Ariza,HOU,$5500,6,$5400,6,$23,6,$11150,5,$10600,6
Sam Dekker,HOU,$3500,29,$3000,28,$10,25,$5000,31,$6000,28
Carmelo Anthony,NYK,$7500,2,$7500,2,$41,2,$18800,1,$13800,2
Lance Thomas,NYK,$3500,29,$3000,28,$10,25,$6150,28,$6000,28
Solomon Hill,NOP,$3800,22,$3400,23,$12,20,$8550,18,$6700,23
Dante Cunningham,NOP,$3700,25,$3000,28,$10,25,$6900,25,$6000,28
James Ennis,MEM,$4300,18,$4700,13,$11,21,$8800,16,$9200,13
Vince Carter,MEM,$3800,22,$3800,21,$10,25,$6350,27,$7400,21
Jimmy Butler,CHI,$7900,1,$7700,1,$42,1,$15000,2,$14200,1
Paul Zipser,CHI,$3500,29,$3000,28,$10,25,$5000,31,$6000,28
Jae Crowder,BOS,$6100,3,$5600,4,$26,3,$12000,3,$11200,4
James Young,BOS,$3500,29,$3000,28,$10,25,$5000,31,$6000,28
Harrison Barnes,DAL,$5200,9,$5600,4,$21,9,$10650,7,$11100,5
Justin Anderson,DAL,$4000,21,$3200,26,$10,25,$6950,24,$6300,26
Joe Johnson,UTA,$5600,5,$5000,9,$20,10,$9400,15,$9800,9
Joe Ingles,UTA,$3500,29,$3000,28,$10,25,$5000,31,$6000,28
Moe Harkless,POR,$4800,13,$4000,19,$13,19,$7550,20,$7800,19
Evan Turner,POR,$4500,15,$4200,17,$19,11,$9850,11,$8300,17
T.J. Warren,PHO,$5500,6,$5900,3,$17,14,$8450,19,$11600,3
P.J. Tucker,PHO,$3800,22,$3400,23,$14,18,$6800,26,$6600,24
Andre Roberson,OKC,$4200,20,$4100,18,$11,21,$7000,22,$8100,18
Josh Huestis,OKC,$3500,29,$3000,28,$10,25,$5000,31,$6000,28
Luc Richard Mbah a Moute,LAC,$3700,25,$3000,28,$10,25,$5000,31,$6000,28
Wesley Johnson,LAC,$3600,27,$3000,28,$10,25,$5650,29,$6000,28
