Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Luc Richard Mbah a Moute,LAC,$3500,21,$3000,23,$10,15,$5050,25,,
Paul Pierce,LAC,$3500,21,$3000,23,$10,15,$5100,24,,
Michael Kidd-Gilchrist,CHA,$5600,9,$5200,10,$17,10,$9950,12,,
Treveon Graham,CHA,$3500,21,$3000,23,$10,15,$5000,26,,
Tony Snell,MIL,$4000,17,$3100,22,$10,15,$5750,21,$6000,21
Mirza Teletovic,MIL,$4100,16,$3400,21,$10,15,$6250,17,$6700,20
C.J. Miles,IND,$4200,13,$4100,13,$11,13,$8600,13,$8100,12
Paul George,IND,$8700,3,$8100,3,$39,3,$18050,3,$15000,3
Wilson Chandler,DEN,$6700,5,$7200,5,$26,7,$11150,8,$13600,5
Mike Miller,DEN,$3500,21,$3000,23,$10,15,$5000,26,$6000,21
LeBron James,CLE,$11100,1,$10200,1,$54,1,$22400,1,$18300,1
Richard Jefferson,CLE,$3500,21,$3000,23,$10,15,$5000,26,$6000,21
Rodney McGruder,MIA,$3800,18,$3900,15,$10,15,$5650,22,$7700,14
Luke Babbitt,MIA,$3500,21,$3000,23,$10,15,$5000,26,$6000,21
Robert Covington,PHI,$6300,7,$5900,8,$23,8,$12500,6,$11600,8
Kevin Durant,GSW,$10700,2,$9700,2,$51,2,$19550,2,$17900,2
Andre Iguodala,GSW,$4200,13,$3800,17,$11,13,$7900,14,$7400,16
Andre Roberson,OKC,$4200,13,$3900,15,$10,15,$7350,15,$7700,14
Kyle Singler,OKC,$3500,21,$3000,23,$10,15,$5000,26,$6000,21
Jeff Green,ORL,$3500,21,$3800,17,$10,15,$6450,16,$7400,16
Damjan Rudez,ORL,$3500,21,$3000,23,$10,15,$5000,26,$6000,21
Harrison Barnes,DAL,$6500,6,$6400,6,$28,5,$12650,5,$12700,6
Dorian Finney-Smith,DAL,$3500,21,$3000,23,$10,15,$6000,19,$6000,21
T.J. Warren,PHO,$4500,12,$4900,11,$13,11,$10700,10,$9800,10
P.J. Tucker,PHO,$4700,11,$4400,12,$12,12,$10100,11,$8700,11
Trevor Ariza,HOU,$5500,10,$6000,7,$20,9,$11350,7,$11900,7
Sam Dekker,HOU,$3500,21,$3700,19,$10,15,$6100,18,$7400,16
Jaylen Brown,BOS,$3800,18,$3500,20,$10,15,$5450,23,$6900,19
Jae Crowder,BOS,$6200,8,$5700,9,$27,6,$11000,9,$11200,9
Joe Ingles,UTA,$3800,18,$4100,13,$10,15,$5900,20,$8000,13
Gordon Hayward,UTA,$8100,4,$7800,4,$35,4,$15050,4,$14400,4
