Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Andre Roberson,OKC,$3600,16,$3400,19,$13,14,$7700,15,$6600,20
Jerami Grant,OKC,$3500,21,$3200,22,$10,15,$5950,24,$6300,22
Tony Snell,MIL,$3600,16,$3500,17,$10,15,$6050,23,$7000,17
Steve Novak,MIL,$3500,21,$3000,27,$10,15,$5000,27,$6000,24
Solomon Hill,NOP,$3500,21,$3100,24,$10,15,$7150,18,$6000,24
Dante Cunningham,NOP,$3800,15,$4600,12,$10,15,$6900,19,$9100,12
LeBron James,CLE,$9900,2,$10500,1,$54,1,$21300,1,$18900,1
Mike Dunleavy,CLE,$3500,21,$3000,27,$10,15,$5000,27,$6000,24
Aaron Gordon,ORL,$4100,12,$4800,11,$15,12,$10200,10,$9500,11
Jeff Green,ORL,$3500,21,$3200,22,$10,15,$6800,20,$6300,22
Carmelo Anthony,NYK,$7700,4,$7200,5,$35,5,$15600,5,$13700,5
Lance Thomas,NYK,$3500,21,$3000,27,$10,15,$5000,27,$6000,24
Gordon Hayward,UTA,$7700,4,$8100,4,$39,4,$15900,4,$15000,4
Joe Johnson,UTA,$3500,21,$3100,24,$10,15,$8200,13,$6000,24
Bojan Bogdanovic,BKN,$4000,13,$4000,14,$15,12,$7800,14,$7800,14
Caris LeVert,BKN,$3600,16,$3100,24,$10,15,$5300,25,$6000,24
Otto Porter,WAS,$5800,7,$6100,6,$27,6,$13100,6,$12000,6
Kelly Oubre,WAS,$3500,21,$3900,15,$10,15,$6800,20,$7700,15
Trevor Ariza,HOU,$5600,8,$5500,9,$23,9,$11750,7,$10900,9
Corey Brewer,HOU,$3600,16,$3000,27,$10,15,$5000,27,$6000,24
Michael Kidd-Gilchrist,CHA,$4700,11,$4600,12,$17,11,$10150,11,$9100,12
Treveon Graham,CHA,$3500,21,$3000,27,$10,15,$5000,27,$6000,24
Jimmy Butler,CHI,$8300,3,$8700,3,$42,3,$18350,3,$16000,3
Doug McDermott,CHI,$3600,16,$3300,21,$10,15,$6550,22,$6400,21
Danilo Gallinari,DEN,$6000,6,$6000,7,$24,7,$11750,7,$11900,7
Wilson Chandler,DEN,$5600,8,$5700,8,$24,7,$11000,9,$11200,8
Kevin Durant,GSW,$10100,1,$9900,2,$50,2,$20700,2,$18200,2
Andre Iguodala,GSW,$3500,21,$3400,19,$10,15,$7550,16,$6700,19
P.J. Tucker,PHO,$3900,14,$3700,16,$10,15,$7300,17,$7300,16
T.J. Warren,PHO,$5100,10,$5000,10,$21,10,$9450,12,$9800,10
Luc Richard Mbah a Moute,LAC,$3500,21,$3500,17,$10,15,$5000,27,$6900,18
Paul Pierce,LAC,$3500,21,$3000,27,$10,15,$5100,26,$6000,24
