Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
DeMarre Carroll,TOR,$3500,13,,,$10,12,$7350,9,,
P.J. Tucker,TOR,$4100,10,,,$12,10,$6950,10,,
Carmelo Anthony,NYK,$6800,3,,,$31,3,$16650,2,,
Mindaugas Kuzminskas,NYK,$3500,13,,,$10,12,$5000,19,,
LeBron James,CLE,$10900,1,$10600,1,$58,1,$21550,1,,
Richard Jefferson,CLE,$3500,13,$3600,13,$10,12,$5100,18,,
Taurean Prince,ATL,$4400,9,$4800,6,$15,9,$5000,19,,
Mike Dunleavy,ATL,$3500,13,$3200,17,$10,12,$5000,19,,
Doug McDermott,OKC,$3500,13,$3300,15,$10,12,$6300,13,$6400,12
Jerami Grant,OKC,$3500,13,$3000,18,$10,12,$5400,17,$6000,14
Danilo Gallinari,DEN,$6700,4,$6400,4,$27,5,$11950,4,$12600,2
Mike Miller,DEN,$3500,13,$3000,18,$10,12,$5000,19,$6000,14
Dorian Finney-Smith,DAL,$3500,13,$3000,18,$10,12,$5800,16,$6000,14
Jarrod Uthoff,DAL,,,$3000,18,$10,12,$5000,19,$6000,14
T.J. Warren,PHO,$6400,5,$6700,3,$31,3,$11650,5,$12600,2
Derrick Jones,PHO,$3500,13,$3500,14,$10,12,$5000,19,$7000,11
Trevor Ariza,HOU,$5800,6,$5900,5,$24,6,$10450,7,$11600,4
Troy Williams,HOU,$3500,13,$3800,11,$10,12,$5000,19,$7400,9
Marcus Morris,DET,$5200,7,$4500,7,$20,7,$11150,6,$8800,5
Stanley Johnson,DET,$3500,13,$3000,18,$10,12,$6400,12,$6000,14
Vince Carter,MEM,$3700,11,$3900,10,$11,11,$6600,11,$7700,8
James Ennis,MEM,$3500,13,$3700,12,$10,12,$6050,14,$7300,10
Andrew Wiggins,MIN,$7700,2,$7200,2,$32,2,$14150,3,$13600,1
Shabazz Muhammad,MIN,$3700,11,$4100,8,$10,12,$5850,15,$8100,6
Brandon Ingram,LAL,$4600,8,$4100,8,$16,8,$8050,8,$8000,7
Corey Brewer,LAL,$3500,13,$3300,15,$10,12,$5000,19,$6400,12
