Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
T.J. Warren,PHO,$4500,8,$4000,9,$15,8,$8750,8,$7800,9
P.J. Tucker,PHO,$4100,9,$3800,10,$10,9,$6950,9,$7400,10
LeBron James,CLE,$10500,1,$10800,1,$53,1,$22200,1,$19200,1
Richard Jefferson,CLE,$3500,12,$3000,14,$10,9,$5000,13,$6000,13
Harrison Barnes,DAL,$6700,5,$6000,5,$30,5,$11950,5,$11900,5
Justin Anderson,DAL,$3500,12,$3000,14,$10,9,$6400,10,$6000,13
Rodney McGruder,MIA,$3500,12,$3000,14,$10,9,$5000,13,$6000,13
Luke Babbitt,MIA,$3500,12,$3100,13,$10,9,$5000,13,$6000,13
Otto Porter,WAS,$6000,6,$5900,6,$25,6,$11100,6,$11600,6
Kelly Oubre,WAS,$3700,11,$3500,11,$10,9,$5900,11,$7000,11
Mindaugas Kuzminskas,NYK,$3900,10,$4500,8,$10,9,$5000,13,$8800,8
Carmelo Anthony,NYK,$7700,3,$7900,3,$37,3,$15800,3,$14700,3
Danilo Gallinari,DEN,$5900,7,$5400,7,$24,7,$10050,7,$10600,7
Mike Miller,DEN,$3500,12,$3000,14,$10,9,$5000,13,$6000,13
Kawhi Leonard,SAS,$9400,2,$9000,2,$42,2,$17650,2,$16500,2
Jonathon Simmons,SAS,$3500,12,$3300,12,$10,9,$5150,12,$6400,12
Andrew Wiggins,MIN,$6800,4,$6300,4,$31,4,$12950,4,$12600,4
Shabazz Muhammad,MIN,$3500,12,$3000,14,$10,9,$5000,13,$6000,13
Wesley Johnson,LAC,$3500,12,$3000,14,$10,9,$5000,13,$6000,13
Luc Richard Mbah a Moute,LAC,$3500,12,$3000,14,$10,9,$5000,13,$6000,13
