Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Terrence Ross,ORL,$4200,7,$5000,7,$16,7,$9700,7,$9800,7
Damjan Rudez,ORL,$3500,15,$3000,17,$10,11,$5000,19,$6000,16
DeMarre Carroll,TOR,$4000,11,$3700,14,$10,11,$8100,8,$7400,14
P.J. Tucker,TOR,$3900,12,$4400,8,$11,8,$7600,9,$8700,8
Marcus Morris,DET,$5000,6,$5100,6,$20,6,$10600,6,$10100,6
Stanley Johnson,DET,$3500,15,$3000,17,$10,11,$6050,16,$6000,16
Carmelo Anthony,NYK,$7000,4,$6500,4,$35,3,$14400,3,$12300,5
Lance Thomas,NYK,$4100,9,$3900,12,$10,11,$6000,17,$7700,12
LeBron James,CLE,$10900,1,$10300,1,$57,1,$18850,1,$18300,1
Richard Jefferson,CLE,$3500,15,$3100,16,$10,11,$5000,19,$6000,16
Kawhi Leonard,SAS,$9100,2,$9500,2,$50,2,$16250,2,$17600,2
Jonathon Simmons,SAS,$3500,15,$3300,15,$10,11,$5000,19,$6400,15
Andre Roberson,OKC,$3800,13,$4000,10,$11,8,$7150,10,$7800,10
Doug McDermott,OKC,$3500,15,$3000,17,$10,11,$6150,15,$6000,16
Harrison Barnes,DAL,$5600,5,$6300,5,$26,5,$11750,5,$12500,4
Jarrod Uthoff,DAL,,,$3000,17,$10,11,$5000,19,$6000,16
Vince Carter,MEM,$3700,14,$3900,12,$10,11,$7100,11,$7700,12
James Ennis,MEM,$3500,15,$3000,17,$10,11,$6550,13,$6000,16
Solomon Hill,NOP,$4200,7,$4000,10,$10,11,$6550,13,$7800,10
Dante Cunningham,NOP,$3500,15,$3000,17,$10,11,$6900,12,$6000,16
Gordon Hayward,UTA,$7800,3,$7700,3,$35,3,$14200,4,$14300,3
Joe Ingles,UTA,$4100,9,$4100,9,$11,8,$5900,18,$8000,9
