Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Jimmy Butler,CHI,$9200,2,$9200,2,$48,1,$18300,2,$17000,2
Paul Zipser,CHI,$3500,30,$3000,32,$10,20,$5000,35,$6000,31
Terrence Ross,ORL,$4500,17,$5300,14,$18,14,$10350,14,$10500,14
Jeff Green,ORL,$3600,28,$3400,29,$10,20,$7200,25,$6700,29
Michael Kidd-Gilchrist,CHA,$5500,13,$5000,15,$19,12,$10400,13,$9900,15
Treveon Graham,CHA,$3500,30,$3000,32,$10,20,$5000,35,$6000,31
Rodney McGruder,MIA,$3500,30,$3100,31,$10,20,$5200,34,$6000,31
Luke Babbitt,MIA,$3500,30,$3000,32,$10,20,$5000,35,$6000,31
Rondae Hollis-Jefferson,BKN,$4600,16,$4400,19,$10,20,$9100,17,$8700,19
Kent Bazemore,ATL,$4500,17,$4600,17,$13,17,$9850,15,$9100,17
Thabo Sefolosha,ATL,$3700,27,$4000,22,$10,20,$7650,22,$7800,22
Gordon Hayward,UTA,$7700,6,$7900,4,$35,5,$16000,4,$14600,4
Joe Ingles,UTA,$3900,26,$4500,18,$10,20,$6600,29,$8800,18
Trevor Ariza,HOU,$5000,15,$4300,20,$18,14,$9500,16,$8400,20
Sam Dekker,HOU,$3500,30,$3500,27,$10,20,$5000,35,$7000,27
Carmelo Anthony,NYK,$7900,4,$7600,5,$36,3,$16850,3,$13900,5
Lance Thomas,NYK,$4400,19,$4100,21,$10,20,$6850,28,$8100,21
Tony Snell,MIL,$4000,23,$3700,26,$10,20,$5550,32,$7300,26
Khris Middleton,MIL,$5700,12,$6600,8,$19,12,$11850,10,$12300,9
Marcus Morris,DET,$6100,9,$6000,10,$20,11,$10650,12,$11900,10
Stanley Johnson,DET,$3500,30,$3000,32,$10,20,$5950,30,$6000,31
C.J. Miles,IND,$4100,21,$4000,22,$10,20,$7600,23,$7800,22
Paul George,IND,$8000,3,$8100,3,$33,6,$14300,6,$15000,3
DeMarre Carroll,TOR,$4000,23,$3800,25,$10,20,$8050,21,$7400,25
P.J. Tucker,TOR,$4100,21,$4000,22,$10,20,$7600,23,$7800,22
Solomon Hill,NOP,$3500,30,$3000,32,$10,20,$7000,26,$6000,31
Dante Cunningham,NOP,$3500,30,$3000,32,$10,20,$6900,27,$6000,31
Luc Richard Mbah a Moute,LAC,$3500,30,$3000,32,$10,20,$5250,33,$6000,31
Wesley Johnson,LAC,$3500,30,$3000,32,$10,20,$5000,35,$6000,31
Andrew Wiggins,MIN,$7900,4,$7500,6,$36,3,$14400,5,$13800,6
Shabazz Muhammad,MIN,$3600,28,$3200,30,$10,20,$5950,30,$6300,30
Kawhi Leonard,SAS,$9600,1,$10000,1,$44,2,$18800,1,$18000,1
Davis Bertans,SAS,$3500,30,$3000,32,$10,20,$5000,35,$6000,31
Otto Porter,WAS,$6100,9,$6400,9,$27,7,$12050,9,$12600,8
Bojan Bogdanovic,WAS,$4000,23,$5000,15,$13,17,$8950,18,$9900,15
Danilo Gallinari,DEN,$6600,8,$6000,10,$25,9,$12300,7,$11900,10
Wilson Chandler,DEN,$6800,7,$6800,7,$27,7,$12150,8,$12700,7
Jae Crowder,BOS,$5800,11,$5500,12,$23,10,$11750,11,$10900,12
James Young,BOS,$3500,30,$3000,32,$10,20,$5000,35,$6000,31
Matt Barnes,GSW,$4300,20,$3500,27,$16,16,$8700,19,$7000,27
Andre Iguodala,GSW,$5200,14,$5400,13,$11,19,$8600,20,$10600,13
