Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Paul George,IND,$8500,3,$8100,3,$44,3,$17950,2,$15000,3
Glenn Robinson,IND,$3500,20,$3000,21,$10,19,$5000,24,$6000,21
Robert Covington,PHI,$4700,11,$5200,8,$19,10,$10250,10,$10200,8
Gordon Hayward,UTA,$7400,6,$7200,6,$34,5,$14300,5,$13600,6
Joe Ingles,UTA,$3500,20,$3000,21,$10,19,$5000,24,$6000,21
Aaron Gordon,ORL,$5600,9,$4900,9,$27,6,$11100,7,$9800,9
Jeff Green,ORL,$4100,13,$3500,19,$16,12,$6400,17,$6900,19
LeBron James,CLE,$9900,1,$10200,1,$54,1,$20600,1,$18300,1
Richard Jefferson,CLE,$3500,20,$3000,21,$10,19,$5000,24,$6000,21
Otto Porter,WAS,$6000,7,$6500,7,$18,11,$10400,9,$13000,7
Kelly Oubre,WAS,$3500,20,$3000,21,$10,19,$5000,24,$6000,21
DeMarre Carroll,TOR,$3900,15,$3600,17,$15,13,$8600,12,$7100,17
Terrence Ross,TOR,$3700,17,$3700,16,$10,19,$5850,19,$7300,16
Michael Kidd-Gilchrist,CHA,$5400,10,$4800,10,$25,8,$10650,8,$9500,10
Treveon Graham,CHA,$3500,20,$3000,21,$10,19,$5000,24,$6000,21
Carmelo Anthony,NYK,$7700,4,$7400,4,$37,4,$17400,3,$14000,4
Lance Thomas,NYK,$3500,20,$3000,21,$10,19,$5250,22,$6000,21
Jaylen Brown,BOS,$3500,20,$3900,14,$11,17,$5500,21,$7700,14
James Young,BOS,$3500,20,$3000,21,$10,19,$5000,24,$6000,21
Luc Richard Mbah a Moute,LAC,$3500,20,$3000,21,$10,19,$5000,24,$6000,21
Paul Pierce,LAC,$3500,20,$3000,21,$10,19,$5100,23,$6000,21
Andre Roberson,OKC,$3600,18,$3600,17,$11,17,$6650,16,$7000,18
Jerami Grant,OKC,$3600,18,$3300,20,$10,19,$5650,20,$6400,20
Marcus Morris,DET,$5800,8,$4800,10,$22,9,$8500,13,$9500,10
Stanley Johnson,DET,$3500,20,$3000,21,$10,19,$6400,17,$6000,21
Kawhi Leonard,SAS,$8900,2,$9100,2,$46,2,$15650,4,$16900,2
Davis Bertans,SAS,$3500,20,$3000,21,$10,19,$5000,24,$6000,21
Rudy Gay,SAC,$7600,5,$7300,5,$26,7,$12000,6,$13700,5
Matt Barnes,SAC,$4000,14,$4000,13,$15,13,$7150,15,$7800,13
Moe Harkless,POR,$4500,12,$4600,12,$13,16,$8150,14,$9100,12
Evan Turner,POR,$3900,15,$3800,15,$15,13,$9300,11,$7400,15
