Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Chandler Parsons,MEM,$4000,8,$3400,9,$13,8,$8650,6,$6700,9
Vince Carter,MEM,$3500,11,$3000,13,$10,10,$7300,10,$6000,13
Jae Crowder,BOS,$5100,5,$5300,3,$23,3,$11050,4,$10500,3
James Young,BOS,$3500,11,$3000,13,$10,10,$5000,14,$6000,13
Andre Roberson,OKC,$3900,9,$3800,8,$13,8,$7150,11,$7400,8
Kyle Singler,OKC,$3500,11,$3000,13,$10,10,$5000,14,$6000,13
Justise Winslow,MIA,$5200,4,$5300,3,$21,5,$9650,5,$10500,3
James Johnson,MIA,$5000,6,$4600,7,$15,7,$7800,9,$9100,7
Trevor Ariza,HOU,$5400,3,$5200,6,$23,3,$11250,3,$10200,6
Sam Dekker,HOU,$3500,11,$3200,12,$10,10,$5850,12,$6300,12
Dorian Finney-Smith,DAL,$3800,10,$3400,9,$10,10,$5250,13,$6700,9
Harrison Barnes,DAL,$6700,2,$6300,2,$28,2,$13700,2,$12600,2
Gordon Hayward,UTA,$7800,1,$8000,1,$39,1,$16300,1,$14700,1
Joe Johnson,UTA,$3500,11,$3300,11,$10,10,$8550,7,$6400,11
Luol Deng,LAL,$5000,6,$5300,3,$18,6,$7900,8,$10500,3
Metta World Peace,LAL,$3500,11,$3000,13,$10,10,$5000,14,$6000,13
