Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Michael Kidd-Gilchrist,CHA,$5400,6,$4800,7,$23,6,$10050,5,,
Treveon Graham,CHA,$3500,14,$3000,14,$10,12,$5000,15,,
LeBron James,CLE,$9900,1,$9900,1,$54,1,$20500,2,,
Richard Jefferson,CLE,$3500,14,$3000,14,$10,12,$5000,15,,
Luol Deng,LAL,$4300,8,$3900,8,$18,7,$9950,7,$7700,6
Metta World Peace,LAL,$3500,14,$3000,14,$10,12,$5000,15,$6000,11
Andrew Wiggins,MIN,$6500,3,$6600,4,$29,3,$15050,3,$12300,3
Shabazz Muhammad,MIN,$3500,14,$3000,14,$10,12,$5000,15,$6000,11
Jeff Green,ORL,$4000,9,$3600,11,$14,10,$6800,13,$7000,9
Damjan Rudez,ORL,$3500,14,$3000,14,$10,12,$5000,15,$6000,11
Andre Roberson,OKC,$3800,11,$3700,9,$10,12,$7050,12,$7300,7
Jerami Grant,OKC,$3500,14,$3100,13,$10,12,$5750,14,$6000,11
T.J. Warren,PHO,$6100,4,$6700,3,$25,5,$10050,5,$12600,2
P.J. Tucker,PHO,$3900,10,$3000,14,$10,12,$7200,11,$6000,11
Kevin Durant,GSW,$9500,2,$9100,2,$51,2,$21750,1,$16900,1
Andre Iguodala,GSW,$3800,11,$3500,12,$13,11,$7300,10,$7000,9
Danilo Gallinari,DEN,$6000,5,$5700,5,$26,4,$10400,4,$11200,4
Mike Miller,DEN,$3500,14,$3000,14,$10,12,$5000,15,$6000,11
Moe Harkless,POR,$4500,7,$4900,6,$15,8,$7950,9,$9800,5
Evan Turner,POR,$3800,11,$3700,9,$15,8,$9000,8,$7300,7
