Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Marcus Morris,DET,$4700,6,$4500,7,$20,6,$9450,7,$8800,7
Stanley Johnson,DET,$3500,14,$3000,14,$10,13,$7400,12,$6000,14
Michael Kidd-Gilchrist,CHA,$5200,5,$4900,5,$21,4,$9850,6,$9800,5
Marco Belinelli,CHA,$4100,8,$3900,10,$12,10,$6500,15,$7700,10
Luc Richard Mbah a Moute,LAC,$3500,14,$3000,14,$10,13,$5000,18,$6000,14
Wesley Johnson,LAC,$3500,14,$3000,14,$10,13,$5750,16,$6000,14
Bojan Bogdanovic,BKN,$4200,7,$4000,9,$15,8,$7950,11,$7800,9
LeBron James,CLE,$10100,1,$9700,1,$54,1,$21900,1,$17800,1
Mike Dunleavy,CLE,$3500,14,$3000,14,$10,13,$5000,18,$6000,14
Tony Snell,MIL,$3700,12,$3400,13,$10,13,$5650,17,$6700,13
Mirza Teletovic,MIL,$3500,14,$3000,14,$15,8,$7050,13,$6000,14
Brandon Ingram,LAL,$3800,10,$4300,8,$11,12,$8050,10,$8500,8
Luol Deng,LAL,$3700,12,$3800,11,$12,10,$8100,9,$7400,11
Solomon Hill,NOP,$3800,10,$3600,12,$10,13,$9050,8,$7000,12
Anthony Brown,NOP,$3500,14,$3000,14,$10,13,$5000,18,$6000,14
Aaron Gordon,ORL,$4100,8,$4600,6,$19,7,$10050,5,$9100,6
Damjan Rudez,ORL,$3500,14,$3000,14,$10,13,$5000,18,$6000,14
Kawhi Leonard,SAS,$8400,2,$8400,2,$44,2,$16950,2,$15600,2
Kyle Anderson,SAS,$3500,14,$3000,14,$10,13,$7000,14,$6000,14
Trevor Ariza,HOU,$5400,4,$5600,4,$21,4,$10450,4,$11200,4
Corey Brewer,HOU,$3500,14,$3000,14,$10,13,$5000,18,$6000,14
Gordon Hayward,UTA,$7600,3,$7200,3,$34,3,$15600,3,$13600,3
Joe Ingles,UTA,$3500,14,$3000,14,$10,13,$5000,18,$6000,14
