Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20170103;4420;PG;Thomas, Isaiah;1;57.3;$8,100;bos;H;uta;115;104;35.40;29pt 4rb 15as 1st 1to 5trey 10-18fg 4-4ft
20170103;4321;PG;Wall, John;1;47.8;$9,600;was;A;dal;105;113;39.35;27pt 4rb 8as 3st 1bl 4to 1trey 10-19fg 6-6ft
20170103;4369;PG;Jackson, Reggie;1;47.4;$6,100;det;H;ind;116;121;32.07;20pt 7rb 12as 2st 3to 3trey 8-18fg 1-1ft
20170103;4092;PG;Dragic, Goran;1;40.1;$7,000;mia;A;pho;90;99;37.58;24pt 3rb 9as 2st 5to 1trey 9-18fg 5-6ft
20170103;4228;PG;Collison, Darren;1;38.9;$4,100;sac;A;den;120;113;35.67;26pt 2rb 7as 1st 2to 2trey 10-16fg 4-4ft
20170103;4494;SG;Beal, Bradley;1;37.8;$6,800;was;A;dal;105;113;35.28;25pt 4rb 6as 1to 3trey 10-26fg 2-3ft
20170103;4706;SG;LaVine, Zach;1;36.1;$6,500;min;A;phi;91;93;40.43;28pt 3rb 1as 2st 1bl 3to 3trey 11-20fg 3-4ft
20170103;4266;PG;Bledsoe, Eric;1;34.3;$7,900;pho;H;mia;99;90;35.18;17pt 4rb 7as 2st 1bl 4to 2trey 4-14fg 7-8ft
20170103;4799;PG;Russell, D'Angelo;1;31.8;$6,000;lal;H;mem;116;102;32.53;18pt 4rb 6as 1st 2to 6trey 6-12fg
20170103;4885;SG;Booker, Devin;1;31.4;$6,000;pho;H;mia;99;90;35.20;27pt 2rb 4as 1st 6to 3trey 9-19fg 6-7ft
20170103;4211;SG;DeRozan, DeMar;1;30.8;$7,900;tor;A;sas;82;110;31.80;26pt 4rb 2as 3to 12-21fg 2-3ft
20170103;4221;PG;Teague, Jeff;1;29.6;$7,900;ind;A;det;121;116;33.43;17pt 3rb 8as 1st 5to 1trey 5-8fg 6-7ft
20170103;4616;SG;Caldwell-Pope, Kentavious;1;29.1;$5,700;det;H;ind;116;121;38.52;16pt 3rb 5as 1st 1trey 5-13fg 5-5ft
20170103;4831;PG;McConnell, T.J.;1;28.4;$4,600;phi;H;min;93;91;35.10;6pt 7rb 8as 2st 2to 3-9fg
20170103;3313;PG;Parker, Tony;1;28.4;$4,500;sas;H;tor;110;82;22.03;15pt 2rb 8as 1to 1trey 6-9fg 2-2ft
20170103;4668;PG;Clarkson, Jordan;;27.9;$4,300;lal;H;mem;116;102;18.40;16pt 7rb 3as 1to 3trey 6-9fg 1-3ft
20170103;4199;SG;Temple, Garrett;;27.7;$4,200;sac;A;den;120;113;25.23;8pt 6rb 5as 2st 1bl 1to 4-9fg
20170103;3814;PG;Williams, Deron;1;26.2;$6,100;dal;H;was;113;105;31.92;21pt 1rb 6as 5to 4trey 7-13fg 3-3ft
20170103;3979;PG;Conley, Mike;1;26.2;$7,000;mem;A;lal;102;116;32.15;21pt 1rb 4as 2to 3trey 7-16fg 4-4ft
20170103;3970;SG;Afflalo, Arron;;25.6;$3,500;sac;A;den;120;113;30.15;19pt 3rb 2as 1st 2to 2trey 8-11fg 1-1ft
20170103;3637;PG;Harris, Devin;;25.3;$3,500;dal;H;was;113;105;17.02;17pt 4rb 1as 1st 4trey 6-11fg 1-1ft
20170103;4036;SG;Young, Nick;1;23;$4,700;lal;H;mem;116;102;26.95;20pt 2as 6trey 6-11fg 2-4ft
20170103;4788;SG;Richardson, Josh;1;22.9;$5,900;mia;A;pho;90;99;36.87;11pt 2rb 3as 2st 2bl 3to 1trey 5-16fg
20170103;4678;SG;Harris, Gary;1;22.7;$4,700;den;H;sac;113;120;31.98;15pt 1rb 3as 1st 3trey 6-11fg
20170103;4564;SG;Curry, Seth;;22.4;$4,300;dal;H;was;113;105;22.42;16pt 2rb 2as 1st 1to 4trey 5-8fg 2-2ft
20170103;3745;SG;Ellis, Monta;;20.7;$4,000;ind;A;det;121;116;20.48;16pt 1rb 3as 1to 6-6fg 4-5ft
20170103;3816;SG;Williams, Louis;;20.2;$4,800;lal;H;mem;116;102;17.30;14pt 1rb 2as 1st 1trey 4-9fg 5-5ft
20170103;4405;PG;Joseph, Cory;;20.1;$4,000;tor;A;sas;82;110;24.30;11pt 3rb 3as 1st 1to 1trey 3-11fg 4-5ft
20170103;4164;SG;Matthews, Wes;1;19.4;$5,600;dal;H;was;113;105;38.20;12pt 2rb 2as 1bl 2trey 5-11fg
20170103;4744;SG;Hood, Rodney;1;18.6;$4,600;uta;A;bos;104;115;34.65;9pt 3rb 4as 3-10fg 3-6ft
20170103;4269;SG;Bradley, Avery;1;17.6;$6,500;bos;H;uta;115;104;36.37;14pt 3rb 2as 3to 2trey 4-7fg 4-4ft
20170103;4377;PG;Mack, Shelvin;1;17.2;$4,200;uta;A;bos;104;115;25.98;8pt 1rb 4as 1st 3-10fg 2-2ft
20170103;4414;PG;Rubio, Ricky;1;17.1;$5,900;min;A;phi;91;93;30.27;5pt 3rb 5as 2st 3to 1trey 2-3fg
20170103;4650;SG;McGruder, Rodney;1;15.5;$3,500;mia;A;pho;90;99;33.33;8pt 5rb 1as 2trey 3-10fg
20170103;4773;PG;Mudiay, Emmanuel;1;15.4;$5,000;den;H;sac;113;120;27.55;5pt 2rb 6as 1to 1trey 2-8fg
20170103;4245;PG;Mills, Patty;;15.1;$3,700;sas;H;tor;110;82;17.82;6pt 3rb 3as 1st 1to 2trey 2-4fg
20170103;4658;SG;Daniels, Troy;;14.9;$3,700;mem;A;lal;102;116;18.77;9pt 2rb 1as 1st 3trey 3-7fg
20170103;3619;SG;Allen, Tony;1;14.8;$4,600;mem;A;lal;102;116;24.10;8pt 4rb 2as 1st 3to 1trey 3-4fg 1-2ft
20170103;4185;SG;Ellington, Wayne;;14.7;$4,100;mia;A;pho;90;99;37.33;12pt 1rb 1as 1st 2to 1trey 4-12fg 3-3ft
20170103;4677;PG;Smart, Marcus;;13.7;$4,600;bos;H;uta;115;104;27.93;9pt 1rb 3as 1st 3to 1trey 3-5fg 2-2ft
20170103;4703;SG;Stauskas, Nik;1;13.6;$3,600;phi;H;min;93;91;31.98;8pt 3rb 2as 1to 2trey 3-9fg
20170103;3891;PG;Lowry, Kyle;1;12.8;$8,000;tor;A;sas;82;110;29.17;6pt 4rb 2as 1to 2-9fg 2-2ft
20170103;3514;SG;Barbosa, Leandro;;12.5;$3,500;pho;H;mia;99;90;12.80;10pt 1as 1st 1to 2trey 4-5fg
20170103;4193;SG;Green, Danny;1;11.1;$3,800;sas;H;tor;110;82;22.18;6pt 3rb 1as 1st 2to 2trey 2-5fg
20170103;4807;PG;Neto, Raul;;10.9;$3,500;uta;A;bos;104;115;13.88;5pt 2rb 1as 1st 1trey 2-4fg
20170103;4948;PG;Harrison, Andrew;;10.7;$3,900;mem;A;lal;102;116;17.48;10pt 1rb 1as 2to 1-3fg 8-10ft
20170103;3656;PG;Nelson, Jameer;;10.2;$3,600;den;H;sac;113;120;19.27;6pt 1rb 4as 3to 2trey 2-7fg
20170103;4522;SG;Barton, Will;;9;$5,200;den;H;sac;113;120;16.02;3pt 5rb 1st 2to 1trey 1-3fg
20170103;4589;SG;McLemore, Ben;1;8.4;$3,500;sac;A;den;120;113;14.92;6pt 2rb 2trey 2-4fg
20170103;4918;SG;Luwawu, Timothe;;7.9;$3,500;phi;H;min;93;91;22.02;4pt 2rb 1as 1bl 2to 0-2fg 4-4ft
20170103;3021;SG;Ginobili, Manu;;7.2;$4,100;sas;H;tor;110;82;17.75;4pt 1rb 2as 1to 1trey 1-3fg 1-2ft
20170103;4950;PG;Ulis, Tyler;;6.7;$3,500;pho;H;mia;99;90;12.82;2pt 1rb 1as 1st 1-4fg
20170103;4963;SG;Murray, Dejounte;;6.4;$3,500;sas;H;tor;110;82; 8.05;2pt 2rb 1st 2bl 4to 1-3fg
20170103;3976;PG;Brooks, Aaron;;6;$3,600;ind;A;det;121;116;14.57;4pt 2as 1to 1trey 1-2fg 1-2ft
20170103;4315;PG;Smith, Ishmael;;6;$3,800;det;H;ind;116;121;15.93;3pt 4as 3to 1trey 1-2fg 0-2ft
20170103;4615;PG;Burke, Trey;;6;$3,800;was;A;dal;105;113; 8.65;0pt 4as 0-3fg
20170103;4945;PG;Dunn, Kris;;5.9;$3,700;min;A;phi;91;93;17.73;0pt 2rb 3as 1to 0-2fg
20170103;4909;PG;Baldwin, Wade;;5.7;$3,500;mem;A;lal;102;116; 7.62;4pt 1rb 1as 1to 4-4ft
20170103;4792;SG;Powell, Norman;;4.9;$3,500;tor;A;sas;82;110; 8.05;2pt 2rb 1as 1to 0-4fg 2-2ft
20170103;4934;PG;VanVleet, Fred;;4;$3,500;tor;A;sas;82;110; 4.88;2pt 1st 1-2fg
20170103;4954;PG;Murray, Jamal;;3.5;$3,500;den;H;sac;113;120;14.43;2pt 1as 1st 2to 1-5fg
20170103;4999;SG;Beasley, Malik;;3.2;$3,500;den;H;sac;113;120; 1.18;2pt 1rb 1-1fg
