Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161112;4621;SG;Antetokounmpo, Giannis;1;52.7;$9,400;mil;H;mem;106;96;37.53;27pt 6rb 5as 4st 4bl 5to 9-13fg 9-13ft
20161112;4224;SG;Harden, James;1;50.7;$11,500;hou;H;sas;100;106;38.93;25pt 11rb 13as 7to 2trey 7-18fg 9-11ft
20161112;4211;SG;DeRozan, DeMar;1;49.4;$9,000;tor;H;nyk;118;107;36.22;33pt 7rb 4as 2st 2to 1trey 11-23fg 10-13ft
20161112;4077;SG;Gordon, Eric;;38;$5,000;hou;H;sas;100;106;31.97;27pt 5rb 2as 1st 1bl 2to 7trey 10-16fg
20161112;3786;PG;Paul, Chris;1;35.8;$9,300;lac;A;min;119;105;31.87;19pt 4rb 8as 2st 4to 3trey 4-7fg 8-8ft
20161112;3816;SG;Williams, Louis;;34.6;$5,000;lal;A;nor;126;99;25.33;21pt 3rb 4as 2st 2trey 9-15fg 1-1ft
20161112;4770;SG;Kilpatrick, Sean;1;33.8;$5,300;bkn;A;pho;122;104;31.67;19pt 9rb 4as 1st 4to 3trey 7-16fg 2-3ft
20161112;4595;PG;Schroder, Dennis;1;33;$6,000;atl;H;phi;117;96;27.82;16pt 5rb 8as 1st 1bl 5to 2trey 7-10fg 0-3ft
20161112;4266;PG;Bledsoe, Eric;1;32.6;$7,700;pho;H;bkn;104;122;29.77;8pt 8rb 8as 3st 3to 1trey 1-8fg 5-7ft
20161112;4799;PG;Russell, D'Angelo;1;32.4;$5,800;lal;A;nor;126;99;27.83;22pt 2rb 6as 1bl 3to 4trey 9-16fg
20161112;4269;SG;Bradley, Avery;1;32.1;$6,900;bos;A;ind;105;99;36.28;13pt 8rb 5as 2st 1bl 4to 1trey 5-11fg 2-2ft
20161112;4773;PG;Mudiay, Emmanuel;1;31;$5,800;den;H;det;95;106;26.43;19pt 5rb 2as 2st 2bl 5to 4trey 6-14fg 3-4ft
20161112;4706;SG;LaVine, Zach;1;30.6;$6,200;min;H;lac;105;119;40.03;15pt 3rb 4as 2st 1bl 1trey 7-15fg
20161112;4420;PG;Thomas, Isaiah;1;30.5;$8,200;bos;A;ind;105;99;29.43;23pt 5as 1st 2to 1trey 4-13fg 14-15ft
20161112;4980;SG;Satoransky, Tomas;1;30.3;$3,500;was;A;chi;95;106;31.03;12pt 4rb 9as 1st 2to 1trey 4-12fg 3-3ft
20161112;3891;PG;Lowry, Kyle;1;30.2;$7,800;tor;H;nyk;118;107;40.80;16pt 6rb 6as 2to 7-15fg 2-2ft
20161112;4792;SG;Powell, Norman;1;30;$3,500;tor;H;nyk;118;107;29.07;19pt 5rb 2as 1st 3trey 4-10fg 8-8ft
20161112;4073;PG;Rose, Derrick;1;27.8;$6,200;nyk;A;tor;107;118;38.13;21pt 4rb 4as 4to 10-20fg 1-2ft
20161112;4221;PG;Teague, Jeff;1;27.6;$6,300;ind;H;bos;99;105;35.43;20pt 3rb 4as 2to 1trey 4-15fg 11-12ft
20161112;4668;SG;Clarkson, Jordan;;27.1;$5,000;lal;A;nor;126;99;25.05;23pt 3rb 1as 1st 3to 4trey 8-12fg 3-3ft
20161112;3745;SG;Ellis, Monta;1;26.8;$5,300;ind;H;bos;99;105;34.42;15pt 4rb 4as 1st 1bl 3to 1trey 5-10fg 4-7ft
20161112;4788;SG;Richardson, Josh;1;26.6;$3,600;mia;H;uta;91;102;32.88;12pt 3rb 4as 2st 1bl 1to 6-16fg
20161112;3929;PG;Rodriguez, Sergio;1;26.6;$5,200;phi;A;atl;96;117;25.22;13pt 3rb 4as 1st 1bl 3trey 5-9fg
