Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161121;4621;SG;Antetokounmpo, Giannis;1;60;$9,600;mil;H;orl;93;89;38.83;21pt 10rb 10as 5st 3bl 4to 6-13fg 9-9ft
20161121;4321;PG;Wall, John;1;57.3;$9,200;was;H;pho;106;101;38.05;18pt 4rb 15as 4st 3bl 2to 1trey 6-24fg 5-5ft
20161121;4266;PG;Bledsoe, Eric;1;52.8;$6,900;pho;A;was;101;106;39.83;29pt 9rb 6as 2st 2bl 4to 3trey 10-25fg 6-7ft
20161121;4224;SG;Harden, James;1;50.1;$11,700;hou;A;det;99;96;37.63;28pt 8rb 11as 1bl 6to 2trey 6-17fg 14-19ft
20161121;3786;PG;Paul, Chris;1;47.6;$9,200;lac;H;tor;123;115;35.27;26pt 3rb 12as 2st 4to 3trey 8-14fg 7-7ft
20161121;4494;SG;Beal, Bradley;1;45.8;$5,700;was;H;pho;106;101;39.67;42pt 4rb 1to 5trey 14-22fg 9-11ft
20161121;3979;PG;Conley, Mike;1;43.8;$6,900;mem;A;cha;105;90;36.62;31pt 4rb 2as 3st 1to 5trey 11-21fg 4-4ft
20161121;3891;PG;Lowry, Kyle;1;41.7;$8,300;tor;A;lac;115;123;41.70;27pt 6rb 7as 3to 3trey 8-18fg 8-9ft
20161121;4211;SG;DeRozan, DeMar;1;41.3;$9,300;tor;A;lac;115;123;35.65;25pt 4rb 7as 1st 1to 11-21fg 3-4ft
20161121;4173;PG;Curry, Stephen;1;39.2;$8,800;gsw;A;ind;120;83;29.50;22pt 6rb 6as 1st 1to 2trey 6-11fg 8-8ft
20161121;4420;PG;Thomas, Isaiah;1;36.9;$8,200;bos;A;min;99;93;31.88;29pt 2rb 3as 1st 1to 2trey 9-20fg 9-10ft
20161121;4699;PG;Payton, Elfrid;1;34.3;$5,600;orl;A;mil;89;93;35.35;8pt 9rb 7as 3st 1to 4-9fg 0-2ft
20161121;4885;SG;Booker, Devin;1;33.4;$6,000;pho;A;was;101;106;36.97;30pt 2rb 2as 2to 6trey 12-26fg
20161121;4414;PG;Rubio, Ricky;1;32.1;$6,100;min;H;bos;93;99;38.22;7pt 8rb 9as 1st 1trey 1-7fg 4-4ft
20161121;4515;SG;Waiters, Dion;1;32.1;$5,000;mia;A;phi;94;101;32.95;19pt 3rb 5as 1bl 2trey 6-15fg 5-6ft
20161121;4092;PG;Dragic, Goran;1;30.3;$6,700;mia;A;phi;94;101;35.07;10pt 4rb 7as 3st 1bl 3to 4-13fg 2-2ft
20161121;4616;SG;Caldwell-Pope, Kentavious;1;30.2;$4,700;det;H;hou;96;99;38.12;26pt 1rb 2as 2st 4to 3trey 9-15fg 5-7ft
20161121;4164;SG;Matthews, Wes;1;30;$4,600;dal;A;sas;91;96;39.87;20pt 5rb 4as 1st 4to 3trey 6-13fg 5-7ft
20161121;4564;SG;Curry, Seth;1;29.4;$4,200;dal;A;sas;91;96;35.82;23pt 2rb 4as 1st 4to 5trey 9-16fg 0-1ft
20161121;4367;SG;Thompson, Klay;1;28.2;$6,000;gsw;A;ind;120;83;26.37;25pt 1rb 2st 2to 4trey 10-18fg 1-2ft
20161121;4315;PG;Smith, Ishmael;1;27.8;$5,400;det;H;hou;96;99;31.43;10pt 4rb 8as 1bl 1to 2trey 3-9fg 2-2ft
20161121;4026;SG;Stuckey, Rodney;;26.4;$3,500;ind;H;gsw;83;120;23.60;21pt 2rb 2as 7-12fg 7-8ft
20161121;4440;PG;Walker, Kemba;1;26.4;$8,200;cha;H;mem;90;105;31.25;17pt 2rb 2as 1st 1bl 1trey 6-15fg 4-6ft
20161121;4221;PG;Teague, Jeff;1;26.3;$6,600;ind;H;gsw;83;120;25.87;11pt 4rb 3as 2st 2bl 2to 5-14fg 1-1ft
20161121;3619;SG;Allen, Tony;1;25.3;$3,800;mem;A;cha;105;90;31.45;12pt 4rb 1as 2st 2bl 1to 1trey 5-9fg 1-2ft
20161121;4190;SG;Henderson, Gerald;1;24.6;$3,900;phi;H;mia;101;94;32.12;19pt 3rb 2as 1to 3trey 6-8fg 4-4ft
20161121;4405;PG;Joseph, Cory;;24.3;$3,500;tor;A;lac;115;123;17.82;12pt 4rb 1as 3st 3-7fg 6-8ft
20161121;4245;PG;Mills, Patty;;24.1;$3,800;sas;H;dal;96;91;30.12;17pt 3rb 1as 2st 2to 2trey 6-11fg 3-4ft
20161121;4706;SG;LaVine, Zach;1;22.6;$5,900;min;H;bos;93;99;38.00;11pt 3rb 4as 1st 1bl 2to 4-12fg 3-3ft
20161121;3861;SG;Redick, J.J.;1;22.4;$4,700;lac;H;tor;123;115;29.18;20pt 2rb 1st 2to 3trey 4-7fg 9-9ft
20161121;4468;SG;Fournier, Evan;1;22;$5,400;orl;A;mil;89;93;36.83;18pt 5rb 2as 5to 2trey 6-13fg 4-4ft
20161121;4823;PG;Rozier, Terry;;21.8;$3,600;bos;A;min;99;93;16.12;12pt 4rb 2as 1st 2trey 5-8fg
20161121;3021;SG;Ginobili, Manu;;21.3;$3,500;sas;H;dal;96;91;24.68;8pt 4rb 3as 3st 2to 2trey 2-6fg 2-2ft
20161121;4677;PG;Smart, Marcus;;19.7;$5,300;bos;A;min;99;93;30.87;9pt 6rb 5as 1st 6to 3trey 3-9fg
20161121;4086;SG;Batum, Nicolas;1;19.3;$6,900;cha;H;mem;90;105;33.52;8pt 4rb 5as 1st 3to 1trey 1-7fg 5-6ft
20161121;4611;SG;Clark, Ian;;18.7;$3,500;gsw;A;ind;120;83;20.67;10pt 6rb 1as 2trey 4-10fg
20161121;4756;PG;Johnson, Tyler;;18.3;$4,500;mia;A;phi;94;101;30.25;3pt 9rb 1as 2st 1to 1trey 1-7fg
20161121;3678;PG;Udrih, Beno;;16.9;$3,500;det;H;hou;96;99;16.35;3pt 2rb 7as 1st 1to 1trey 1-2fg
