Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161205;4079;PG;Westbrook, Russell;1;65.6;$12,600;okc;A;atl;102;99;33.87;32pt 13rb 12as 1st 1bl 4to 3trey 10-22fg 9-14ft
20161205;4367;SG;Thompson, Klay;1;63.9;$6,200;gsw;H;ind;142;106;29.05;60pt 2rb 1as 8trey 21-33fg 10-11ft
20161205;3816;SG;Williams, Louis;;54.7;$5,500;lal;H;uta;101;107;34.37;38pt 6rb 7as 1st 3to 4trey 13-27fg 8-9ft
20161205;4224;SG;Harden, James;1;54.6;$11,400;hou;H;bos;107;106;35.32;37pt 8rb 8as 3st 10to 3trey 8-14fg 18-18ft
20161205;4523;PG;Lillard, Damian;1;53.3;$9,400;por;A;chi;112;110;34.43;30pt 4rb 7as 2st 2bl 3trey 11-24fg 5-5ft
20161205;4211;SG;DeRozan, DeMar;1;48.3;$8,600;tor;H;cle;112;116;38.53;31pt 4rb 5as 3st 1to 12-23fg 7-7ft
20161205;4321;PG;Wall, John;1;47.7;$9,300;was;A;bkn;118;113;35.77;25pt 1rb 13as 3st 4to 1trey 10-19fg 4-4ft
20161205;3571;SG;Wade, Dwyane;1;46.8;$7,000;chi;H;por;110;112;35.53;34pt 4rb 4as 1st 2bl 4to 1trey 11-23fg 11-13ft
20161205;4621;SG;Antetokounmpo, Giannis;1;42.2;$10,100;mil;H;sas;96;97;29.00;22pt 11rb 2as 2st 1bl 2to 1trey 6-12fg 9-10ft
20161205;3619;SG;Allen, Tony;1;41.8;$4,100;mem;A;nor;110;108;41.50;19pt 14rb 3st 1bl 2to 9-14fg 1-2ft
20161205;3891;PG;Lowry, Kyle;1;41.1;$8,400;tor;H;cle;112;116;40.27;24pt 3rb 9as 1st 2to 4trey 7-14fg 6-7ft
20161205;4086;SG;Batum, Nicolas;1;40.5;$6,800;cha;A;dal;109;101;37.07;14pt 15rb 7as 2to 5-14fg 4-4ft
20161205;4173;PG;Curry, Stephen;1;40.3;$9,100;gsw;H;ind;142;106;29.15;13pt 4rb 11as 2st 1bl 2trey 4-10fg 3-4ft
20161205;4522;SG;Barton, Will;1;40.1;$5,200;den;A;phi;106;98;35.80;22pt 8rb 3as 2st 2bl 4to 1trey 9-17fg 3-7ft
20161205;4595;PG;Schroder, Dennis;;38.2;$6,000;atl;H;okc;99;102;33.55;17pt 6rb 8as 2st 2to 1trey 6-16fg 4-4ft
20161205;3929;PG;Rodriguez, Sergio;1;35.3;$4,600;phi;H;den;98;106;32.52;17pt 4rb 7as 3st 3to 3trey 7-14fg
20161205;4770;SG;Kilpatrick, Sean;1;34.2;$5,600;bkn;H;was;113;118;32.58;21pt 6rb 4as 1st 2to 2trey 8-12fg 3-3ft
20161205;4494;SG;Beal, Bradley;1;33.8;$6,900;was;A;bkn;118;113;36.02;18pt 4rb 4as 3st 1to 3trey 7-18fg 1-4ft
20161205;3814;PG;Williams, Deron;1;33.7;$5,800;dal;H;cha;101;109;37.32;15pt 1rb 13as 2to 2trey 6-18fg 1-1ft
20161205;4440;PG;Walker, Kemba;1;32.6;$7,800;cha;A;dal;109;101;34.77;19pt 3rb 4as 2st 1bl 2to 8-15fg 3-4ft
20161205;4657;SG;McCollum, C.J.;1;31.9;$7,400;por;A;chi;112;110;30.17;24pt 2rb 5as 2to 4trey 10-19fg
20161205;4658;SG;Daniels, Troy;;31;$4,200;mem;A;nor;110;108;43.53;29pt 2as 1to 7trey 10-20fg 2-2ft
20161205;4379;PG;Irving, Kyrie;1;30.9;$7,400;cle;A;tor;116;112;36.88;24pt 2rb 7as 6to 2trey 9-18fg 4-4ft
20161205;4269;SG;Bradley, Avery;1;30.5;$6,600;bos;A;hou;106;107;35.05;16pt 10rb 1as 1st 1to 8-16fg
20161205;4735;SG;Galloway, Langston;;29.2;$3,500;nor;H;mem;108;110;35.87;26pt 1rb 2as 1to 6trey 9-19fg 2-2ft
20161205;4420;PG;Thomas, Isaiah;1;28.9;$8,400;bos;A;hou;106;107;33.28;20pt 2rb 3as 2st 2to 3trey 7-18fg 3-3ft
20161205;4744;SG;Hood, Rodney;1;28.5;$5,500;uta;A;lal;107;101;30.97;16pt 5rb 5as 1to 2trey 5-17fg 4-4ft
20161205;4561;SG;Crabbe, Allen;;28.5;$3,600;por;A;chi;112;110;32.53;17pt 5rb 1as 2st 1trey 7-15fg 2-2ft
20161205;4717;PG;Frazier, Tim;1;28.3;$4,900;nor;H;mem;108;110;38.82;8pt 4rb 9as 3st 4to 3-10fg 2-2ft
20161205;3656;PG;Nelson, Jameer;;28;$4,300;den;A;phi;106;98;30.10;7pt 5rb 4as 5st 1to 3-8fg 1-2ft
