Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161116;4621;SG;Antetokounmpo, Giannis;1;56.5;$9,600;mil;A;atl;100;107;40.27;26pt 15rb 7as 1st 2bl 4to 11-22fg 4-6ft
20161116;3979;PG;Conley, Mike;1;50;$6,900;mem;A;lac;111;107;37.82;30pt 5rb 8as 3st 4to 7trey 9-12fg 5-6ft
20161116;4079;PG;Westbrook, Russell;1;49.9;$11,500;okc;H;hou;105;103;36.10;30pt 7rb 9as 2st 6to 2trey 9-20fg 10-11ft
20161116;4627;SG;Oladipo, Victor;1;49.5;$5,100;okc;H;hou;105;103;40.23;29pt 10rb 5as 2st 3to 5trey 12-18fg
20161116;4173;PG;Curry, Stephen;1;48.1;$9,000;gsw;A;tor;127;121;37.37;35pt 3rb 7as 1st 3to 3trey 10-19fg 12-13ft
20161116;4211;SG;DeRozan, DeMar;1;44.2;$9,200;tor;H;gsw;121;127;37.95;34pt 6rb 4as 1st 5to 1trey 8-18fg 17-17ft
20161116;4382;SG;Knight, Brandon;;43.8;$4,400;pho;A;den;104;120;28.13;32pt 4rb 4as 1st 1to 3trey 12-20fg 5-7ft
20161116;4224;SG;Harden, James;1;40.9;$11,500;hou;A;okc;103;105;36.73;13pt 7rb 13as 3st 6to 1trey 4-16fg 4-7ft
20161116;4321;PG;Wall, John;1;40.8;$8,900;was;A;phi;102;109;23.93;27pt 4rb 6as 1st 2to 1trey 8-19fg 10-12ft
20161116;3891;PG;Lowry, Kyle;1;39.5;$8,000;tor;H;gsw;121;127;37.57;24pt 5rb 5as 3st 4to 3trey 6-17fg 9-12ft
20161116;4420;PG;Thomas, Isaiah;1;38.8;$8,300;bos;H;dal;90;83;33.15;30pt 4rb 6as 5to 3trey 7-18fg 13-16ft
20161116;4221;PG;Teague, Jeff;1;38.8;$6,300;ind;H;cle;103;93;35.40;20pt 4rb 8as 1st 1bl 2to 2trey 7-12fg 4-4ft
20161116;4379;PG;Irving, Kyrie;1;36.9;$7,400;cle;A;ind;93;103;31.65;24pt 2rb 7as 1st 2to 1trey 10-20fg 3-4ft
20161116;4773;PG;Mudiay, Emmanuel;1;34;$5,600;den;H;pho;120;104;37.67;15pt 5rb 6as 2st 7-17fg 1-1ft
20161116;3861;SG;Redick, J.J.;1;33.2;$4,300;lac;H;mem;107;111;30.17;29pt 1rb 1st 1bl 1to 7trey 9-17fg 4-5ft
20161116;4269;SG;Bradley, Avery;1;32.1;$7,000;bos;H;dal;90;83;34.32;18pt 13rb 1as 3to 2trey 8-19fg 0-1ft
20161116;3547;SG;Korver, Kyle;1;31.7;$3,600;atl;H;mil;107;100;26.85;11pt 6rb 5as 1st 2bl 2trey 3-9fg 3-3ft
20161116;3745;SG;Ellis, Monta;1;31.2;$5,500;ind;H;cle;103;93;34.50;7pt 6rb 4as 1st 5bl 1to 1trey 3-6fg
20161116;4616;SG;Caldwell-Pope, Kentavious;1;30.3;$4,800;det;A;nyk;102;105;37.38;21pt 4rb 3as 3trey 9-22fg
20161116;4885;SG;Booker, Devin;1;29.8;$6,500;pho;A;den;104;120;37.47;24pt 4rb 2as 1st 4to 2trey 10-18fg 2-3ft
20161116;4315;PG;Smith, Ishmael;1;29.4;$5,300;det;A;nyk;102;105;35.07;14pt 2rb 8as 2st 3to 1trey 6-7fg 1-2ft
20161116;4164;SG;Matthews, Wes;1;28.6;$4,600;dal;A;bos;83;90;37.55;22pt 3rb 2st 1to 6trey 7-15fg 2-3ft
