Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161109;4224;SG;Harden, James;1;54.9;$11,100;hou;A;sas;101;99;40.83;24pt 12rb 15as 1st 8to 1trey 9-19fg 5-7ft
20161109;4079;PG;Westbrook, Russell;1;52.9;$11,500;okc;H;tor;102;112;38.77;36pt 7rb 7as 1st 2bl 8to 3trey 9-26fg 15-18ft
20161109;4211;SG;DeRozan, DeMar;1;52.8;$8,800;tor;A;okc;112;102;38.83;37pt 4rb 6as 3st 4to 13-22fg 11-15ft
20161109;4221;PG;Teague, Jeff;1;50.9;$5,900;ind;H;phi;122;115;40.73;30pt 2rb 9as 2st 1bl 1to 1trey 10-16fg 9-10ft
20161109;4706;SG;LaVine, Zach;1;48.3;$5,900;min;A;orl;123;107;36.42;37pt 4rb 3as 1st 7trey 14-22fg 2-3ft
20161109;3891;PG;Lowry, Kyle;1;46.3;$7,600;tor;A;okc;112;102;42.77;19pt 9rb 13as 1bl 5to 5trey 6-20fg 2-2ft
20161109;4420;PG;Thomas, Isaiah;1;42.2;$8,100;bos;A;was;93;118;35.42;23pt 6rb 10as 3to 1trey 6-18fg 10-10ft
20161109;4440;PG;Walker, Kemba;1;42;$8,000;cha;H;uta;104;98;33.90;21pt 5rb 6as 4st 2to 1trey 7-20fg 6-6ft
20161109;4266;PG;Bledsoe, Eric;1;41.2;$7,100;pho;H;det;107;100;34.98;21pt 11rb 8as 5to 1trey 8-15fg 4-4ft
20161109;3571;SG;Wade, Dwyane;1;40.1;$6,700;chi;A;atl;107;115;33.97;25pt 3rb 3as 5st 3to 2trey 10-17fg 3-4ft
20161109;4616;SG;Caldwell-Pope, Kentavious;1;36.7;$4,400;det;A;pho;100;107;41.67;27pt 6rb 1as 1st 1to 5trey 9-22fg 4-5ft
20161109;4564;SG;Curry, Seth;1;35.7;$3,500;dal;A;gsw;95;116;35.05;10pt 1rb 9as 5st 2bl 3to 2trey 4-17fg 0-1ft
20161109;3786;PG;Paul, Chris;1;35.3;$9,400;lac;H;por;111;80;23.47;19pt 4rb 7as 1st 1to 3trey 7-14fg 2-2ft
20161109;4627;SG;Oladipo, Victor;1;33.6;$5,300;okc;H;tor;102;112;36.00;18pt 8rb 2as 2st 1to 5trey 6-16fg 1-1ft
20161109;4173;PG;Curry, Stephen;1;33.6;$8,900;gsw;H;dal;116;95;30.83;24pt 3rb 6as 1st 5to 4trey 8-12fg 4-4ft
20161109;4699;PG;Payton, Elfrid;1;33.1;$5,600;orl;H;min;107;123;26.60;18pt 3rb 7as 1st 1to 1trey 8-14fg 1-1ft
