Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161117;4224;SG;Harden, James;1;63.4;$11,700;hou;H;por;126;109;31.62;26pt 12rb 14as 3st 4to 3trey 7-17fg 9-11ft
20161117;4321;PG;Wall, John;1;41.9;$8,900;was;H;nyk;119;112;31.27;23pt 2rb 11as 1st 2to 3trey 7-14fg 6-6ft
20161117;4182;PG;Jennings, Brandon;;38;$4,000;nyk;A;was;112;119;24.40;17pt 5rb 10as 1st 2to 3trey 7-10fg
20161117;4515;SG;Waiters, Dion;1;37.4;$4,500;mia;H;mil;96;73;35.30;23pt 7rb 4as 10-22fg 3-5ft
20161117;4073;PG;Rose, Derrick;1;35.4;$5,700;nyk;A;was;112;119;38.62;27pt 2rb 4as 1st 2to 3trey 8-18fg 8-8ft
20161117;4621;SG;Antetokounmpo, Giannis;1;33.4;$9,600;mil;A;mia;73;96;35.30;14pt 7rb 4as 3bl 1to 5-15fg 4-5ft
20161117;4657;SG;McCollum, C.J.;1;31.6;$7,500;por;A;hou;109;126;34.92;26pt 3rb 4as 4to 1trey 11-19fg 3-3ft
20161117;4523;PG;Lillard, Damian;1;30.5;$9,600;por;A;hou;109;126;33.83;18pt 5rb 5as 1bl 3to 1trey 7-17fg 3-5ft
20161117;4092;PG;Dragic, Goran;1;29.2;$6,500;mia;H;mil;96;73;35.03;16pt 6rb 4as 1st 2to 1trey 5-14fg 5-6ft
20161117;4494;SG;Beal, Bradley;1;26.9;$5,300;was;H;nyk;119;112;29.22;18pt 2rb 5as 1to 3trey 5-11fg 5-5ft
20161117;4831;PG;McConnell, T.J.;;26.7;$3,700;phi;A;min;86;110;24.07;6pt 6rb 7as 2st 1to 3-4fg
20161117;4077;SG;Gordon, Eric;;24.5;$5,200;hou;H;por;126;109;23.65;16pt 5rb 3as 2to 2trey 6-15fg 2-3ft
