Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161221;4079;PG;Westbrook, Russell;1;62.5;$12,500;okc;A;nor;121;110;33.58;42pt 10rb 7as 1st 4to 2trey 12-26fg 16-18ft
20161221;4379;PG;Irving, Kyrie;1;55.7;$7,300;cle;H;mil;113;102;34.97;31pt 6rb 13as 1st 4to 1trey 11-17fg 8-9ft
20161221;4224;SG;Harden, James;1;54;$12,000;hou;A;pho;125;111;34.77;27pt 5rb 14as 1st 2to 5trey 8-18fg 6-8ft
20161221;4321;PG;Wall, John;1;47.7;$9,700;was;A;chi;107;97;35.88;23pt 6rb 9as 3st 2to 9-14fg 5-7ft
20161221;4621;SG;Antetokounmpo, Giannis;1;46.5;$10,200;mil;A;cle;102;113;31.50;28pt 5rb 5as 2st 1bl 1to 1trey 7-13fg 13-14ft
20161221;4885;SG;Booker, Devin;1;44.7;$5,900;pho;H;hou;111;125;35.87;28pt 6rb 7as 1to 2trey 11-25fg 4-5ft
20161221;4234;PG;Beverley, Patrick;1;42.3;$5,600;hou;A;pho;125;111;33.12;18pt 9rb 9as 1bl 2to 2trey 7-11fg 2-2ft
20161221;4212;PG;Holiday, Jrue;1;41.8;$7,200;nor;H;okc;110;121;34.72;23pt 4rb 10as 1st 3to 2trey 9-15fg 3-4ft
20161221;4523;PG;Lillard, Damian;1;34.6;$9,600;por;H;dal;95;96;39.12;29pt 3rb 4as 1st 6to 3trey 10-23fg 6-6ft
20161221;4077;SG;Gordon, Eric;;32.9;$5,700;hou;A;pho;125;111;27.88;24pt 2rb 3as 1st 7trey 8-17fg 1-2ft
20161221;3814;PG;Williams, Deron;1;32.5;$6,300;dal;A;por;96;95;31.90;23pt 5rb 5as 4to 2trey 10-17fg 1-1ft
20161221;5013;PG;Brogdon, Malcolm;;32.5;$3,500;mil;A;cle;102;113;27.47;11pt 5rb 7as 3st 1to 1trey 4-7fg 2-4ft
20161221;4595;PG;Schroder, Dennis;1;31.7;$7,000;atl;H;min;84;92;36.83;21pt 1rb 7as 1to 1trey 10-21fg
20161221;4494;SG;Beal, Bradley;1;30.5;$7,200;was;A;chi;107;97;36.80;21pt 5as 2st 2to 1trey 7-18fg 6-8ft
20161221;4164;SG;Matthews, Wes;1;30.3;$5,300;dal;A;por;96;95;40.50;16pt 4rb 3as 3st 1to 1trey 6-16fg 3-5ft
20161221;3571;SG;Wade, Dwyane;1;30.1;$7,000;chi;H;was;97;107;32.23;19pt 3rb 3as 1st 1bl 1to 7-20fg 5-6ft
20161221;4382;SG;Knight, Brandon;;30;$4,700;pho;H;hou;111;125;25.92;17pt 5rb 2as 2st 1bl 2to 2trey 5-10fg 5-6ft
20161221;4706;SG;LaVine, Zach;1;28.8;$6,500;min;A;atl;92;84;38.30;18pt 4rb 2as 1st 1bl 1to 4trey 5-12fg 4-4ft
20161221;4369;PG;Jackson, Reggie;1;27.7;$5,500;det;H;mem;86;98;25.57;18pt 1rb 7as 2to 2trey 6-12fg 4-4ft
20161221;4159;PG;Lawson, Ty;;27.5;$3,800;sac;A;uta;94;93;25.87;19pt 5rb 1as 1st 1to 7-11fg 5-8ft
20161221;4266;PG;Bledsoe, Eric;1;26.4;$8,100;pho;H;hou;111;125;30.50;16pt 2rb 6as 1to 1trey 6-13fg 3-4ft
20161221;4414;PG;Rubio, Ricky;1;26;$5,600;min;A;atl;92;84;33.18;10pt 5rb 8as 2st 6to 2trey 3-5fg 2-2ft
20161221;3547;SG;Korver, Kyle;1;24.5;$3,700;atl;H;min;84;92;32.78;10pt 5rb 3as 4bl 4to 2trey 4-10fg
20161221;3979;PG;Conley, Mike;1;24;$6,900;mem;A;det;98;86;23.52;9pt 5rb 4as 2st 1to 3trey 3-10fg
20161221;4948;PG;Harrison, Andrew;;23.8;$3,800;mem;A;det;98;86;26.88;9pt 4rb 6as 1bl 1to 1trey 1-1fg 6-6ft
20161221;4397;SG;Shumpert, Iman;;23.6;$3,500;cle;H;mil;113;102;29.00;10pt 3rb 4as 1st 1bl 3trey 3-7fg 1-2ft
20161221;4717;PG;Frazier, Tim;;23.1;$5,800;nor;H;okc;110;121;28.98;10pt 3rb 5as 1st 4-9fg 2-2ft
20161221;4943;SG;Abrines, Alex;;21.9;$3,500;okc;A;nor;121;110;29.62;18pt 2rb 1as 1st 2to 5trey 6-12fg 1-2ft
20161221;4561;SG;Crabbe, Allen;;21.7;$3,700;por;H;dal;95;96;36.55;14pt 6rb 1as 1to 4trey 5-9fg
20161221;3872;PG;Rondo, Rajon;1;21.2;$6,000;chi;H;was;97;107;33.98;3pt 6rb 10as 4to 1trey 1-10fg
20161221;4657;SG;McCollum, C.J.;1;19.4;$7,100;por;H;dal;95;96;41.15;13pt 2rb 2as 2bl 3to 5-16fg 3-3ft
20161221;4377;PG;Mack, Shelvin;1;18.6;$4,200;uta;H;sac;93;94;34.08;13pt 3rb 2as 1to 2trey 4-10fg 3-4ft
20161221;4227;SG;Thornton, Marcus;;15.9;$3,500;was;A;chi;107;97;14.87;10pt 2rb 1as 1st 5-9fg
20161221;4199;SG;Temple, Garrett;;15.4;$4,300;sac;A;uta;94;93;28.12;11pt 2rb 2as 1to 3trey 4-7fg
20161221;3970;SG;Afflalo, Arron;;15.3;$3,500;sac;A;uta;94;93;27.15;8pt 4rb 3as 2to 2trey 3-8fg
20161221;4694;PG;Napier, Shabazz;;14.7;$3,500;por;H;dal;95;96;15.88;10pt 1rb 1as 1st 2trey 3-6fg 2-2ft
20161221;4315;PG;Smith, Ishmael;;14.3;$4,300;det;H;mem;86;98;22.43;8pt 4rb 3as 3to 3-7fg 2-4ft
20161221;4564;SG;Curry, Seth;;14;$4,300;dal;A;por;96;95;23.93;12pt 2st 2to 4trey 4-10fg
20161221;4616;SG;Caldwell-Pope, Kentavious;1;13.6;$5,500;det;H;mem;86;98;31.23;8pt 3rb 2as 1to 2trey 3-10fg
20161221;4994;PG;Christon, Semaj;;13.5;$3,500;okc;A;nor;121;110;14.42;6pt 5as 3-7fg
20161221;4984;SG;McClellan, Sheldon;;12.9;$3,500;was;A;chi;107;97;19.27;7pt 2rb 1as 1bl 2-3fg 3-4ft
20161221;4610;PG;Dellavedova, Matthew;1;12.9;$3,900;mil;A;cle;102;113;24.95;2pt 2rb 3as 2st 1-4fg
20161221;3619;SG;Allen, Tony;1;12.4;$5,300;mem;A;det;98;86;28.03;6pt 2rb 2as 1st 1to 3-8fg
20161221;4832;SG;McRae, Jordan;;11.6;$3,500;cle;H;mil;113;102;17.52;8pt 3rb 1st 2to 1trey 3-6fg 1-3ft
20161221;4873;PG;Grant, Jerian;;11.4;$3,500;chi;H;was;97;107;13.70;5pt 2rb 2as 1st 1to 2-4fg 1-1ft
20161221;4362;SG;Liggins, DeAndre;1;10.8;$3,500;cle;H;mil;113;102;25.73;5pt 4rb 1bl 1to 1trey 2-5fg
20161221;4589;SG;McLemore, Ben;1;10.4;$3,600;sac;A;uta;94;93;17.08;6pt 2rb 2st 2to 3-6fg
20161221;3882;PG;Barea, Jose;;10.2;$5,600;dal;A;por;96;95; 8.95;2pt 1rb 4as 1st 1to 1-7fg
20161221;4846;SG;Vaughn, Rashad;;9.7;$3,500;mil;A;cle;102;113;16.42;8pt 1rb 1as 1to 2trey 3-7fg
20161221;4207;SG;Evans, Tyreke;;9.7;$6,300;nor;H;okc;110;121;14.67;6pt 1rb 3as 2to 1trey 2-6fg 1-1ft
20161221;4228;PG;Collison, Darren;1;9.7;$5,300;sac;A;uta;94;93;22.13;8pt 1rb 1as 1to 4-9fg
20161221;4658;SG;Daniels, Troy;;9.2;$3,700;mem;A;det;98;86;16.68;6pt 1rb 1st 2trey 2-9fg
20161221;3637;PG;Harris, Devin;;9.1;$3,500;dal;A;por;96;95;19.15;2pt 3rb 1as 1st 1-5fg
20161221;4364;SG;Moore, E'Twaun;;8.7;$3,700;nor;H;okc;110;121;14.83;6pt 1rb 1as 2trey 2-7fg
