Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161207;4621;SG;Antetokounmpo, Giannis;1;54.9;$10,200;mil;H;por;115;107;39.62;15pt 12rb 11as 2st 4bl 3to 4-11fg 7-10ft
20161207;4224;SG;Harden, James;1;48.2;$11,700;hou;H;lal;134;95;29.78;25pt 6rb 8as 4st 4to 4trey 8-14fg 5-6ft
20161207;4523;PG;Lillard, Damian;1;45.4;$9,800;por;A;mil;107;115;39.07;30pt 7rb 6as 2to 5trey 8-18fg 9-9ft
20161207;4173;PG;Curry, Stephen;1;43.8;$9,100;gsw;A;lac;115;98;33.28;19pt 4rb 6as 7st 3to 7-16fg 5-5ft
20161207;4221;PG;Teague, Jeff;1;42.5;$7,000;ind;A;pho;109;94;36.40;19pt 5rb 11as 2st 3to 1trey 6-15fg 6-8ft
20161207;4756;PG;Johnson, Tyler;;40.9;$5,200;mia;A;atl;95;103;35.22;27pt 2rb 5as 1st 1bl 4trey 8-16fg 7-8ft
20161207;4379;PG;Irving, Kyrie;1;37.4;$7,300;cle;A;nyk;126;94;30.45;28pt 2rb 6as 2to 4trey 9-17fg 6-6ft
20161207;4234;PG;Beverley, Patrick;1;37.4;$4,500;hou;H;lal;134;95;31.80;10pt 7rb 12as 3st 5to 2trey 4-9fg
20161207;4440;PG;Walker, Kemba;1;36.6;$8,200;cha;H;det;87;77;33.85;25pt 3rb 4as 2st 2to 2trey 9-22fg 5-6ft
20161207;4086;SG;Batum, Nicolas;1;35.5;$7,000;cha;H;det;87;77;35.57;14pt 15rb 3as 1to 1trey 4-10fg 5-6ft
20161207;4269;SG;Bradley, Avery;1;35.3;$6,600;bos;A;orl;117;87;32.77;23pt 4rb 3as 1st 1bl 1to 3trey 7-14fg 6-7ft
20161207;4595;PG;Schroder, Dennis;1;34.3;$6,200;atl;H;mia;103;95;30.98;17pt 4rb 7as 1st 1bl 2to 1trey 8-15fg
20161207;4770;SG;Kilpatrick, Sean;1;33.7;$5,700;bkn;H;den;116;111;31.83;22pt 6rb 3as 1st 2to 2trey 6-10fg 8-8ft
20161207;4367;SG;Thompson, Klay;1;32.3;$6,800;gsw;A;lac;115;98;35.08;24pt 4rb 3as 1to 3trey 8-18fg 5-5ft
20161207;4077;SG;Gordon, Eric;;31.8;$5,200;hou;H;lal;134;95;24.20;26pt 4rb 2as 2to 8trey 9-13fg
20161207;3116;SG;Crawford, Jamal;;31.4;$3,800;lac;H;gsw;98;115;35.42;21pt 2rb 4as 1st 3trey 7-17fg 4-4ft
20161207;4657;SG;McCollum, C.J.;1;31.1;$7,400;por;A;mil;107;115;38.37;23pt 3rb 5as 3to 4trey 9-15fg 1-2ft
20161207;4092;PG;Dragic, Goran;1;30.4;$7,000;mia;A;atl;95;103;34.60;21pt 2rb 4as 1st 1bl 3to 1trey 8-17fg 4-4ft
20161207;3786;PG;Paul, Chris;1;29.7;$9,100;lac;H;gsw;98;115;32.17;15pt 6rb 5as 1st 2to 1trey 7-14fg
20161207;4650;SG;McGruder, Rodney;1;29.5;$3,800;mia;A;atl;95;103;30.90;11pt 5rb 5as 2st 1bl 1to 2trey 3-8fg 3-5ft
20161207;4522;SG;Barton, Will;1;28.8;$6,000;den;A;bkn;111;116;39.22;15pt 9rb 2as 2st 1bl 6to 1trey 6-15fg 2-2ft
20161207;4266;PG;Bledsoe, Eric;1;28.6;$8,100;pho;H;ind;94;109;28.80;15pt 3rb 4as 3st 1bl 4to 5-13fg 5-5ft
20161207;3656;PG;Nelson, Jameer;;28.5;$4,400;den;A;bkn;111;116;29.22;14pt 5rb 5as 2st 3to 7-19fg
20161207;4803;PG;Huertas, Marcelo;1;28.1;$3,500;lal;A;hou;95;134;31.02;10pt 3rb 7as 5st 6to 3-7fg 4-4ft
20161207;4110;SG;Lee, Courtney;1;27.9;$3,900;nyk;H;cle;94;126;31.40;15pt 2rb 5as 2st 1to 3trey 5-10fg 2-2ft
20161207;3814;PG;Williams, Deron;1;27.4;$5,900;dal;H;sac;89;120;31.78;20pt 2rb 6as 4to 3trey 6-8fg 5-5ft
20161207;4906;PG;Whitehead, Isaiah;1;27.4;$3,700;bkn;H;den;116;111;28.95;14pt 2rb 2as 4st 1bl 2to 2trey 5-11fg 2-3ft
20161207;3816;SG;Williams, Louis;;27.2;$6,100;lal;A;hou;95;134;25.30;24pt 1rb 3st 1bl 6to 2trey 7-12fg 8-8ft
20161207;4468;SG;Fournier, Evan;1;27.1;$5,600;orl;H;bos;87;117;28.72;14pt 3rb 5as 1st 1trey 4-14fg 5-6ft
20161207;4823;PG;Rozier, Terry;;27;$4,100;bos;A;orl;117;87;26.00;16pt 5rb 2as 1st 1trey 6-13fg 3-4ft
20161207;4185;SG;Ellington, Wayne;1;25.6;$4,300;mia;A;atl;95;103;40.65;19pt 3rb 2as 4trey 7-15fg 1-1ft
20161207;4164;SG;Matthews, Wes;1;25.3;$5,100;dal;H;sac;89;120;33.43;16pt 4rb 1as 1st 1bl 1to 4trey 6-10fg
