Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161214;4321;PG;Wall, John;1;53.2;$9,700;was;H;cha;109;106;36.20;25pt 6rb 10as 7st 8to 9-19fg 7-8ft
20161214;4269;SG;Bradley, Avery;1;49;$6,900;bos;A;sas;101;108;35.15;25pt 10rb 6as 3st 3to 3trey 10-16fg 2-2ft
20161214;4224;SG;Harden, James;1;46.2;$11,700;hou;H;sac;132;98;29.87;15pt 11rb 14as 1st 5to 3trey 4-7fg 4-4ft
20161214;4086;SG;Batum, Nicolas;1;41;$6,800;cha;A;was;106;109;36.82;20pt 5rb 8as 2st 1bl 3to 3trey 7-14fg 3-3ft
20161214;4211;SG;DeRozan, DeMar;1;39.5;$8,400;tor;A;phi;123;114;29.73;31pt 5rb 3as 2to 11-18fg 9-11ft
20161214;4079;PG;Westbrook, Russell;1;38.7;$12,000;okc;A;uta;89;109;30.63;27pt 6rb 5as 1st 5to 2trey 7-25fg 11-13ft
20161214;4494;SG;Beal, Bradley;1;37.3;$6,900;was;H;cha;109;106;37.05;20pt 4rb 9as 1to 3trey 6-16fg 5-6ft
20161214;4468;SG;Fournier, Evan;1;36.2;$5,500;orl;H;lac;108;113;33.35;24pt 1rb 8as 1to 2trey 9-17fg 4-4ft
20161214;3891;PG;Lowry, Kyle;1;35.3;$8,700;tor;A;phi;123;114;36.87;20pt 4rb 7as 5trey 6-12fg 3-3ft
20161214;4440;PG;Walker, Kemba;1;34.7;$7,400;cha;A;was;106;109;35.62;17pt 6rb 9as 3to 3trey 7-15fg
20161214;4483;PG;Rivers, Austin;1;33.8;$3,800;lac;A;orl;113;108;38.08;25pt 4rb 2as 1st 1to 7trey 9-12fg 0-1ft
20161214;4756;PG;Johnson, Tyler;;33.5;$5,300;mia;H;ind;95;89;32.60;15pt 5rb 3as 4bl 1trey 6-13fg 2-4ft
20161214;4770;SG;Kilpatrick, Sean;1;33.3;$5,300;bkn;H;lal;107;97;31.35;22pt 4rb 5as 1st 3to 3trey 5-13fg 9-10ft
20161214;3619;SG;Allen, Tony;1;33.1;$5,100;mem;H;cle;93;85;32.75;16pt 8rb 1as 3st 1bl 2to 7-17fg 2-5ft
20161214;3786;PG;Paul, Chris;1;32.6;$9,600;lac;A;orl;113;108;31.88;16pt 3rb 10as 1st 4to 1trey 5-9fg 5-6ft
20161214;4178;PG;Douglas, Toney;;31.7;$4,000;mem;H;cle;93;85;28.48;14pt 6rb 5as 2st 1to 2trey 6-10fg 0-1ft
20161214;4699;PG;Payton, Elfrid;;31.1;$5,100;orl;H;lac;108;113;25.53;9pt 3rb 9as 2st 1bl 1to 1trey 4-12fg
20161214;4405;PG;Joseph, Cory;;30.5;$3,900;tor;A;phi;123;114;29.40;13pt 5rb 7as 1st 1to 5-9fg 3-4ft
20161214;4369;PG;Jackson, Reggie;1;28.4;$5,600;det;A;dal;95;85;29.95;20pt 2rb 6as 3to 1trey 8-16fg 3-4ft
20161214;4077;SG;Gordon, Eric;;27.4;$5,300;hou;H;sac;132;98;25.98;9pt 2rb 8as 2bl 3trey 3-12fg
20161214;3814;PG;Williams, Deron;1;27.1;$6,300;dal;H;det;85;95;35.55;16pt 3rb 5as 1st 2to 1trey 3-13fg 9-9ft
20161214;3313;PG;Parker, Tony;1;26.9;$4,200;sas;H;bos;108;101;25.88;16pt 2rb 7as 2to 8-15fg
20161214;4744;SG;Hood, Rodney;1;26.7;$5,400;uta;H;okc;109;89;31.32;25pt 1rb 1as 1to 5trey 9-14fg 2-2ft
20161214;4199;SG;Temple, Garrett;1;26.4;$3,900;sac;A;hou;98;132;29.55;20pt 2rb 4as 1bl 4to 5trey 7-13fg 1-1ft
20161214;4972;PG;Felder, Kay;;25.6;$3,500;cle;A;mem;85;93;23.27;14pt 3rb 4as 2st 2to 2trey 4-8fg 4-6ft
20161214;4377;PG;Mack, Shelvin;;25.5;$4,000;uta;H;okc;109;89;29.43;15pt 5rb 5as 1st 5to 3trey 5-6fg 2-2ft
20161214;4677;PG;Smart, Marcus;1;25.4;$5,100;bos;A;sas;101;108;36.72;11pt 2rb 6as 3st 3to 5-12fg 1-1ft
20161214;4234;PG;Beverley, Patrick;1;25.3;$5,400;hou;H;sac;132;98;28.95;10pt 4rb 7as 1st 2to 2trey 4-9fg
20161214;4092;PG;Dragic, Goran;1;25;$7,400;mia;H;ind;95;89;34.92;11pt 5rb 6as 2st 5to 4-15fg 3-4ft
20161214;4221;PG;Teague, Jeff;1;24.1;$6,800;ind;A;mia;89;95;28.58;10pt 3rb 5as 2st 1to 1trey 3-9fg 3-3ft
20161214;3929;PG;Rodriguez, Sergio;1;23.7;$5,000;phi;H;tor;114;123;28.50;16pt 1rb 5as 1to 2trey 7-15fg
20161214;4823;PG;Rozier, Terry;;22.6;$4,300;bos;A;sas;101;108;24.68;12pt 3rb 2as 1st 1bl 2trey 5-13fg
20161214;3816;SG;Williams, Louis;;22.4;$6,200;lal;A;bkn;97;107;24.27;16pt 2rb 2as 2st 3to 5-12fg 6-6ft
20161214;4658;SG;Daniels, Troy;;21.9;$4,300;mem;H;cle;93;85;22.13;20pt 2rb 1as 2to 4trey 7-13fg 2-2ft
20161214;4036;SG;Young, Nick;1;21.8;$3,900;lal;A;bkn;97;107;29.62;14pt 4rb 1st 1bl 1to 3trey 5-15fg 1-1ft
20161214;4159;PG;Lawson, Ty;;21.5;$4,000;sac;A;hou;98;132;24.17;8pt 7as 3st 3to 4-9fg
20161214;4228;PG;Collison, Darren;1;21.3;$6,000;sac;A;hou;98;132;29.47;7pt 4rb 9as 4to 2-10fg 3-3ft
20161214;3544;SG;Jones, James;;20.4;$3,500;cle;A;mem;85;93;25.38;15pt 2rb 1st 1bl 1to 3trey 5-8fg 2-3ft
20161214;4831;PG;McConnell, T.J.;;19.6;$3,900;phi;H;tor;114;123;19.50;3pt 3rb 8as 2st 3to 1-2fg 1-2ft
20161214;4026;SG;Stuckey, Rodney;;19.5;$3,900;ind;A;mia;89;95;22.48;10pt 5rb 3as 1to 1trey 3-12fg 3-4ft
20161214;3021;SG;Ginobili, Manu;;19.4;$3,700;sas;H;bos;108;101;21.57;12pt 2rb 4as 1st 3to 2trey 5-9fg
20161214;4164;SG;Matthews, Wes;1;19.4;$5,800;dal;H;det;85;95;37.57;4pt 2rb 4as 4st 1to 2-10fg
20161214;4190;SG;Henderson, Gerald;1;19;$3,500;phi;H;tor;114;123;24.75;16pt 2as 1st 2to 2trey 6-7fg 2-2ft
20161214;4733;SG;Harris, Joe;;18.8;$3,900;bkn;H;lal;107;97;25.58;11pt 4rb 2st 1to 3trey 3-10fg 2-2ft
20161214;4799;PG;Russell, D'Angelo;1;17.6;$6,000;lal;A;bkn;97;107;23.25;11pt 3rb 2as 1st 2to 2trey 2-10fg 5-8ft
20161214;4788;SG;Richardson, Josh;;17.5;$4,500;mia;H;ind;95;89;30.48;10pt 5rb 3as 3to 2trey 4-8fg
20161214;4668;PG;Clarkson, Jordan;;17.3;$4,900;lal;A;bkn;97;107;18.87;12pt 4rb 1as 1st 3to 6-12fg
20161214;4362;SG;Liggins, DeAndre;1;17.1;$3,500;cle;A;mem;85;93;24.73;10pt 3rb 1as 2st 2to 1trey 3-9fg 3-3ft
20161214;4315;PG;Smith, Ishmael;;16.8;$4,900;det;A;dal;95;85;18.05;5pt 4rb 6as 2to 2-5fg 1-2ft
20161214;4969;SG;Richardson, Malachi;;15.6;$3,500;sac;A;hou;98;132;12.00;7pt 3rb 2as 1st 1trey 2-5fg 2-2ft
20161214;3669;SG;Smith, J.R.;1;14.4;$3,500;cle;A;mem;85;93;24.50;8pt 2rb 2as 1st 1to 4-15fg 0-1ft
20161214;4906;PG;Whitehead, Isaiah;1;14.4;$3,700;bkn;H;lal;107;97;24.00;8pt 2rb 2as 1st 1to 3-4fg 2-2ft
